city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)"
East Los Angeles,United States,"Old abandoned hospital across from Hollenbeck park on Chicago St. People who go there have reported seeing lights and hearing a little girl laughing and playing around in there. Screams, cold spats, noises, cries, moaning, lights coming on and off, noises could even be heard from the street at night with no one inside. Hospital is sometimes used for filming by production companies. A doctor has been seen on the main building, corner window, top floor looking out through the window. He was wearing a doctor's suit and a tie. Lights go on and off throughout the whole building. There is a room full of cages and a group of people claimed seeing a mentally ill patient(ghost) roaming inside a cage in that room. Strange noises are heard around the buildings. Cold and warm spots are felt in certain places.",Linda Vista Hospital,California,CA,-118.2174583,34.0383532,-118.1669736,34.0224417,True,True,1991/03/13,4,Night,"Ghost (Male, doctor)",Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
East San Jose,United States,This road is haunted by the Quimby Jogger. He is said to be the ghost of a jogger that only runs at midnight.,Quimby Road,California,CA,-121.77684,37.3253157,-121.8202035,37.3262122,False,False,2025/01/01,0,Night,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Eastlake,United States,"Proctor Valley Road - Haunted by a ghostly figure of a woman wearing a long white dress is occasionally seen walking along the side of the road. People who have pulled over to offer a ride, look back to discover she has disappeared.",Chula Vista,California,CA,-116.976412,32.6556653,-116.976412,32.6556653,False,True,2025/03/15,2,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Edwards Air Force Base,United States,"There was a sighting of a slow moving flying black apparition, above Chapel 2 on Edwards AFB. 2 witnesses claim that the object was hovering 20 feet above the steeple of the chapel, and it changed direction following the 2 eye witnesses, Once the witnesses arrived at work they told 2 others about the flying object and went outside to see that it was still slowly making it's way towards the flight line. It never changed altitude during the entire sighting and seemed to be on a direct course. The object made its way to the flight line and went out of sight as it worked it's way away from the hangar where the witnesses were watching. This all happened on an early Sunday morning in May of 2007.",Chapel 2,California,CA,-117.9389082,34.9215216,-117.8912085,34.9240314,False,True,2025/03/02,2,Morning,Ghost (Male),Suicide,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Cajon,United States,Balls of light strange smoke smells. This is so real ghost hunters will flock. The pictures the submitter recorded may not amaze you but they invite you to see what they see every night. The balls of light show every night.,Chase,California,CA,-116.957529,32.779774,-116.9625269,32.7947731,False,True,2025/05/13,0,Night,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Centro,United States,"Gymnasium - Witnesses have reported that the High School's gym is haunted. Many times after school, a basketball being bounced as if someone was playing, and accompanied by the sounds of fans cheering. No one really knows the origin of the basketball game.",Central Union High School,California,CA,-115.5637765,32.7887209,-115.5630514,32.792,True,False,0910/01/13,2,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Centro,United States,"Library and Library basement - Inside the actual library building itself it is almost impossible to go a night without hearing doors slamming, soft to hard footsteps, and people talking in the rows in the back of the library. Also, the basement of the library is a dark, damp, maze of rooms and hallways that was once used for detention back in the early and late 80's. It was affectionately called the dungeon for footsteps, crying, and laughing were often heard.",Central Union High School,California,CA,-115.5637765,32.7887209,-115.5630514,32.792,True,False,0910/01/13,2,Night,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Centro,United States,at night the employees would be spooked by voices talking to them. some nights when the sound system would be turned off they would become alarmed by the sound system blasting music. There would also be many cold spots felt in this theatre.,Crest Theatre,California,CA,-121.4934595,38.5792338,-115.5630514,32.792,True,False,2025/01/01,0,Night,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Centro,United States,"It is said that if you drive along this road after midnight occasionally you will see a girl walking alongside the road. If you stop to give her a ride she will get in, sit down, remain silent and eventually dissipate. However, it is also said that if you do not give her a ride, she will sit on top of your hood and try to make you crash. Stories say she died in a grisly accident along that road.",Dogwood Rd.,California,CA,-115.5351676,32.767604,-115.5630514,32.792,False,True,2025/01/01,0,Night,Unknown (Male),Accident,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Centro,United States,"The Imperial Arts council formerly the old Post office Pavilion now head of the Imperial Valley Arts Council. This building is located on the center of the city of El Centro between the 5th and Brighton streets. The building has a beautiful architectural baroque Italian renaissance construction style built back in 1920 housing the valleys local cultural events. A wide 800 square foot basement is found underneath housing possibly a ghost or unexplained disturbance according to the buildings employees whom claim at that at early evenings loud noises are heard from the basement like slamming of doors regardless they are fastened with heavy sand bags impossible to be ""opened"" and scratching noises on walls. It is claimed also that these disturbances may be the cause of hearing the tapping sound of an old typewriter as well. This would be a interesting story to inv estigate to prove its authenticity and determine if there is a haunting or if it is a poltergeist. The building is recorded as one of the most historical buildings in the state to be served. For more information it is recommended to get in contact the local El Centro Chamber of Commerce or City of El Centro Business Council.",Imperial Valley Arts Council,California,CA,-115.55619,32.792537,-115.5630514,32.792,True,False,2025/03/05,2,Evening,"Ghost (Male, writer)",Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Centro,United States,it was said that a man had died there and when you would walk down the aisle you could feel cold spots at about aisle 8,Old Fox Theatre,California,CA,,,-115.5630514,32.792,False,False,2025/01/01,0,Unknown,Unknown (Male),Death,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Dorado,United States,"After dark you can SEE orbs, ectoplasm, etc. There is a child's voice that is frequently heard. One report is of a teen couple who were just "" trying to get scared."" The young man looked in the rear view mirror of his car and saw a elderly man leaning on the car looking in. The young man sped off stopping later to find handprints drug across the trunk of his car",El Dorado Cemetery,California,CA,-120.8277011,38.7289361,-120.4357631,38.74263759999999,True,True,2025/01/01,1,Night,Orb (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Monte,United States,"it is said that a young man hung himself in the schools auditorium in the early 1900's, late at night it is also said that the piano plays in the band room, in the day time strange happenings occur during drama practice.",El Monte High,California,CA,-118.0344355,34.0642128,-118.0275667,34.0686206,False,False,1900/01/01,0,Night,Unknown (Male),Mystery,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Monte,United States,"There have been numerous accounts from employees and other people of a ghostly little girl in the attic of the gymnasium. Also, reports of an apparition of a man in the locker room.",Lambert Park-Gymnasium,California,CA,-118.0197307,34.0852976,-118.0275667,34.0686206,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
El Monte,United States,"Late at night people see shadowy figures running the track, and playing football and if you look carefully their is a figure hanging from the goal post in the football field.",Mountain View High School,California,CA,-118.011564,34.05399,-118.0275667,34.0686206,False,True,2025/05/13,0,Night,Other (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Elk Grove,United States,"There are sightings of a woman dressed in white walking the streets but when you turn back to look at her face, you see nothing but darkness or no face at all. People have said that she is seen walking up to the railroad tracks then disappearing.",Old Downtown Elk Grove Blvd,California,CA,-121.3626613,38.4088351,-121.3716178,38.4087993,False,True,2025/01/01,2,Night,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Encino,United States,"Formerly L.A. Cabaret - When it was the comedy club, 2 ghosts were reported. One was a pretty woman, dressed in the 50s era, sitting in a corner booth in the back of the main showroom. She always seemed happy & fun loving. The other was a man, usually in the kitchen area & the control room. One employee working late one night closing the bar & felt a presence which they associated with the male ghost. The sensation of impending danger grew in intensity within seconds, so that they ran out the front door. It is not known if he meant harm or was instead warning them of something, but they had never felt the feeling of being cold the very core like they did then.",Bagel Nosh Restaurant,California,CA,-118.4863491,34.0291105,-118.5214282,34.1517492,False,True,2025/03/02,1,Night,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Eureka,United States,"stories have been told of a two restless ghosts that wander the auditorium. The first is of a man who fell from the balcony during the buildings construction during the 20's and was decapitated. The second is of a young girl, who after losing the leading role in the school play of 1954, hung herself in the lighting booth in full view of the actress on stage. The actress took no notice of the wide eyed corpse in the balcony, and continued the show.",Eureka High School Auditorium,California,CA,-124.1588747,40.7903788,-124.1636729,40.8020712,False,False,1954/03/13,0,Unknown,"Ghost (Male, actress)",Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Eureka,United States,"Large, heavy objects moved across floor overnight. Sighting of former post commander who died of malaria in 1859 looking out window of old hospital building. Lights going off, objects falling. Occurrences regularly during 1993 and have been reported sporadically since 1950's.",Fort Humboldt,California,CA,-124.1885264,40.7770314,-124.1636729,40.8020712,False,False,1853/01/01,1,Night,Other (Male),Accident,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fair Oaks,United States,"American River - A drowning victim, in wet clothing, approaches visitors. Many drownings have occurred here. Park Ranger was locking the restroom for the night when this ghost Appeared, wearing wet fishing clothes, then vanished.",Sailor Bar,California,CA,-121.2455044,38.6362934,-121.2721718,38.6446264,False,False,2025/01/01,0,Night,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fairfax,United States,"It used to be an Indian reservation, then early in the 1920s, became a hospital for tuberculosis patients. Now it is used as a Girl Scout camp, but it still has the original sinks from the hospital. You can hear a ghost of a nurse pushing her cart up and down the halls, moaning, screaming, appearances and disappearances and some ancient Indians spirits too.",Camp Both in,California,CA,-122.6202658,38.0039005,-122.5888686,37.9871454,True,False,2025/01/01,0,Unknown,"Ghost (Male, nurse)",Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fallbrook,United States,"Santa Margarita River Bridge - Many Stories haunt the bridge, during the California Gold Rush, a small wagon train was killed at the river near the new bridge. In the early 1900's, the same year Fallbrook Union High School was first established. On the first Prom night three pairs of teens disappeared and were later found in the river. More than a dozen strange occurrences are in police reports regarding that area of the river. Once the sun drops below the mountains there, your life is in danger.",De Luz,California,CA,-117.2881241,33.411803,-117.2511466,33.3764196,False,False,2025/05/13,0,Night,Unknown (Male),Murder,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fallbrook,United States,"Back in 1962, in the press room, a sick daughter of one of the press workers was pushed into the presses by an unknown force. To this day an apparition of a small girl will pull on your pants if you get to close to the presses.",The Enterprise Newspaper Press Room,California,CA,-117.24896,33.364083,-117.2511466,33.3764196,False,False,1962/03/13,0,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fallbrook,United States,its said that back in the 60s a bunch of hippies went crazy and brutally attacked and killed the workers. Now when the store closes you can hear the hippie's music and also the workers. Then really late at night when no one is there you can hear and smell the burgers grilling. Also the bathroom door open and shuts forcefully. When you look out the window you can see an appropriation of a worker cleaning the windows. If you pass by at 4:34 am the lights go on and you can see the people who died there.,Jack in the Box,California,CA,-117.2503168,33.3665255,-117.2511466,33.3764196,True,True,1951/02/21,0,Night,Unknown (Male),Murder,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fallbrook,United States,"Recently Fallbrook Union High School weft through a thorough remodeling. Guess what made the front page news? A gravesite of what is believed to be a native Indian Chiefs grave was uncovered just to the right of the new library building. This happened in September 1999. Since then at night there have been numerous sightings of an orb, or orbs, howls in the wind, the sight of a pack of coyotes running from the area towards the ditch just past the portable buildings, even sightings of a teepee. In 2002, there were 14 reports of smoke on campus. Never was there a fire. No one has been hurt by anything, a couple was shaken up by a pack of coyotes one night after the 2004 Sadie Hawkins dance though.",Fallbrook High School,California,CA,-117.241838,33.3490246,-117.2511466,33.3764196,False,True,1893/03/13,0,Night,Orb (Male),Accident,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fallbrook,United States,In the park there is a couple of large boulders that were used by Indians to grind acorns. The acorns were then used to make a sort of bread. The many years of grinding made indentations into the rocks. The Police department has over 2 dozen reports of an Indian girl Grinding acorns on these rocks. The reports all very in time of day but the description of the little girl is always similar.,Live Oak Park,California,CA,-117.2036713,33.3630067,-117.2511466,33.3764196,False,False,2025/03/02,0,Unknown,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fallbrook,United States,"People have reported to touch some of the trees in the cemetery and they get ""a strong surge of heated energy"" as they put it.",Masonic Cemetery,California,CA,-117.239827,33.392456,-117.2511466,33.3764196,False,False,2025/01/01,2,Unknown,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fallbrook,United States,"During construction of a new wing in the center, along w/ voices of children there were a few minor occurrences. There were also reports from guards of a powerful being, presumed to be male. This spirit was very violent. One guard reported that it tried to force him over an opening from the second floor to the first floor that now houses a fountain.",Silvergate Retirement Center,California,CA,-117.2465301,33.3790338,-117.2511466,33.3764196,True,False,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Ferndale,United States,The ghost that haunts Hart Theatre is called Bertha and is often seen late at night. One report claims she takes the form of a phantom cat who strolls down the aisles during performances. Bertha also performs other tricks such as locking the bathroom door from the inside and answering the phone at night when no one is there.,The Hart Theatre,California,CA,-124.2637555,40.5769861,-124.2639441,40.5762406,False,True,2025/01/01,1,Night,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fillmore,United States,while driving at night around midnight; a woman dressed in white floats right next to you for about 1/4 of a mile right when you're driving by the sycamore tree. Legend has it she was hung there during the Mexican-American war.,Sycamore Tree,California,CA,,,-118.918154,34.3991639,False,False,2025/01/04,0,Night,Unknown (Male),Violence,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fontana,United States,Strange blue lights and many other occurrences. Sometimes there is banging from within the walls and tools ending up in weird places and no one knows how they got there. Many people say they have seen figures disappear and re-appear and voices in the catwalk when no one is up there. Legend says that a teenage actress went up into the catwalk trying to fix a light (for a tech buddy) and fell off the ladder and died instantly.,A.B. Miller High School Theater,California,CA,-117.4460949,34.130724,-117.435048,34.0922335,True,True,2025/01/01,2,Unknown,"Other (Male, actress)",Death,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fontana,United States,"formerly Pic ""N"" Save stores - This is the BIG LOT'S store located off Sierra and Foothill Blvd. this store is haunted by several ghost or spirits. Many employees claim to have experienced hearing noises in the men's and women's restrooms things like something falling on the floor while being inside the one toilet stall and no one else inside the restroom and also the lights being flicked off by them selves inside the restroom while in use. There have also been noises and voices heard coming from the break room when the lights are off and no one is in there. Another area which is considered to be the area with the most activity is the stock room or warehouse in there several voices have been heard and noises of things falling inside and things like a former employee who was taking the trash to the back claims she walked into the warehouse and the light was turned off and as she was walking back out she felt something or someone pull her hair out of the bun when she walked out of there her hair was all messed up and her face was pale that was her last night working there. Several employees claim to be scared or nervous of walking into the warehouse at night. All these things happen at night when the store is closed and employees are cleaning up or late at night when graveyard employees are there. Non of the managers will support these accusations.",BIG LOT'S,California,CA,-117.4211087,34.1060252,-117.435048,34.0922335,True,False,2025/01/01,8,Night,Ghost (Male),Accident,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fontana,United States,"In the old auditorium, next to what is now a cafeteria, there is a narrow staircase leading up to an upstairs dressing room. The room contains one window and you will sometimes catch a glimpse of a young Indian girl standing at that window. The story states that this young girl of the 70's committed suicide by hanging herself and was found when someone of the staff spotted a body hanging through the window.",Etiwanda Intermediate School,California,CA,-117.5231085,34.1279187,-117.435048,34.0922335,False,False,2025/01/01,0,Unknown,Unknown (Male),Suicide,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fontana,United States,"Formerly part of Route 66 - Between the cross streets Cherry and Citrus, a young man will appear wearing a striped shirt and carrying a long stick. He then crosses the street right as cars approach. When the car hits its breaks, the man disappears. Witnesses also claim to see the ghost walking along the right side of the road. He has a black dog at his side.",Foothill Boulevard,California,CA,-117.459483,34.1066098,-117.435048,34.0922335,False,True,2025/05/13,0,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fontana,United States,They say in back of the school there was a little girl who would go on a tree(it supposedly had a tree house before) and would go on top of the tree when her parents would fight. That tree they said she would call her best friend until one day it was a windy day and she fell to her death. They say at night you can hear her crying for help and sometimes you can see her fall of the tree. She wears a little white dress and straight hair.,Mango Elementary School,California,CA,-117.4321585,34.1185382,-117.435048,34.0922335,True,True,2025/01/01,0,Night,Unknown (Male),Accident,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fontana,United States,maple elementary is haunted by this man who stays at the school in the boys bathroom and messes with the students and teachers during class time.,maple elementary,California,CA,-117.404151,34.087782,-117.435048,34.0922335,False,False,2025/01/01,0,Unknown,"Ghost (Male, student)",Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fontana,United States,the hauntings take place between 11pm and 4am. You can hear footsteps when there is nobody there and in the bathrooms for both boys and girls you can hear the distinct sound of a toilets overflowing and even a conversation going on when both the bathrooms are locked. There are loud bangs in the night and the whispering and the strange feeling of another presence is felt.,Mary B. Lewis Elementary,California,CA,-117.4107829,34.0779457,-117.435048,34.0922335,True,False,2025/03/13,0,Evening,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fontana,United States,Sounds of construction work at the school. Rumor is that a construction worker died when it was built.,Tokay Elementary,California,CA,-117.4564188,34.1109121,-117.435048,34.0922335,True,False,2025/01/01,0,Unknown,Unknown (Male),Death,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
Fontana,United States,In the quad by the lunch tables there sits a little girl crying bouncing a ball. She'll ask you to play with her and if you say no she will cry blood and start to follow you. This happens at sun set when there are no employees.,Sequoia Middle School,California,CA,-117.4761582,34.0816807,-117.435048,34.0922335,True,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0
