city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Snohomish,United States,This is an old library that was built in the early 1900's. The first librarian died of unknown causes and people say they see her ghost walking around in the basement. Many of the workers hear her footsteps downstairs after hours and some claim to have seen her ghost. Some people have researched her death and went to her gravesite only to find out that her grave was unmarked. They believe that if they buy a tombstone and have another ceremony she will be put to rest to no longer haunt the library. The library will be moving to a new location within the year and they hope to have her settled by then.,Snohomish public library,Washington,WA,-122.088498,47.915157,-122.0981847,47.91287560000001,True,True,1900/01/01,6,Unknown,Ghost (Male),Death,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,This_is_an_old_library_that_was_built_in_the_early.png
Spanaway,United States,"sometimes at night the lights will turn on and off. at night at about midnight, you can see a janitor that has once been killed by another student. the legend goes on. it is told from generation to generation, the story is, one day in the spring, it was a quiet morning, a troubled boy had brought a gun to school and supposedly the janitor made him upset because the janitor told him to clean some tables at a lunch detention. The boy told the janitor No and pulled out a gun. put the gun to the janitor's head and shot him. all the children were astonished/shocked. they ran for safety. then the boy who had shot the janitor ran with the gun somewhere in the school. nobody has ever seen the boy since. the legend has it, that the boy lives in the school, and when he gets hungry he goes to the kitchen and finds food to eat.",Spanaway Lake High School,Washington,WA,-122.4130018,47.1055362,-122.4345661,47.103988,False,True,2025/01/01,1,Morning,"Unknown (Male, student)",Murder,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,sometimes_at_night_the_lights_will_turn_on_and_off.png
Spanaway,United States,Lights flicker and alarms go off when no ones around.,Spanaway Jr. High School,Washington,WA,-122.4277165,47.1150727,-122.4345661,47.103988,True,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Lights_flicker_and_alarms_go_off_when_no_ones_arou.png
Spokane,United States,"[Rumor] A long time ago a little before the school was made a boy named Jon was killed. Jon was between the ages 13-15. He was walking by the area of the school that was being built at around 7:00pm Pacific Time. A man in dark clothes grabbed him and stabbed him 10 times. 4 times in the face, 2 in the arm, and 4 in the chest area. A person in a car drove by and saw a body on the ground. It was Jon. They never caught the man who killed him. [Fact] At school kids and some adults see a dark figure that is blurred out in corners and darker areas. Girls and women reported seeing figures in a bathroom by the cafeteria. The figure roams the halls most of the time between 12:00 in the afternoon till about 5:00pm.",Bowdish Middle School,Washington,WA,-117.2520123,47.6376018,-117.4260465,47.6587802,False,True,2025/03/13,1,Afternoon,Other (Male),Murder,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,_Rumor__A_long_time_ago_a_little_before_the_school.png
Spokane,United States,hammers keep floating up in front of peoples faces as workmen try to fix it up.,Broadway,Washington,WA,-117.4136403,47.6636398,-117.4260465,47.6587802,False,False,2025/05/13,0,Unknown,Unknown,Unknown,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,hammers_keep_floating_up_in_front_of_peoples_faces.png
Spokane,United States,"Mysterious noises, levitations primarily in the basement of assorted objects. Men talking when the building is empty. The building was a Masonic hall for IOOF for years. Story goes members who have passed on object to ""guests"" in the building, as their rites were secret.",Cameo Catering Event Facility,Washington,WA,-117.3388995,47.6998994,-117.4260465,47.6587802,True,False,2025/01/01,0,Unknown,Unknown (Male),Mystery,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Mysterious_noises__levitations_primarily_in_the_ba.png
Spokane,United States,"people have reported seeing shadowy figures and multiple electronic disturbances. Also, one woman reported hearing a little girl’s laughter.",Carlyle care center,Washington,WA,-117.4237332,47.6542106,-117.4260465,47.6587802,True,True,2025/01/01,2,Unknown,Other (Male),Unknown,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,people_have_reported_seeing_shadowy_figures_and_mu.png
Spokane,United States,"In the library students have witnessed an old woman with no legs ""floating around"" and at the side entrance there is supposedly two people, a man and a young woman, hanging from the ceiling.",Centennial Middle School (formerly Park Junior High),Washington,WA,-117.301091,47.66616,-117.4260465,47.6587802,False,False,2025/01/01,2,Unknown,"Unknown (Male, student)",Unknown,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,In_the_library_students_have_witnessed_an_old_woma.png
Spokane,United States,"Every night, since last October of 1998 Halloween a mysterious noise occurs from the 15 floor. People have seen mysterious shadows but so far no one has been hurt.",Double Tree Hotel,Washington,WA,-117.414156,47.66122499999999,-117.4260465,47.6587802,True,True,2025/03/15,2,Night,Unknown (Male),Unknown,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Every_night__since_last_October_of_1998_Halloween.png
Spokane,United States,"Kc 135 - is haunted by 2 people dying on it in flight at different times. Occurrences include strange groaning, loss of power for short periods of time, them being re-gained. Objects drop off of their securing points. Fuel leaks that come and go.",Fairchild Air Force Base,Washington,WA,-117.6438555,47.6182629,-117.4260465,47.6587802,False,False,1992/03/13,2,Unknown,Ghost (Male),Supernatural,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Kc_135___is_haunted_by_2_people_dying_on_it_in_fli.png
Spokane,United States,"weapons storage area -  is believed to be haunted by a ghost called the ""Goat Man"". There have been many sightings by on duty Security Forces in the area.",Fairchild Air Force Base,Washington,WA,-117.6438555,47.6182629,-117.4260465,47.6587802,False,False,1992/03/13,0,Unknown,Ghost (Male),Supernatural,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,weapons_storage_area____is_believed_to_be_haunted.png
Spokane,United States,"a scream was caught on tape of an empty floor, no one heard it when it happened.",Geiger Corrections Center,Washington,WA,-117.5159206,47.6212999,-117.4260465,47.6587802,True,False,2025/01/01,1,Unknown,Unknown (Male),Unknown,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,a_scream_was_caught_on_tape_of_an_empty_floor__no.png
Spokane,United States,"The ghost of a teenage girl supposedly haunts the halls. Her story is as follows: back when Prep was an all-boys school, there was a football player who told his girlfriend to meet him after a game. He told her to wait in a small underground tunnel area that leads to the furnace. She snuck into the school and followed his directions, hunkering down in the tunnel to wait. When the boy arrived and opened the trapdoor the scent of burnt flesh wafted up. The heater had kicked on, burning the girl against the wall. Students have reported hearing a girl whispering, and doors in the downstairs hallway, where the girl supposedly died, have been known to open on their own when left unlocked. One female student even wrote a short story about a girl dying in the tunnel before she had ever heard the tale of the haunting. After hearing the tale, she claimed ""This can't possibly be a coincidence!"".",Gonzaga Prep High School,Washington,WA,-117.3913251,47.685725,-117.4260465,47.6587802,True,False,2025/01/01,2,Unknown,"Ghost (Male, student)",Death,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,The_ghost_of_a_teenage_girl_supposedly_haunts_the.png
Spokane,United States,"Monaghan Hall -  Monaghan Hall is the music building for Gonzaga University. The structure used to be the private residence for James Monaghan, who was brutally murdered in the structure. Many strange occurrences have happened here including the organ being played when no one is there and various musical instruments playing by themselves. People hear the haunting music all the time. The culprit is believed to be the ghost of Mr. Monaghan himself. Strangely enough, the music heard by witnesses is the song that was played at Monaghan's funeral. Growling noises and other unseen forces also make themselves known to unsuspecting individuals. In the 1970’s, Father Leedale even performed an exorcism. It was obviously done in vain because the hauntings still occur.",Gonzaga University,Washington,WA,-117.4023849,47.667189,-117.4260465,47.6587802,True,True,1887/03/13,6,Unknown,Ghost (Male),Murder,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Monaghan_Hall____Monaghan_Hall_is_the_music_buildi.png
Spokane,United States,"Apparently its haunted by an older woman wearing a long gray dress, probably from the 1900's. She has been seen walking up and down the staircase.","Home, Heart, and Friends",Washington,WA,-117.4130344,47.6488241,-117.4260465,47.6587802,False,True,1900/01/01,1,Unknown,Ghost (Male),Supernatural,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Apparently_its_haunted_by_an_older_woman_wearing_a.png
Spokane,United States,"This building used to be a department store. No matter how much work they do on the elevator, it always breaks. Opens and closes and goes up and down without anyone there also. The women’s bathroom also has a strange presence. It’s a little intimidating. The elevator also opens when you walk up to it. Almost like motion detecting. While sitting alone, you can feel like people are right behind you and hear the chairs creak, like someone just sat down in it. Yet no one is there.",ICT Group,Washington,WA,,,-117.4260465,47.6587802,True,False,2010/02/02,0,Unknown,Ghost (Male),Mystery,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,This_building_used_to_be_a_department_store__No_ma.png
Spokane,United States,"Since it has been changed to Law Offices, there has been no reports of hauntings October 2007 update: formerly listed as Patsy Clark's Restaurant is an old mansion converted into an elite restaurant. The old wine cellar is haunted by three ghost that at various times and for no reason will pick up objects, usually wine bottles and throw them across the room. Many employees witnessed this.",Law Offices,Washington,WA,-117.43933,47.664243,-117.4260465,47.6587802,False,False,2007/10/13,2,Unknown,Ghost (Male),Suicide,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Since_it_has_been_changed_to_Law_Offices__there_ha.png
Spokane,United States,"formerly Mead High School - In the 1930's when the high school was first built a drunk Scottish man fell off his ladder and was killed. On school grounds in places you can smell the strong scent of whiskey and hear mindless muttering. Also, inside the school, doors leading to the outside open on their own.(on windless days)",Mead Middle School,Washington,WA,-117.3401407,47.8028196,-117.4260465,47.6587802,True,False,0354/03/13,0,Unknown,Other (Male),Murder,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,formerly_Mead_High_School___In_the_1930_s_when_the.png
Spokane,United States,"This park is said to be haunted. There is a building there that is thought to be an old orphanage school. In this school, some of the kids that never were calimed my by foster parents were murdered. The playground is still there today were the kids used to play. FACT: When late at night, you can hear faint giggles of the kids that once played on the toys at this park. That is how it gets it's name. ""mini haha"".",Mini Haha Park,Washington,WA,-117.3490691,47.6875503,-117.4260465,47.6587802,True,False,2025/01/01,0,Night,Ghost (Male),Murder,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,This_park_is_said_to_be_haunted__There_is_a_buildi.png
Spokane,United States,Formerly the Valley Doubletree - A woman and her two children have been seen wandering the halls of this hotel. At night they have been known to cause mischief in various rooms. Numerous employees have experienced very frightening encounters with these ghosts. - December 2006 additional information / Correction: A former employee reports there are many places in the hotel that are haunted by different things. A man committed suicide in one of the rooms close to the front desk and none of the housekeepers like that room. The 3rd floor in the back has a friendly gentleman ghost that asks the housekeepers and night bellman for towels and such but is gone before they can get a room number. There are a couple of rooms that the more intuitive employees won't get anywhere near.,Mirabeau Park Hotel,Washington,WA,-117.1948271,47.6672218,-117.4260465,47.6587802,False,True,2006/12/13,4,Night,Ghost (Male),Suicide,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Formerly_the_Valley_Doubletree___A_woman_and_her_t.png
Spokane,United States,many mysterious occurring. Some say it is the ghost of old Mr. Altmeyer telling them to leave.,Northwest Christian Colbert Campus,Washington,WA,-117.3352443,47.8264592,-117.4260465,47.6587802,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,many_mysterious_occurring__Some_say_it_is_the_ghos.png
Spokane,United States,In 2003 a man jumped off the top escalator to fall to his death on top the painted map of Inland Washington Lakes. Now when you ride the escalator here a man whispering into your ear but you can’t make out what he says. If you stare at the painted map long enough you can see visions of blood and skull pieces.,Riverpark Square,Washington,WA,-117.423538,47.659499,-117.4260465,47.6587802,False,True,2003/03/13,0,Unknown,Unknown (Male),Suicide,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,In_2003_a_man_jumped_off_the_top_escalator_to_fall.png
Spokane,United States,There's a number of steps leading from the side of the road up to the cemetery dubbed the 1000 steps. These steps lead up to a place where satanic rituals are supposedly held. No one is said to be able to make it to the top step (except Steve and Joe)due to overwhelming fear.,Spokane Falls Cemetery,Washington,WA,-117.473094,47.65931,-117.4260465,47.6587802,False,False,1000/03/13,0,Unknown,Demon (Male),Supernatural,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,There_s_a_number_of_steps_leading_from_the_side_of.png
Spokane,United States,"On several occasions the face of a dead nun has been seen on one of the east windows. She appears to be standing with her face over a candle and screaming. There have also been mysterious shadows, some resembling the shape of a nun.",St. Xavier Church,Washington,WA,-117.4007999,47.6925798,-117.4260465,47.6587802,False,True,2025/01/01,1,Unknown,"Other (Male, nun)",Death,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,On_several_occasions_the_face_of_a_dead_nun_has_be.png
Spokane,United States,If your walking around in the auditorium with two walkie talkies on around the stage you can hear an old guy talking on them. Reason said to be is because when the auditorium was where the cafeteria is now a janitor was on the catwalk during a play and fell down and died instantly.,West Valley High School,Washington,WA,-117.292742,47.6834031,-117.4260465,47.6587802,True,False,2025/01/01,0,Unknown,Unknown (Male),Death,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,If_your_walking_around_in_the_auditorium_with_two.png
Stanwood,United States,"A black figure has been seen towards the back of the cemetery, towards a tree that overlooks a memorial like headstone, breaking a tree branch, about six inches thick broke, and chasing the visitors. All of the families around there have had strange happenings. Someone has said to have had seen lanterns in the graveyard held by unknown persons. Others have experienced the lanterns in their own yards, displaying a kind of light show. Once you walk out to investigate it, they stay for a moment, start coming towards you and than disappear.",Pioneer Cemetery,Washington,WA,-122.3359986,48.2336632,-122.3706837,48.2410895,False,True,2025/03/18,1,Unknown,Other (Male),Violence,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,A_black_figure_has_been_seen_towards_the_back_of_t.png
Stanwood,United States,"People who have lived next to this house say that late at night when the museum is closed you can see candlelight and the curtains open and close. Some times even driving by you can see a curtain pulled back like someone is peering out, and then when you stop to look the curtain goes back.",Stanwood Museum,Washington,WA,-122.3710914,48.2426514,-122.3706837,48.2410895,False,True,2025/01/01,0,Night,Unknown (Male),Unknown,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,People_who_have_lived_next_to_this_house_say_that.png
Steilacoom,United States,"there is a lot of history behind this mansion. Many employees have reported abnormal occurrences with in the building. One of the owner’s wives killed herself in the mansion and still haunts it, but it has been reported that multiple ghost or entities reside there. At one time it was a B&B during the depression.",ER Rogers’s restaurant,Washington,WA,-122.5204728,47.1702945,-122.6026274,47.1698197,False,False,2025/01/01,2,Unknown,Ghost (Male),Murder,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,there_is_a_lot_of_history_behind_this_mansion__Man.png
Steilacoom,United States,"Steilacoom - is notorious for its ghost encounters and has established a well-known history for all of those who live in the surrounding areas of the town. Located on the train tracks directly in front of the fairy pier you can sometimes hear a faint ghostly sound of a phantom train whistle followed by a distinct scream from a person supposedly to have been struck by a train. The fairy pier is said to have strange occurrences itself. Late at night, the ghostly figure of a young child can be seen from a distance playing along the pier. While walking towards it however, it slowly maturates into a much older and feebler looking figure until it slowly fades away.",Fairy Train Tracks,Washington,WA,,,-122.6026274,47.1698197,True,True,2025/03/19,1,Night,Ghost (Male),Supernatural,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Steilacoom___is_notorious_for_its_ghost_encounters.png
Sumner,United States,In this old house has been reported that a women had birth with 5 children and they all died and so had she the same day reporting 6 orbs flying around and night reported about 10:00pm.,Boneylake,Washington,WA,-122.1865055,47.1770457,-122.2403966,47.2031566,False,False,2025/03/05,1,Afternoon,Orb (Male),Death,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,In_this_old_house_has_been_reported_that_a_women_h.png
Tacoma,United States,"Just to the South of the Wetlands Park was one of the places that the Puyallup Indian tribe buried their dead, along the banks of the Puyallup River. Many persons fishing there have seen a canoe paddled by a Native American pull up to the bank, then disappear. There have been reports of singing and voices near the river. The Army Corp of Engineers now fences off the area. Late at night workers and fisherman report an old man with a yellow dog walking the banks of the North Levee Rd. People report seeing the man because of an angry expression on his face. Sometimes a dog can be heard wailing from the site.",Gog-li-hi-ti Wetlands,Washington,WA,-122.4108725,47.2507286,-122.4442906,47.2528768,True,True,2025/01/01,4,Night,Unknown (Male),Death,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Just_to_the_South_of_the_Wetlands_Park_was_one_of.png
Tacoma,United States,"immediately adjacent to the Wetlands, also known as ""Hooverville"". The last transient was evicted in 1952. The old transient, wearing a batter tan shirt and pants held the Pierce County Sheriff Deputies and Tacoma Police at bay with a shotgun, refusing to leave his ""home"". The standoff ended with a single gunshot, when the man took his life rather than be evicted. His old yellow mixed breed Lab dog was heard wailing.",Hollywood on the Flats,Washington,WA,-122.46242,47.184464,-122.4442906,47.2528768,True,False,1952/03/13,1,Unknown,Unknown (Male),Murder,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,immediately_adjacent_to_the_Wetlands__also_known_a.png
Tacoma,United States,"Security guards there have reported elevators moving on their own accord, lights being turned off and on, and doors that were locked being checked and found unlocked. There is a spooky vibe there, and several guards have quit rather than work at that location.",Old City Hall,Washington,WA,-122.4420906,47.2557586,-122.4442906,47.2528768,False,False,2025/05/13,1,Unknown,Other (Male),Unknown,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Security_guards_there_have_reported_elevators_movi.png
Tacoma,United States,"The Old Western State Sanitarium -Feelings of being watched, panic and sadness. On some rainy foggy night when the Moon is full, you can hear moans and footsteps in the late to early morning hours. Believed to be patients that once were institutionalized there. That place is in ruins now but there remains and boiler room underground that is where most the sounds are heard. The fence around also shakes when no one else is with you.",Lakewood,Washington,WA,-122.518458,47.1717649,-122.4442906,47.2528768,True,False,2025/05/13,1,Morning,Other (Male),Unknown,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,The_Old_Western_State_Sanitarium__Feelings_of_bein.png
Tacoma,United States,"Pierce Lake - There is a lake in the woods that is located behind pierce college on the way to the old Western state sanitarium. At night early morning hours you feel a presence, see hazy apparitions and hear voices around the lake. They belonged to a woman that drowned there many years ago.",Lakewood,Washington,WA,-122.518458,47.1717649,-122.4442906,47.2528768,True,True,2025/05/13,0,Morning,Ghost (Male),Accident,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,Pierce_Lake___There_is_a_lake_in_the_woods_that_is.png
Tacoma,United States,"5 Mile Drive - In the late 1980's a 14 year old girl named Jennifer B disappeared while riding her bike in the park. Her body was later discovered and her killer was never caught. Late at night the sound of a bicycle can be heard around the 5 Mile Drive. Several years later a couple flagged down a Park Police officer and admitted she had been driving on the drive after the park was closed. She said as she was rounding the turn by the Narrows viewpoint, she observed a young girl standing next to the side of the road with a light colored bicycle. She pulled over and her boyfriend got out to ask the girl if she was okay, since it was late and the park was closed. The boyfriend screamed and jumped back in the car and kept screaming at her to go. As she was leaving, in the red tail lamp glow, she saw the girl vanish. The boyfriend was shaking and later told her the girl had no eyes but was smiling at him. Several other people have said that they have seen a girl riding alone near dusk and whenever they stop or look back at her, she vanishes.",Point Defiance Park,Washington,WA,-122.5327736,47.3083123,-122.4442906,47.2528768,True,True,0760/03/13,2,Evening,"Unknown (Male, officer)",Suicide,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,5_Mile_Drive___In_the_late_1980_s_a_14_year_old_gi.png
Tacoma,United States,"The Pagoda - The Pagoda used to be the trolley terminus at Point Defiance in the early part of the 20th century. The building was remodeled and is now rented out for weddings/parties. Visitors, workers, and the Police have reported hearing footsteps made with hard soled shoes walking around the building after dark. The footsteps seem to be walking down the stairs on the east side of the building, then abruptly stop. Sighing can be heard at other times and there are cold spots in the storage area below the building. A tale has been told about a young newlywed couple during the 1920's. The husband and wife would catch the trolley to Point Defiance and the husband would see his wife off for the day to visit her parents on Vashon Island. Small groups of boats would shuttle people to the island for a fee. The husband would return in the evening to meet his wife. As the small launch she was riding in approached the Boathouse area, it took on water. Many people were thrown overboard in the confusion and the husband observed with his pocket spyglass his wife flailing in the water in her heavy period clothes as she went under. Overcome with grief, he walked down the stairs to the marbled restroom, pulled out a small pocket pistol and shot himself in the head. It is said it is his ghost that haunts the Pagoda.",Point Defiance Park,Washington,WA,-122.5327736,47.3083123,-122.4442906,47.2528768,True,True,0760/03/13,6,Evening,Ghost (Male),Murder,"3,184",24.3,5.28,15.4%,5.3,6.8,1.5,3.6,42.8%,66.0%,64.6%,35.4%,87.2%,1.82%,77302.0,5.805,7.837,3.01,21224.42857142857,183.5,270702.0,126.0,109.0,Above Average,,,,,,,,11.83,The_Pagoda___The_Pagoda_used_to_be_the_trolley_ter.png
