city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Narragansett,United States,the ghost of a small woman in a black veil haunts this house.,Old Wedderburn House,Rhode Island,RI,,,-71.44950299999999,41.4500844,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,the_ghost_of_a_small_woman_in_a_black_veil_haunts.png
Narragansett,United States,"Figures seen walking from room to room in the main office building (that was once and old farm house).  Creepy feeling in the basement of the museum hall.  Things reported being moved overnight in the museum hall by the only person who had the key.  A former employee reported seeing a full apparition outside via the reflection on a computer monitor.  The apparition was thought to be a real person that was coming into the office...no one came in, and no one was in the parking lot. The ""person"" was reported to have been wearing early 1900's garb, plaid/pastel blazer with kakis, a tan round flat straw/wicker? hat, with a matching breif case.  The museum is located where the beach house/mansion of former Governor Sprague used to be.  And very close to Narragansett town beach, the ""it"" beach to be in victorian times.""",South County Museum,Rhode Island,RI,-71.4606105,41.43860189999999,-71.44950299999999,41.4500844,False,True,2025/01/01,1,Night,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Figures_seen_walking_from_room_to_room_in_the_main.png
Newport,United States,"This large home, now used as an inn, is haunted by a female spirit that is supposedly related to the house's builder, Mr. Agassiz. The ghost has appeared to various staff members over the last 25 years and has even been known to throw china in the pantry.",Agassiz Mansion on Castle Hill,Rhode Island,RI,-71.36102650000001,41.4627258,-71.3128285,41.4901024,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,This_large_home__now_used_as_an_inn__is_haunted_by.png
Newport,United States,"Chapel -  There is a statue of a monk in the chapel of the castle. Before it was placed in the chapel, it was near the stairs. A person going through the house would sometimes see a man dressed as a monk near the stairs. He hasn't been seen since he was moved to the chapel. Also, reportedly all the ghosts come from these antiques. The castle was built by Oliver Belmont in the late 1800's during the gilded age of Newport.",Belcourt Castle,Rhode Island,RI,-71.3072249,41.4576327,-71.3128285,41.4901024,False,True,1891/03/13,1,Unknown,"Ghost (Male, monk)",Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Chapel____There_is_a_statue_of_a_monk_in_the_chape.png
Newport,United States,"Gothic Ballroom  - there are 2 Chairs in the have spirits in them. Put your hand near the chairs, your hand gets cold and prickly, try to sit in one, there is resistance, try to sit in the other, it might throw you out. There is suit armor in the Gothic ballroom whose owner died when a spear went through the eye slot and out the other end. He can be heard screaming in and around March.",Belcourt Castle,Rhode Island,RI,-71.3072249,41.4576327,-71.3128285,41.4901024,True,False,1891/03/13,1,Unknown,Ghost (Male),Death,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Gothic_Ballroom____there_are_2_Chairs_in_the_have.png
Newport,United States,"There is an old, abandoned stable and widow's walk on a tower top in the back of the ""kite-flying"" field. There are noises and voices such as banging, horse trotting, and conversations. Many people have experienced a wide variety of phenomenon.",Bretton Point,Rhode Island,RI,-71.3543688,41.4526568,-71.3128285,41.4901024,True,False,2025/01/01,0,Unknown,Unknown (Male),Mystery,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,There_is_an_old__abandoned_stable_and_widow_s_walk.png
Newport,United States,There is a portrait of a woman and her child at the top of a staircase in the building. If you look at the portrait sometimes you cant see the child as well. This supposedly means that she is walking around in the second floor of the lodge. There has also been sightings of the child and footsteps moving around upstairs. There has also been strange occurrences such as lights flicking on and off.,Elks Lodge,Rhode Island,RI,-71.3093396,41.4849861,-71.3128285,41.4901024,True,True,1868/03/13,0,Unknown,Unknown (Male),Mystery,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,There_is_a_portrait_of_a_woman_and_her_child_at_th.png
Newport,United States,Richard Washburn Child haunts this building in which he died.,Porter Mansion,Rhode Island,RI,-71.3047332,41.4649189,-71.3128285,41.4901024,False,False,2025/01/01,0,Unknown,Unknown (Male),Death,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Richard_Washburn_Child_haunts_this_building_in_whi.png
Newport,United States,Carey Mansion - supposedly a nun hung herself. The room is boarded up and every month a priest has to come in and bless the house.,Salve Regina University,Rhode Island,RI,-71.3006438,41.47145270000001,-71.3128285,41.4901024,False,False,1934/03/13,0,Unknown,"Unknown (Male, priest)",Unknown,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Carey_Mansion___supposedly_a_nun_hung_herself__The.png
Newport,United States,McAuley Hall - is haunted by a little boy who fell out of a window while watching his parents arrive by boat.,Salve Regina University,Rhode Island,RI,-71.3006438,41.47145270000001,-71.3128285,41.4901024,False,False,1934/03/13,0,Unknown,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,McAuley_Hall___is_haunted_by_a_little_boy_who_fell.png
Newport,United States,"Candles blowing out by themselves and foot steps on a secret stair case. Strange images and sounds. Cold spots and just ""knowing"" that someone was watching you.",The Astors' Beechwood mansion,Rhode Island,RI,-71.2981949,41.4698082,-71.3128285,41.4901024,True,False,2025/01/01,0,Unknown,Other (Male),Mystery,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Candles_blowing_out_by_themselves_and_foot_steps_o.png
Newport,United States,Sounds of a party coming from an abandon area above guest rooms on the back side of the hotel.,Viking Hotel,Rhode Island,RI,-71.309705,41.487533,-71.3128285,41.4901024,True,False,2025/05/13,0,Unknown,Unknown (Male),Unknown,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Sounds_of_a_party_coming_from_an_abandon_area_abov.png
North Kingstown,United States,"haunted by the ghosts of children that have died there. It is presently a nursing establishment composed of two building facilities. The new building was erected in 1995. However the older building completed way back, unsure of the date, was originally a Rhode Island Hospital children's facility. It is said that children could be heard laughing, crying, or playing. Particularly, room 103 is said to be the room where many spirits stay. Keep in mind that it presently houses retired nuns and priests, and is under direction of the Scallabrini Fathers, so you may not be able to gain access.",Scallabrini Villa,Rhode Island,RI,-71.4233058,41.6400781,-71.4536835,41.5568315,True,False,1995/03/13,1,Unknown,"Ghost (Male, priest)",Death,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,haunted_by_the_ghosts_of_children_that_have_died_t.png
North Kingstown,United States,the graveyard at the beginning of school street near post road is very haunted. People have seen people walking through the graveyard at night and have seen lights flashing with no explanation,School Street,Rhode Island,RI,-71.46768569999999,41.6184273,-71.4536835,41.5568315,False,True,1704/01/01,4,Night,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,the_graveyard_at_the_beginning_of_school_street_ne.png
Pawtucket,United States,"On the floor of an apartment there are hauntings. The apartment building was built over the cemetery, and at night you can see and hear a man playing the piano.",Author St.,Rhode Island,RI,-71.37060249999999,41.881175,-71.38255579999999,41.878711,True,True,2025/01/01,0,Night,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,On_the_floor_of_an_apartment_there_are_hauntings_.png
Providence,United States,"Historic Benefit Street, with it's historic homes, is said to be the most haunted location in RI. There have been numerous sightings along this street. One in particular, is of a horse drawn carriage, seen by several people over the years. There have also been sightings of an old woman in the attic window of one of the historic homes that line this street. There has even been reference to the spirit of Edgar Allen Poe walking the streets of this area during the early morning hours. Apparently, Poe had been dating a woman from this area before his death.",Benefit Street,Rhode Island,RI,-71.40683539999999,41.8260134,-71.4128343,41.8239891,False,True,2025/01/01,2,Morning,Ghost (Male),Death,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Historic_Benefit_Street__with_it_s_historic_homes_.png
Providence,United States,"On the bottom floor in one the rooms closer to the front, a ghost dressed in old clothes from approx the late 1700's with a triangle shaped hat. Weathered, leathery looking face. Dressed as a farmer not military. Stands in face and mumbles no words could be made out.",Fairfield Inn,Rhode Island,RI,-71.5066233,42.1617019,-71.4128343,41.8239891,False,False,2025/05/13,0,Unknown,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,On_the_bottom_floor_in_one_the_rooms_closer_to_the.png
Providence,United States,A dormitory that used to be a monastery is supposedly haunted by a nun that went crazy nearly 60 years ago. She is seen walking on all the floors late at night. Also one of the rooms on the second floor has walls that bleed.,Johnson and Wales University,Rhode Island,RI,-71.4130131,41.8198,-71.4128343,41.8239891,False,True,1914/03/13,1,Night,"Ghost (Male, nun)",Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,A_dormitory_that_used_to_be_a_monastery_is_suppose.png
Providence,United States,"Xavier Hall - Formerly St. Xavier Rectory - Students have reported furniture moving in their dorm rooms. Some have felt tremendous cold feelings and almost audible anger coming from some rooms. This has not been documented, but it seems that a nun may have been murdered by a priest there at some time.",Johnson and Wales University,Rhode Island,RI,-71.4130131,41.8198,-71.4128343,41.8239891,False,True,1914/03/13,2,Unknown,"Other (Male, priest)",Murder,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Xavier_Hall___Formerly_St__Xavier_Rectory___Studen.png
Providence,United States,"Aquinas Hall  -  is one haunted dorm in particular that was the setting for a fire, which took place in 1977. Many girls lost their lives in this fire. 5 of the girls died of smoke inhalation and 2 by falling out the window of the fourth floor while trying to escape. The fire started near room 405. To this day things are found missing only to turn up in strange places. A number of strange occurrences happen too such as doors opening and closing, faucets turning on by themselves, cold spots, radios that turn on mysteriously, and strange forms have even turned up in photographs.",Providence College,Rhode Island,RI,-71.4381653,41.8440925,-71.4128343,41.8239891,False,True,1917/03/13,0,Unknown,Ghost (Male),Accident,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Aquinas_Hall_____is_one_haunted_dorm_in_particular.png
Providence,United States,Dore Hall -  This dormitory used to be an infirmary for the fatally ill with a morgue in the basement. Strange figures have often been seen roaming the halls.,Providence College,Rhode Island,RI,-71.4381653,41.8440925,-71.4128343,41.8239891,False,True,1917/03/13,1,Unknown,Other (Male),Mystery,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Dore_Hall____This_dormitory_used_to_be_an_infirmar.png
Warwick,United States,supposedly one of the Aldrich daughters killed herself by jumping off a balcony. There have been some sightings there by employees.,The Aldrich Mansion,Rhode Island,RI,-71.376691,41.681386,-71.4161671,41.7001009,False,False,2025/01/01,0,Unknown,Unknown (Male),Murder,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,supposedly_one_of_the_Aldrich_daughters_killed_her.png
Providence,United States,"Barstow House -  -Barstow House's Tourquoise and Red rooms are said to be haunted by demonic beings that cause bouts of depression as well as extreme cold. Also, the rest of the house has rather large eerie mirrors that are Said to reflect ghosts late at night.",Rhode Island School of Design,Rhode Island,RI,-71.4074596,41.8259947,-71.4128343,41.8239891,False,False,1877/03/13,0,Night,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Barstow_House_____Barstow_House_s_Tourquoise_and_R.png
Providence,United States,"Dexter House -  -Dexter House was once an old morgue, now many spirits still roam about the building, however most of these apparitions are friendly.",Rhode Island School of Design,Rhode Island,RI,-71.4074596,41.8259947,-71.4128343,41.8239891,False,False,1877/03/13,0,Unknown,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Dexter_House_____Dexter_House_was_once_an_old_morg.png
Providence,United States,"Dunnel House -  -holds many spirits, the most menacing is in the basement. This ghost has been seen by many people and felt by almost everyone who has gone downstairs. It has been known to knock over trash cans, play with the light fixtures and television, and bring chills to anyone in the room. It occasionally appears in the form of a large shadow. In the back stairwell on the second floor, there resides a female spirit who appears to students through the window.",Rhode Island School of Design,Rhode Island,RI,-71.4074596,41.8259947,-71.4128343,41.8239891,False,True,1877/03/13,4,Unknown,"Ghost (Male, student)",Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Dunnel_House_____holds_many_spirits__the_most_mena.png
Providence,United States,"Farnum Hall -  - is the home of many spirits, some of which are troublesome, some friendly. Many students also claim to have seen these ghosts. It is reported that some students have seen apparitions standing above their beds late at night, and throughout the day and night, noises of people walking and whispers can be heard throughout the building.",Rhode Island School of Design,Rhode Island,RI,-71.4074596,41.8259947,-71.4128343,41.8239891,True,True,1877/03/13,6,Night,"Ghost (Male, student)",Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Farnum_Hall______is_the_home_of_many_spirits__some.png
Providence,United States,"Homer Hall - there are two spirits that reside on the fourth floor. One is a male entity that has been known to be seen in the bathroom. He also is known for playing with people's music selections and breaking windows. It is said that a young man killed himself by jumping off of the balcony back in the 70's when the hall was new. The other Homer four ghost is a woman who has been seen in a few of the rooms. She turns on faucets in the girls bathroom, and reportedly blood has been randomly seen there late at night in the shower stalls. On the ground floor lounge, students claim the VCR and Television sometimes work on their own will, and also visible shadows move about the room. Homer two is the home of the ghost of an old man who wanders the halls at all times of the day. An angry entity haunts the ground floor of Nickerson Hall. When walking through the underground passage between Homer and Nickerson, students can hear something banging on the metal doors in one of the storage rooms. The poltergeist has been known to move about the ground floor of Nickerson on occasion.",Rhode Island School of Design,Rhode Island,RI,-71.4074596,41.8259947,-71.4128343,41.8239891,True,True,1877/03/13,6,Night,"Ghost (Male, student)",Murder,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Homer_Hall___there_are_two_spirits_that_reside_on.png
Providence,United States,"Nightengale House - has a tricky poltergeist that inhabits the basement and first floor lounge. It has been known to move furniture, and cause issues with electrical circuitry. It also has been reported that the spirit will try to push people down the stairs. Photos taken outside the home have been seen with multiple orbs.",Rhode Island School of Design,Rhode Island,RI,-71.4074596,41.8259947,-71.4128343,41.8239891,False,True,1877/03/13,2,Night,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Nightengale_House___has_a_tricky_poltergeist_that.png
Providence,United States,"Pardon Miller House - RISD Outer Housing - is the home of two young children who have been seen by students working in the basement. Also, a young woman's voice can be heard by students on the second floor of the house. She has been seen on occasion.",Rhode Island School of Design,Rhode Island,RI,-71.4074596,41.8259947,-71.4128343,41.8239891,True,True,1877/03/13,4,Unknown,"Unknown (Male, student)",Unknown,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,Pardon_Miller_House___RISD_Outer_Housing___is_the.png
Providence,United States,People who live in the house around this street claim to see ghost walking around in the woods 1 house in particular is haunted by numerous spirits,Ridgeway avenue,Rhode Island,RI,-71.4599583,41.8284486,-71.4128343,41.8239891,False,True,2025/03/01,0,Unknown,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,People_who_live_in_the_house_around_this_street_cl.png
Riverside,United States,"The Charles Loof Carousel, also known as Crescent Park Carousel is over 100 years old and at once had an amusement park, and a ballroom. Now all that is left is the Carousel because in the 1960's the Ballroom burned to the ground. Its has been said that people were burned to death in this fire. An employee reports when she opens up in the morning, sometimes the music turns on without anyone else being there and the lights flicker. They also report seeing woman in bellhooped skirts walking around down near the water. There also used to be train tracks where now is the bike path. At night you can hear the trains and see lights flashing wildly. Not only has all of this happened in the past in this small town but at the Crescent Park beach a man murdered his wife in 1989 and buried her in the sand. Whenever you go to sit near where he had buried her, you get a feeling of anger and you feel like your freezing up because of a coldness that hits you.",Charles Loof Carousel,Rhode Island,RI,-71.35946,41.756648,-71.3646694,41.767455,True,True,0100/03/13,0,Morning,Other (Male),Murder,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,The_Charles_Loof_Carousel__also_known_as_Crescent.png
Rumford,United States,"At night if you drive on bent road, and step out of your car and walk about 20 steps onto the 18th fairway of Wannamoisett country club you will 2 Indians riding on horses that will come chasing towards you if you are seen. They have been known to run to the people watching and disappear right before it hits you.",Wannamoisett country club,Rhode Island,RI,-71.358278,41.844698,-71.3557165,41.8462161,False,True,2025/03/20,2,Night,Unknown (Male),Violence,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,At_night_if_you_drive_on_bent_road__and_step_out_o.png
South Kingstown,United States,"This was a place of a massacre that took place during the colonial era. There was a battle between the colonists and the Indians. This was called a massacre because the Indians were not prepared against the advanced weaponry of the colonists. Now this place has been a burial ground of the Indians at night you could still hear the war cries, and gunshots and screaming and crying that took place and see Indians dressed in war regalia walking through the swamp.",Great Swamp,Rhode Island,RI,-71.569428,41.4576086,-71.524667,41.4475686,True,True,2025/05/13,0,Night,Unknown (Male),Murder,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,This_was_a_place_of_a_massacre_that_took_place_dur.png
Wakefield,United States,"A protective ghost haunts the top floors of this old Victorian.  It slams doors, sometimes emits an odd stench, turns up the heat, and turns on electrical appliances.  The ghost is unknown but referred to as ""Satan"" because of its need for hellish temperatures.",Allen Avenue,Rhode Island,RI,-71.5091714,41.4459417,-71.50155459999999,41.4381721,False,False,0100/03/13,0,Unknown,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,A_protective_ghost_haunts_the_top_floors_of_this_o.png
Warren,United States,School house roads - It is said that there are seven haunted heads there if u go at the right time u can see them. The head are seen floating above seven poles where they were posted as a warning to all English pioneers not to go on the land. this warning was put up by the Native Americans that didn’t want the English invading.,Kickemuit River,Rhode Island,RI,-71.24584329999999,41.7520612,-71.2825493,41.7303793,False,True,2025/03/07,1,Unknown,Ghost (Male),Supernatural,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,School_house_roads___It_is_said_that_there_are_sev.png
Warren,United States,"during the night when people sleep over a grayish blue cloud is seen in the second flomr hovering around, going through solid objects ie.. Couch pool table. There is a odor of burnt wood after a sighting, and there is cold areas located around after and during visits.",Mechanics Fire Station#2,Rhode Island,RI,-78.8753961,35.8239019,-71.2825493,41.7303793,False,True,2025/01/01,2,Night,Unknown (Male),Unknown,493,24.5,5.57,17.8%,5.4,7.2,1.6,3.8,39.2%,67.5%,59.8%,40.2%,87.4%,1.42%,12094.0,0.8865,1.197,2.46,2712.785714285714,29.642857142857142,29097.214285714286,126.0,124.0,Much Above Average,949.0,424.0,103.0,10.0,310.0,37.0,65.0,,during_the_night_when_people_sleep_over_a_grayish.png
