city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Carl Junction,United States,"Weird noises, footsteps, and voices and night. Also sounds of doors shutting. Usually and night around 12:00 p.m.",Carl Junction Primary School,Missouri,MO,-94.568213,37.174845,-94.5655066,37.1767249,True,False,2025/03/13,0,Night,Unknown,Mystery,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Weird_noises__footsteps__and_voices_and_night__Als.png
Charleston,United States,The ghost of an experienced fisherman haunts the lake. Because he was drowned there by the ghost of his own nephew whom he had killed with a shot gun accidentally,Upper Big Lake,Missouri,MO,-89.36674289999999,36.9550512,-89.35063099999999,36.9208854,False,False,2025/01/01,0,Unknown,Ghost (Male),Murder,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,The_ghost_of_an_experienced_fisherman_haunts_the_l.png
Chillicothe,United States,"Mr. Slagle was one of the first settlers in Livingston County. He built a mill and was a wealthy man. He had several wives and several children, but most of them died mysteriously. Mr. Slagle is said to have murdered them all, but since there was no law in Livingston County yet, he was never officially charged. He was also responsible for the first reported murder in Livingston County. The body of the man he murdered is buried beneath the road that runs past the cemetery. The graves of his wives and children are still there along with his own, and the cemetery is said to be haunted. There is also a very old bridge on the property which is said to be haunted. One of the wives supposedly hung herself from the bridge after the mysterious death of one of her children. There are satanic symbols painted on the bridge, and it is very spooky. There have been several people who have been mysteriously pushed off the bridge and injured when no one was standing around. It used to be a place where teenagers hung out at night, but too many people have been injured and it is now off limits. The current owners of the property have reported hearing mysterious whispers on the bridge and sightings of Mr. Slagle are very common around the cemetery and where the mill stood. The submitter claims to have a picture that they took of the cemetery on a clear night, but on the picture it looks like it is snowing. There are dozens of small orbs and also the transparent figure of a young woman in an old fashioned dress. -  December update: The bridge was torn down",Slagle Cemetery/Bridge,Missouri,MO,,,-93.5524358,39.7952946,True,True,2025/12/13,6,Night,Ghost (Male),Murder,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Mr__Slagle_was_one_of_the_first_settlers_in_Living.png
Christian,United States,"Break Neck Hill - On this steep dirt road near the Christian County/Stone County Line, a headless horseman can be seen riding a specter horse. Sometimes the sound of a horse's hooves can be heard. More than one rider has been killed on that hill over the years.",Clever,Missouri,MO,-93.4729712,37.0303327,-93.1779659,36.99764400000001,True,True,2025/05/13,1,Unknown,Ghost (Male),Murder,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Break_Neck_Hill___On_this_steep_dirt_road_near_the.png
Clayton,United States,"as the story goes, a man killed himself on the grounds before the theater was built. Film has been seen un-winding while sitting on the shelf the lobby speaker has shot off its hook only to be found 15 ft away in the middle of the floor. People cleaning up after hours have felt a weird, uneasy feeling of being watched from the curtains at either side of the stage. Balcony lights have dimmed, only to slowly gain light again. Posters in the lobby have been found off their hooks or turned around when the theater opens in the morning. Cold spots have been felt & even someone saying ""tisk,tisk,tisk"", sneering & even faint moaning from behind the curtains that lead to the back when no one is around. Not a place you want to be alone in after it closes.",Shady Oak Theater,Missouri,MO,,,-90.3237263,38.6425518,True,True,2025/03/15,2,Morning,Other (Male),Murder,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,as_the_story_goes__a_man_killed_himself_on_the_gro.png
Clinton,United States,Lights turning themselves on and off... faucets on and off. Doors shutting themselves and opening themselves. A definite feeling that you are being watched in one of the rooms and the cold touches that are commonly felt with hauntings.,Community Counseling Consultants (Rehab center),Missouri,MO,-93.7687339,38.3931596,-93.7782689,38.3686324,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Lights_turning_themselves_on_and_off____faucets_on.png
Clinton,United States,For many years people have heard strange noises coming from the building at night. The noises sound like someone is whispering. Some night’s lights are seen moving from one window to the other.,Old Grain Mill,Missouri,MO,-93.7726566,38.3855415,-93.7782689,38.3686324,True,True,2025/01/01,2,Night,Unknown (Male),Mystery,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,For_many_years_people_have_heard_strange_noises_co.png
Columbia,United States,"St. Clair Hall - January 2007 Correction Formerly listed as Miller Hall - when the college was founded in the mid 1800's as a girl’s Christian school Miller was the main building and the students' dorm was in the attic. There was a fire in the dorm room and supposedly one of the girls died in her bed. The attic is now off limits to students behind a black steel door always kept locked and is used for storage. Janitorial staff and security have reported hearing a sound like a mewing cat or footsteps from the room, but never can find the source of the noises.",Columbia College,Missouri,MO,-92.3264079,38.9578722,-92.3340724,38.9517053,True,False,2025/05/13,4,Unknown,"Other (Male, student)",Accident,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,St__Clair_Hall___January_2007_Correction_Formerly.png
Columbia,United States,Under a bridge on the Katy Trail only on full moons you see a young man with a missing left arm walk back and forth with no facial expressions.,Katy Trail,Missouri,MO,-92.4261526,38.8587085,-92.3340724,38.9517053,False,True,2025/05/13,0,Unknown,Unknown (Male),Unknown,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Under_a_bridge_on_the_Katy_Trail_only_on_full_moon.png
Columbia,United States,"Pillsbury/Roblee Dorm Hall - There are three women that will sing to you at night and tuck you in, they have been affectionately named, ""The Blue Ladies."" Many students residing in these dorms report hearing lullabies being sung.",St. Stephens College,Missouri,MO,-92.3195515,38.9536151,-92.3340724,38.9517053,True,False,2025/05/13,0,Night,"Other (Male, student)",Unknown,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Pillsbury_Roblee_Dorm_Hall___There_are_three_women.png
Columbia,United States,"Searcy Hall - A student gave birth to a child and then for unknown reasons, left it in a locker to die. Students have heard what sounds like a baby crying at night.",St. Stephens College,Missouri,MO,-92.3195515,38.9536151,-92.3340724,38.9517053,True,False,2025/05/13,2,Night,"Unknown (Male, student)",Mystery,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Searcy_Hall___A_student_gave_birth_to_a_child_and.png
Columbia,United States,"Senior Hall - A young lady watched her Confederate soldier lover that she was hiding be discovered and killed. She hung herself in the bell tower of her dorm and haunts it today, searching for her lost love. - May 2008 Correction: This is the story of Sarah, the ghost who mourns for her civil war deserter lover who was hanged. The bell tower she supposedly hung herself from wasn't even in existence at the time of her death, it was built much later. She hung herself from one of the rafters of the building.",St. Stephens College,Missouri,MO,-92.3195515,38.9536151,-92.3340724,38.9517053,False,False,2025/05/13,0,Unknown,"Ghost (Male, soldier)",Murder,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Senior_Hall___A_young_lady_watched_her_Confederate.png
Columbia,United States,"Tower Hall - Students were reported seeing themselves doing homework and chatting in the halls. - May 2008 Additional information: Probably the most violent haunted location on campus. The fifth floor is closed due to a fire that occurred there. The elevators and stairs are locked but one day just to see if the elevator would indeed not work some students tried to take it up to the fifth floor, and it worked. Once inside they began asking questions with their tape recorder going and they got a chill and an eerie feeling. They immediately ran out and later played the tape, only to discover there were at least 2 ghosts up there. One was a very friendly gentleman's voice and the other a very rude and violent girl's voice that named herself as ""Stacy."" Since then the elevators haven't worked, they have tried again and again, but if you live on the fourth floor you can hear the furniture moving among other noises, which can't be explained. Though the fire did not kill anyone there was a suicide that occurred some 20 years ago by a girl who had been raped on the fifth floor. She threw herself off the roof and landed at the stairs, as for the man's voice it is not known where he comes from.",St. Stephens College,Missouri,MO,-92.3195515,38.9536151,-92.3340724,38.9517053,True,True,2025/05/13,4,Unknown,"Ghost (Male, student)",Suicide,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Tower_Hall___Students_were_reported_seeing_themsel.png
Columbia,United States,"This theater is haunted by the ghost of the former owner, who makes clanking noises and the curtains have been known to rise and fall without prompting.",The Missouri Theater,Missouri,MO,-92.3277407,38.9493032,-92.3340724,38.9517053,True,False,2025/01/01,0,Unknown,Ghost (Male),Accident,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,This_theater_is_haunted_by_the_ghost_of_the_former.png
Creve Coeur,United States,"Creve Coeur is French for ""broken heart"". In the late 1800's a beautiful daughter of an Indian chief married a strong warrior. They were madly in love but the warrior, like many of the Indian men did, had to go off in hunting parties. These hunting parties would go on for at least 6 months. When the party finally came back her husband did not come back, he had died along the way home. She, who was heartbroken, went to the top of the cliff that is right at the entrance of the park, and jumped off into the water bellow. Now the water falling from the cliff is only in little drops, like tears. At night, and on a quiet day, you can hear a woman cry, and several other people, presumed to be the crying of the loved ones she left behind. Only on full moons, whether you're standing at the bottom of the cliff, or on the lake looking on from a boat, you can see a woman at the top of the cliff looking down crying, she never seems to realize other people are around her. Often she jumps off, freighting the onlookers who think a mortal has just jumped. When people see this the go to the cliff to try and help the mysterious lady, but when the get there no one is there. Recently while 3 men were hiking at night, they claimed to see a woman walking in front of the crying. When one of the men, who was of Indian descent, went to approach her she hugged him, and started speaking to him in her native tongue. Since he could not understand her he just shook his head. She ran off crying when he did not converse with her. The 3 men, now intrigued, followed her, while she ran to the cliff and jumped off. The three men were terrified, not because she jumped but because she disappeared in mid-air.",Creve Coeur Park,Missouri,MO,-90.4854635,38.7262223,-90.422618,38.6608855,True,True,0145/02/13,0,Night,Unknown (Male),Suicide,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Creve_Coeur_is_French_for__broken_heart___In_the_l.png
Crocker,United States,"Located off DD hwy. just outside Crocker, if you go there between 11:50P.M. and 12:20 A.M. you will see a flash of light like a door opening and hear a baby crying and screams, then hear the mother crying for her child , all the while there are sets of evil looking red eyes in various spots around you. It was rumored that the woman was pregnant and while on a hiking trip fell into a ravine and that by time her rescuers got to her that she was already dead. Also the same location is rumored to be a gateway to hell.(WARNING: most people who go there and are brave enough to stay through the whole experience have some kind of Vehicle trouble upon trying to exit the hollow.(I.E.) flat tires mysterious claw marks on the vehicle, and even wrecks!!!)",Cry Baby Hollow,Missouri,MO,,,-92.2637823,37.948928,True,True,2025/03/13,0,Unknown,Unknown (Male),Death,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Located_off_DD_hwy__just_outside_Crocker__if_you_g.png
Crystal City,United States,"Over the years many things have happened in the parking lot at Kmart. People have been shot, robbed, Kidnapped, and even murdered.  The employees have to walk to the far end of the parking lot after leaving the closed store and say that weird and unusual events have occurred.  They say they hear gunshots, a screaming girl, and that they see headlights shining on their car.  Generally this happens late at night, and Kmart suggest that the workers there have a ""walking buddy"" going out to there car.",K-Mart,Missouri,MO,-90.3884717,38.2162607,-90.3790094,38.2211656,True,True,2024/03/13,0,Night,Unknown (Male),Murder,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Over_the_years_many_things_have_happened_in_the_pa.png
Cuba,United States,"A ghost supposedly by the name of ""Joe Beisly"" haunts our school. He was a very loyal janitor and he fell off a ladder and now people say that if you call his name 3 times he will appear.",Cuba Middle School gym,Missouri,MO,-91.4023287,38.0552902,-91.4034833,38.0628225,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,A_ghost_supposedly_by_the_name_of__Joe_Beisly__hau.png
Davisville,United States,"located on a hill top above the small town of Davisville (really nothing more than a post office) has been the site of many unexplained events.  The cemetery, which is accessible solely via a stone stair case set in the hillside, is often the site of apparitions and strange phenomenon. On the right side of the circular cemetery is the grave adorned with the name of it's occupant and a pentagram set in the stone.  Another occupant sees his last resting place outside the cemetery’s protective circle. Apparitions of people and even a horse have been seen to walk upon the top of the hillside.",Woodlock Cemetery,Missouri,MO,-91.1808559,37.81196660000001,-91.1851368,37.8078237,False,True,2025/01/01,2,Unknown,Ghost (Male),Supernatural,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,located_on_a_hill_top_above_the_small_town_of_Davi.png
Desoto,United States,"OFF HIGHWAY 67 AND OLD CHARTER CHURCH RD. THERE IS A ROAD THAT IS CALLED OLD ST. LOUIS RD. THE STORY IS THAT IN THE 1800'S IT WAS USED TO GET TO ST. LOUIS FROM FARMINGTON. IN BETWEEN 1800 AND 1954 THOUSANDS OF PEOPLE DIED. NOW THEY ALL HAUNT THIS ROAD. THE DIRECTIONS ARE TO FOLLOW OLD CHARTER CHURCH RD. UNTIL YOU COME TO A GRAVEL ROAD THAT LEADS INTO THE WOODS AND KEEP GOING AT A SPEED OF ABOUT 15 OR 20 MPH. KEEP GOING FOR ABOUT 2 OR 3 MINUTES AND STOP THE CAR. TURN EVERYTHING OFF AND SIT IN COMPLETE SILENCE WITH YOUR WINDOWS DOWN HALF WAY, ALL THE WAY IF YOUR REALLY BRAVE. MANY THINGS START TO HAPPEN LIKE SOUNDS OF PEOPLE TALKING IN THE WOODS AND PEOPLE WALKING AROUND. THE MOST COMMON ONE IS A GIRL STARTS SCREAMING VERY FAINTLY AND IT GETS LOUDER AND LOUDER AND THEN STOPS. AFTER A FEW SECONDS GOES BY THEN A MAN WITH BLOOD ALL OVER HIM COMES OUT OF THE WOODS AND STARTS A CONVERSATION WITH YOU. ANOTHER COMMON THING THAT HAPPENS IS WHEN YOU LEAVE YOU SEE A FLIPPED CAR IN THE ROAD WITH A MAN THAT ASKS YOU TO HELP HIM FLIP HIS CAR BACK OVER. BEFORE OR AFTER YOU SEE THIS YOU START FEELING HANDS AND FINGERS START TOUCHING ALL OVER YOU LEGS AND BODY.",OLD ST.LOUIS ROAD,Missouri,MO,-90.2107527,38.6746192,-90.5551258,38.1394978,True,True,2067/03/13,0,Unknown,Unknown (Male),Death,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,OFF_HIGHWAY_67_AND_OLD_CHARTER_CHURCH_RD__THERE_IS.png
Desoto,United States,"at night it is said that ghost roams the hallways at night! and the staff has seen weird things at night! A Grandmother tells the story of many years ago as a girl, she had snuck out of her house to see her boy friend in the middel of the night and walking past the school she saw a ghostly arm coming out of one of the windows.",Vineland Elementary,Missouri,MO,-90.5692235,38.127268,-90.5551258,38.1394978,False,True,2025/01/01,1,Night,Ghost (Male),Supernatural,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,at_night_it_is_said_that_ghost_roams_the_hallways.png
Desoto,United States,If you travel down that road day or night there is said to be a house that used to be owned by a man that owned slaves. They say you can hear voices and see lights and if you walk in the house be very careful because it is very old and not in good condition. They say if you pull up to the columns entering the driveway not to go between them or past them or you will not get out.,Vineland Road,Missouri,MO,-90.5978013,38.1151495,-90.5551258,38.1394978,True,True,2025/01/01,0,Night,Unknown (Male),Unknown,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,If_you_travel_down_that_road_day_or_night_there_is.png
Diehlstadt,United States,"About half a mile into the woods there is a creek that an old set of train tracks used to go across, and one night a homeless man was walking down the tracks sometime around midnight and he had sat down to catch his breathe and fell asleep. The man woke up to the vibration of the tracks but didn't get up in time and the train ran over his neck and decapitated him. Now if you go out there around midnight on a certain day you can see him stumbling around looking for his head.",Tressel,Missouri,MO,-90.2508896,37.86781209999999,-89.4309109,36.9583841,False,True,2025/05/13,0,Night,Unknown (Male),Unknown,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,About_half_a_mile_into_the_woods_there_is_a_creek.png
Dixon,United States,"This is an old cemetery named Wheeler.  It is located about five miles down a county road off of DD hwy.  There are several babies and young children buried in this grave yard with at least one of a tragic death.  Also, there are several teens and individual in there early twenties who had died of beheading, drowning, car accidents, and murder.  Hauntings are very prevalent in this location.  It will always be windy inside the cemetery gates, without any wind on the outside. You can tell this without even stepping a foot into the cemetery by the flag that is seated in the middle of the yard, the flag is lit up at night so you can still check out the ghostly wind.  Activity that has been known at this location includes:  Front gate opening and closing by itself. Scratching under the ground.  Green and Red orbs visible by eye and on camera, and finally TONS OF EVP'S.",Wheeler Cemetery,Missouri,MO,-92.1044764,37.9909443,-92.0937783,37.9917061,True,False,2025/01/01,0,Night,Ghost (Male),Murder,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,This_is_an_old_cemetery_named_Wheeler___It_is_loca.png
Doniphan,United States,"There's a statue of an angel (one that is a woman, not a child). The legend has it, that if you go there at midnight on a full moon only, that the statue cries bloody tears. It sometimes lasts till 1:00 A.M. And during this ""witching"" hour, it's said that you can walk through the graveyard, and hear the faint voices of the dead. Some people (including myself) have seen a white woman in the back of the cemetery coming out of the wall of one of the old crypts and walking along the row of headstones. She carries a white cat with no head, and cries mournfully. Legend says that she was a lady who lived in the area in the late 1920s. Her indoor cat ran outside and she ran after it. When she scooped her beloved cat up in her arms in the middle of the street, they were both run over by a beer wagon.",Doniphan Cemetery(in the downtown district),Missouri,MO,-90.7600522,36.6523128,-90.8234551,36.6208917,True,True,2025/03/13,2,Night,Unknown (Male),Death,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,There_s_a_statue_of_an_angel__one_that_is_a_woman_.png
Drexel / Cleveland,United States,The mile marker is 327th if you take a right and go over the railroad tracks and go to the very top of the hill and turn around and go to the bottom of that hill and sit ur car there in park (DONT TURN THE engine off ) and be patient you will feel the car move forward its all on flat land with a bit of a incline so if its going forward up the incline while in park.,Gravity hill,Missouri,MO,,,-94.5388333,38.6351886,False,False,2025/01/01,0,Unknown,Unknown (Male),Violence,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,The_mile_marker_is_327th_if_you_take_a_right_and_g.png
Dumas,United States,"May 2005 Update: the train wreck that spurned the headless woman story occurred in late summer, or early fall of 1892, with sketchy fatality lists stating approx. 13-27 deaths, many being thrown into the river. Therefore, the wreck occurred near the river overpass nearly 1/2 mile from the tunnel underpass. They believe the woman's head was lost to the river and now she eternally seeks it. She walks in the fall, mostly. When she passes thru you, you will feel like a thousand icicles stabbing thru you. Also, there is a cemetery south of Dumas, mostly Catholic burials, with one being a 104 year old woman from Ireland. A visitor was ""attacked"" by the presence of something malicious there one night and it took a Christian psychic to remove the spirit as it was feeding off their energy. Whatever dwells outside this cemetery is neither human nor animal but something from a dark place. The tunnel underpass itself is benign, only haunted by ignorant teenagers who deface it with their graffiti. There is a small dwelling adjacent to the tunnel where a huge, mean dog lived, now dead. His ghost still roams there. It has orange, glowing eyes. There are also several dead babies buried around the area. A woman kept having miscarriages and her husband buried the corpses all around the area. In the 1950's, a man committed suicide in the forest near the river by drinking poison and his body or skeleton, rather, was found sitting under a tree.",In northeast Missouri there are train tracks that are haunted by a headless woman that died in a train wreck many years ago. At least every night she appears around 11:00pm every night in the tunnel below the tracks.,Missouri,MO,,,-91.6354393,40.52115089999999,False,True,2005/05/13,0,Night,Ghost (Male),Suicide,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,May_2005_Update__the_train_wreck_that_spurned_the.png
Dunklin County,United States,"Seneth Light - It is said that a light appears and comes toward you. Cars are said to lose their power, as the light nears. If the light reaches your car, it is said that where it comes to rest, the paint will be scorched or bubbled. The Seneth light is located off HWY 412. Most anyone you ask can tell you the location of the dirt road.",Senath,Missouri,MO,-90.1598183,36.13423360000001,-90.055447,36.2364268,False,True,0767/01/13,0,Unknown,Unknown (Male),Violence,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Seneth_Light___It_is_said_that_a_light_appears_and.png
East Prairie,United States,"Just right off of BB Hwy. Theres a sight where the old rail road tracks used to be. It is reported a man Fell asleep on the railroad track back in the 1930's. The man supposidly walking trying to find his light and got tired and fell asleep, after walking so far. As the story goes a train came along and before the guy could get up the wheel of the rail road engine severed his head. Thy Myth is that he walks the railroad with the light he finally found after being killed continuing to look for his head. I my self have not witnessed this, but have heard many stories about it from different people, all telling me the same story.",The Light,Missouri,MO,-89.58501509999999,36.8779906,-89.38562979999999,36.7797776,True,False,2025/05/13,2,Unknown,Other (Male),Murder,"2,877",27.1,6.02,18.9%,5.5,7.7,1.8,4.8,50.4%,70.5%,52.5%,47.5%,80.2%,3.72%,77921.0,4.604,6.215,2.47,29032.92857142857,376.7857142857143,213429.0,125.0,96.0,Near Average,608.0,172.0,49.0,174.0,123.0,75.0,16.0,11.83,Just_right_off_of_BB_Hwy__Theres_a_sight_where_the.png
