city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Savannah,United States,"Haunted by a ghost named ""Gracie"". In the yellow fever epidemic the restaurant used to be a hotel in the 1800's. Gracie the daughter of the owner died at age seven. She has haunted in the downstairs bathrooms and you can often feel chills in the air.",Piccadilly,Georgia,GA,-81.1159132,32.0034982,-81.09983419999999,32.0835407,False,False,2025/05/13,0,Unknown,Ghost (Male),Death,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Haunted_by_a_ghost_named__Gracie___In_the_yellow_f.png
Savannah,United States,"Pirate Captain Flint haunts this place. And also 12 people from the Ghost Chasing Society of America stayed there for two nights, in the second floor of the restaurant. Two of them were the only ones at the end of the two days.",Pirate's House Restaurant,Georgia,GA,-81.083885,32.078075,-81.09983419999999,32.0835407,False,False,2025/03/12,1,Night,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Pirate_Captain_Flint_haunts_this_place__And_also_1.png
Savannah,United States,"Oglethorpe House - Residents saw on numerous occasions the ghost of a little girl, who they believed to be the famous Gracie Watkins of Bonaventure Cemetery because of it's similar appearance to the statue. The ghost was seen at night running away & down a hall & turning a corner, and move out of sight; she has been seen entering rooms & and has been spotted looking at the resident's clothes in the closet. They also report hearing whispers, & seeing the transparent girl kneeling beside their bed.",Savannah College of Art &amp; Design,Georgia,GA,-81.0940516,32.0729232,-81.09983419999999,32.0835407,True,True,1978/01/01,1,Night,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Oglethorpe_House___Residents_saw_on_numerous_occas.png
Savannah,United States,"Weston House - A dorm for the Savannah College of Art and Design which was formerly the Savannah Weston Hotel. It is located on 231 West Boundary St. and is one of the various areas of Savannah where civil war battles were fought. The old railroad also ran adjacent to it. At all times of the day students hear tapping on the walls, furniture moving in empty rooms, and a singing girl. There have been rare occasions of physical contact, in which students have reported being touched or grabbed. Sightings are more rare, but they have been experienced.",Savannah College of Art,Georgia,GA,-81.0940516,32.0729232,-81.09983419999999,32.0835407,True,False,0231/03/13,4,Unknown,"Other (Male, student)",Violence,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Weston_House___A_dorm_for_the_Savannah_College_of.png
Savannah,United States,"The woman known as The Waving Girl, Florence Martus, was immortalized in a statue on the Savannah River for her habit of waving a cloth or towel from the land as a helpful signal to boats coming in. The statue depicts her waving with a large dog sitting next to her. Many times the stone cloth has been seen waving as if in the wind. Many believe it to be haunted by a ghost boy who broke little children and animals necks. It is said he was hung near the river. On calm, autumn, under a full moon you can see him walking looking for victims.",Savannah River,Georgia,GA,-81.09989999999999,32.085862,-81.09983419999999,32.0835407,False,True,0301/03/13,1,Unknown,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,The_woman_known_as_The_Waving_Girl__Florence_Martu.png
Savannah,United States,Their have been numerous hauntings seen one is wear a couple was seen walking/floating in the graveyard after it was closed the couple was decapitated ad was missing their arms from the elbow down. (There are graves from before the civil war),The Old Colonial Cemetery,Georgia,GA,-81.0899175,32.0751368,-81.09983419999999,32.0835407,False,True,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Their_have_been_numerous_hauntings_seen_one_is_wea.png
Savannah,United States,"The story is this restaurant is haunted by Captain Redbeard (Captain Flint) and was built back in the 1700's, and was originally a pub for sailors. And Captain Flint would go there with his sailors and take women through a secret passage that lead out to the docks and would take them onto his ship. They have had so many reports of ghostly activity on the second floor that they had 12 experts from the National Ghost Chasing Association come and stay in the second floor for 3 days. There was so much weird activity that all of the experts except 3 of them were left by the end of the 3 days. All of the experts were scared out of their minds.",Pirate's House Tavern,Georgia,GA,-81.083885,32.078075,-81.09983419999999,32.0835407,False,False,2025/03/12,0,Unknown,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,The_story_is_this_restaurant_is_haunted_by_Captain.png
Savannah,United States,"is haunted by its former owner. She is said to roam the housekeeping people from doing what they shouldn't do. If you smoke a cigarette in the house or sit on the wrong chair, you can hear here footsteps coming at you on the marble floors.",The Telfair Museum,Georgia,GA,-81.095079,32.077997,-81.09983419999999,32.0835407,True,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,is_haunted_by_its_former_owner__She_is_said_to_roa.png
Savannah,United States,Supposedly Mary Telfair also haunts this former ladies hospital. Says she roams the halls in a brown dress.,The Old Telfair Hospital,Georgia,GA,-81.095079,32.077997,-81.09983419999999,32.0835407,False,False,2025/01/01,0,Unknown,Other (Male),Unknown,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Supposedly_Mary_Telfair_also_haunts_this_former_la.png
Scott,United States,"Many happenings are reported for this church and cemetery. One of the stories is that a man who was known to be quit mean, and a known atheist, went out into a field and said if there is a god let him strike me dead. Lighting struck him dead on the spot, lightening then struck his casket at the funeral, and sticks his head stone now on a regular basis. Many voices and strange noises are heard coming from the church at night. It is told that it sounds like every pew in the church is flipped over at once.",Bay Springs Church/Cemetery,Georgia,GA,-84.9877624,34.0828636,-82.6668019,32.5518326,True,False,2025/01/01,1,Night,Unknown (Male),Death,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Many_happenings_are_reported_for_this_church_and_c.png
Scott,United States,"Lloyd pond - This area is reported to have many strange happenings. Among them are floating lights, cars shutting off for no reason, and a man walking down the dirt rd but disappears when looked back at.",Bill Smith Rd,Georgia,GA,,,-82.6668019,32.5518326,False,False,2025/01/01,1,Unknown,Unknown (Male),Mystery,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Lloyd_pond___This_area_is_reported_to_have_many_st.png
Screven,United States,"There is said to be an orb of light, hovering over a railroad, where a man was hit. Is seen at night. The man use to walk up and down the railroad, carrying a lantern, the orb of light swings side to side.",Railroad,Georgia,GA,-81.6390522,32.7468105,-82.0170596,31.48632539999999,False,True,2025/01/01,1,Night,Orb (Male),Unknown,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,There_is_said_to_be_an_orb_of_light__hovering_over.png
St. Mary's,United States,A ghostly little girl is said to walk through the building upon the midnight hour. It is said that you can see flashes and images upon midnight.,Orange Hall,Georgia,GA,-81.5481045,30.7243064,-81.57061089999999,30.7478954,False,True,2025/05/13,0,Night,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,A_ghostly_little_girl_is_said_to_walk_through_the.png
St. Simon's Island,United States,"before it was enclosed by a wall visitors would make midnight trips to see the flickering light of a candle above one of the tombstones, the car had to be driven slowly on the left side of the road with the lights dimmed, the story is that a woman who lived on the island was so afraid of the dark that she always slept with a lit candle by her bed, when she died her husband was distressed at the thought of his wife in the dark, so every night of his life he put a candle on the top of her tombstone.",Christ Church,Georgia,GA,-81.38795840000002,31.2202966,-81.3885517,31.1595905,False,True,2025/05/13,0,Night,Unknown (Male),Death,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,before_it_was_enclosed_by_a_wall_visitors_would_ma.png
St. Simon's Island,United States,"Supposedly a group of chained slaves were being held on the beach (having just arrived on the slave smuggling ship the Wanderer), the slaves made a suicide pack. Rather than live their lives in irons they ran, chained side by side to one another, into the water and drowned. It is said the sight is haunted by their spirits, you can hear the heavy irons clatter as they sprint from the beach for the water.",Ebo landing,Georgia,GA,-81.38704159999999,31.1882866,-81.3885517,31.1595905,True,False,2025/01/01,0,Unknown,Ghost (Male),Suicide,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Supposedly_a_group_of_chained_slaves_were_being_he.png
St. Simon's Island,United States,Beachview Drive - Mary the Wanderer is a ghost that haunts Jekyll Island's main beachfront area * Not St Simons Island.* The Wanderer hotel operated for many years on Jekyll's Beachview Drive- the island's main drive- where she is seen wandering the coast waiting for her lost love who never returned from the sea.,Jekyll Islands,Georgia,GA,-81.4114142,31.07349189999999,-81.3885517,31.1595905,False,True,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Beachview_Drive___Mary_the_Wanderer_is_a_ghost_tha.png
St. Simon's Island,United States,is haunted by a former light keeper. His steps can be heard climbing to the top of the light.,St. Simon's Island Lighthouse,Georgia,GA,-81.3934662,31.1340516,-81.3885517,31.1595905,True,False,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,is_haunted_by_a_former_light_keeper__His_steps_can.png
Statesboro,United States,"Off of Packinghouse road an abandoned meat packing plant exists. Shadows can be seen trying to escape the building but will go no Farther than the entranceways. On a full moon, a gunshot can be heard and the screams of burning victims accompany it. Every other night look at the 2nd window from the right on the 3rd story to see a woman with a look of terror on her face. On the backside of the building there are extreme temperature drops.",The Packing House,Georgia,GA,-81.767848,32.456707,-81.7831674,32.4487876,True,True,2025/03/02,1,Night,Unknown (Male),Murder,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Off_of_Packinghouse_road_an_abandoned_meat_packing.png
Stillmore,United States,"Old Kenfield Rd - While walking through the black half of the cemetery (being a relatively old cemetery in the south (some new graves, though), it is segregated)which is on the left-hand side of the road (going downhill), on a very warm August afternoon, my kids and walked through what was a very cold, moist spot. It was way out in the middle of the cemetery, no trees or other shade around, no tombstones close by. It only lasted a brief moment, and surprised us so much that we didn't realize what had occurred for a minute. We then walked the whole area again, finding nothing.",Stillmore Cemetery,Georgia,GA,-82.2208046,32.4328726,-82.21512330000002,32.442115,False,False,2025/08/13,0,Afternoon,Other (Male),Violence,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Old_Kenfield_Rd___While_walking_through_the_black.png
Stockbridge,United States,"The oldest house in Rockdale county is still standing at the main entrance to the golf club. It is said that workers have seen chair upstairs rock back and forth, and at night employees have passed by the house and noticed blue lights sway back and forth & figures in the windows, accompanied by moans and commotion.",Southerness Golf Club,Georgia,GA,-83.573256,31.583352,-84.23380929999999,33.5442781,False,True,2025/01/01,4,Night,Other (Male),Unknown,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,The_oldest_house_in_Rockdale_county_is_still_stand.png
Stockbridge,United States,"There are railroad tracks right beside the school. A group of people was crossing the tracks and their car overheated. They just sat there because nothing was coming and they were waiting for their engine to cool down. Well, they started to hear the sounds of a train. They saw a train approaching and tried to get out of the car. Two of the five people made it out. The train rammed right into the car, blowing the car up and sending it flying into the woods right behind the school. You can see the remains of the burnt car in that patch of woods from the playground. Supposedly, on the night and around the night that the accident happened, you will see a hitchhiker. If you pick them up, they will sit with you and you will stall on the tracks. A 'train' will start coming at you. All of the sudden, the person will disappear and your car will start up and you will drift forward. But if you don't pick them up, you stall on the tracks and the 'train' comes at you and just goes right through you and your car.",Stockbridge Elementary,Georgia,GA,-84.2311192,33.543043,-84.23380929999999,33.5442781,True,True,2025/03/15,5,Night,Unknown (Male),Accident,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,There_are_railroad_tracks_right_beside_the_school_.png
Stockbridge,United States,"Janitors, teachers, students, parents and police have all bared witness to slamming doors, disembodied voices and footsteps coming from the back halls and objects moving on their own in Stockbridge High School. Police and school officials have been called in the middle of the night because of the school alarms going off only to arrive to find the school locked down. On entry footsteps and distance voices are heard. No known cause has been found for these occurrences. One sighting of a woman in her mid-forties was reported once by a janitor working late in the back hall but no other sightings have been reported.",Stockbridge High School,Georgia,GA,-84.20268109999999,33.5640676,-84.23380929999999,33.5442781,True,False,0800/01/13,4,Night,"Unknown (Male, student)",Death,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Janitors__teachers__students__parents_and_police_h.png
Stone Mountain,United States,April 2008 Has been removed. Trespassers will be arrested,cemetery by Days Inn,Georgia,GA,-84.1716045,33.8122526,-84.17019599999999,33.8081608,False,False,2008/04/13,0,Unknown,Unknown,Unknown,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,April_2008_Has_been_removed__Trespassers_will_be_a.png
Stone Mountain,United States,"A very old cemetery dating back before the civil war, Orbs seen by the naked eye floating around and if you take a picture, you will be guaranteed to see an orb. You will have to go at night though. There are marble platforms to stand on between the graves and it feels like a hand is pushing you off and people never seem to keep their balance. You can hear footsteps and leaves and branches being crushed around you when there is nobody there. Even in the summer, numerous cold spots have been reported by many people (including me) and sometimes it feels like a cold hand is touching or poking you. This is a very haunted place. Everyone who goes there at night usually experiences something paranormal.",old cemetery at the end of Main Street,Georgia,GA,-84.1716045,33.8122526,-84.17019599999999,33.8081608,True,True,2025/01/01,4,Night,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,A_very_old_cemetery_dating_back_before_the_civil_w.png
Stone Mountain,United States,"Beginning where the Cherokee trail intersects old U.S. 78 East (near the main railroad station) my wife and youngest son nearly always hear footsteps not matching their gait. I've never heard it, but my dog has. He looks back every 10 feet or so when we walk the short length of roadway. The sensation seems to only happen to the person lagging behind.",Stone Mountain Park. Old U.S. 78 East,Georgia,GA,-84.1444266,33.8083382,-84.17019599999999,33.8081608,True,True,1978/03/13,1,Unknown,Unknown (Male),Unknown,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Beginning_where_the_Cherokee_trail_intersects_old.png
Stone Mountain,United States,"Several Buildings in there are haunted: Thornton House: Workers have reported feeling a spirit at the top of the stairs, between the children's rooms. Dickey House: Confederate re-enactors have reported seeing a woman in top floor windows when he camp out on lawn. Slave Quarters: Reported feeling spirits.",Stone Mountain Park's Antebellum Plantation,Georgia,GA,-84.14473629999999,33.8154335,-84.17019599999999,33.8081608,False,True,2025/01/01,2,Unknown,"Ghost (Male, actor)",Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Several_Buildings_in_there_are_haunted__Thornton_H.png
Stone Mountain,United States,"Hotel built around 1830's was used as a hospital during the civil war. Many audible haunting including black man singing, whistling, mores code, and footsteps have been reported. Doors slam open, and glimpses of shadows moving out of the corners of your eye. The haunting seems to come and go over the years. There is long history of paranormal events.",Village Inn,Georgia,GA,-84.17075799999999,33.811494,-84.17019599999999,33.8081608,True,True,2024/04/13,1,Unknown,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Hotel_built_around_1830_s_was_used_as_a_hospital_d.png
Summerville,United States,This abandoned manor house was the scene of a double murder in 1982. Before the murder the site was once used for satanic rituals. It's said to be haunted by evil forces.,Corpse Woods,Georgia,GA,-85.2320739,34.5524705,-85.3477343,34.480642,False,False,1982/03/13,0,Unknown,Ghost (Male),Murder,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,This_abandoned_manor_house_was_the_scene_of_a_doub.png
Swainsboro,United States,"Not really sure how to tell anyone how to get there, but if anyone is local in this town I'm sure they know how to get there. The story of this is that a man had drowned his wife in this river for insurance money back in the 30's. He went nuts and finally told the police where to find her body. But no trace of her had ever been found. The story goes that if you go to the bridge, put your front tires BARELY on the bridge, turn off your lights, lock your doors, and place your keys upon the hood of the car, walk to the other end of the bridge turn around and come back, while you're walking across the bridge you'll see a light out in the middle of the river, floating on top of the water, you run back to your car, and your doors will be unlocked, engine running, and lights on. Don't know how to explain this one.",Old Covered Bridge,Georgia,GA,,,-82.33373759999999,32.5973856,False,True,1837/03/13,0,Unknown,Unknown (Male),Accident,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Not_really_sure_how_to_tell_anyone_how_to_get_ther.png
Swainsboro,United States,Lights go on and off. Objects are moved. The outline of a young man can be seen moving through several of the rooms and in the auditorium,Old WJAT radio station and auditorium,Georgia,GA,,,-82.33373759999999,32.5973856,False,True,2025/01/01,1,Unknown,Other (Male),Unknown,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Lights_go_on_and_off__Objects_are_moved__The_outli.png
Talbot County,United States,"In the 1840s a werewolf was reported to be killing sheep in Talbot County. So many animals were butchered that a $200 dollar reward was offered to anyone that could kill the werewolf. An odd young girl named Isabella Burton was suspected of being the beast. Whenever she'd leave town, the creature would not be seen nor would any livestock be disturbed, but when she'd return the killings would begin again. One night, a hunter claimed to have wounded the animal, and the next day Isabella had a wound in the same location. After that, the werewolf went away and the killings stop. Isabella is buried in a church cemetery somewhere in Talbot, and people say her spirit still howls at night.",O'Neil District,Georgia,GA,,,-84.5222189,32.6891322,False,True,2025/01/01,2,Night,Ghost (Male),Supernatural,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,In_the_1840s_a_werewolf_was_reported_to_be_killing.png
Tallapoosa,United States,Witnesses report hearing the screams of a woman that was murdered there in the 1940's by her boyfriend and another man because they were all involved in a robbery. While crossing the bridge before keys castle a young man in a blue windbreaker can be seen on the bridge. Legend states that the young man and his friends were drinking and driving and he was put out as a prank because of the screams from the girl killed in the 40's. he fell off the bridge and drowned in the river. He can be seen waiting for his friends to return to pick him up.,Devil's Kitchen,Georgia,GA,,,-85.2880077,33.7445499,True,True,2025/05/13,2,Unknown,Unknown (Male),Murder,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,Witnesses_report_hearing_the_screams_of_a_woman_th.png
Temple,United States,"There are at least two ladies who walk this church. Driving by at night, you can see a woman standing in the second floor window of the old nursery. She appears to be looking out the window while holding a baby. High heel shoes and laughter have been heard while no one else was there. Different lights will be turned off and on throughout the night. The sound of books hitting the hardwood floors on the second floor can be heard, as well. Several pictures have been taken and a video camera recorded heat or orbs. - We have not seen any photos as of yet. - The partitions have moved, and you can hear, very distinctly, chairs moving across the floor in the old fellowship hall.",Temple United Methodist Church,Georgia,GA,-85.0312883,33.7357148,-85.032445,33.7370514,True,True,2025/01/01,1,Night,"Orb (Male, nurse)",Unknown,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,There_are_at_least_two_ladies_who_walk_this_church.png
Thomasville,United States,"A murderer of women was lynched and hanged from a tall tree in the grove. Before he was hanged, he cursed the mob. At night you can hear the killer's ghost laughing.",The Lynching Grove,Georgia,GA,,,-83.9787808,30.8365815,True,False,2025/01/01,0,Night,Ghost (Male),Murder,"3,953",26.5,4.83,15.1%,5.3,7.5,1.6,4.1,46.4%,69.3%,55.3%,44.7%,81.6%,3.67%,104946.0,6.931,9.357,2.86,40824.07142857143,599.9285714285714,358810.9285714286,127.0,110.0,Above Average,338.0,130.0,14.0,56.0,25.0,80.0,32.0,10.92,A_murderer_of_women_was_lynched_and_hanged_from_a.png
