city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Canton,United States,"A physical presence has been felt by many who enter the buildings that date to the 1800's. A hand on the shoulder or someone pulling at you from behind. Strange smoky apparitions have been seen in the same buildings. Voices are often heard when nobody is around. ""Cold spots"" also move around in the old factory.",Hercules Engine Factory,Ohio,OH,-81.37666399999999,40.7909044,-81.378447,40.79894729999999,True,True,1800/01/01,1,Unknown,"Ghost (Male, actor)",Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_physical_presence_has_been_felt_by_many_who_ente.png
Canton,United States,Hercules Engine Plant - In the old buildings of the Hercules Engine Plant visitors and workers have been grabbed or pushed in the stairwell that leads to what used to be an army training facility in World War I and II. Part of the plant was built in 1845 and the basement of these buildings has energy orbs and a strange haze that travels through the rooms.,Stark County,Ohio,OH,-81.378447,40.79894729999999,-81.378447,40.79894729999999,False,False,2025/05/13,0,Unknown,Orb (Male),Violence,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Hercules_Engine_Plant___In_the_old_buildings_of_th.png
Carlisle,United States,"There are woods right across the street that has trails made by bike riders. There is a tree called The Demon Tree IT IS A DEAD TREE BUT STILL SEEMS TO GET TALLER AND STRONGER. Witnesses report to have heard voices, and being chased out of there by something.",Carlisle park apts.,Ohio,OH,-84.330686,39.570014,-84.3202194,39.5820026,True,True,2025/01/01,2,Unknown,Demon (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,There_are_woods_right_across_the_street_that_has_t.png
Carlisle,United States,Zech road - half erect barn that burnt down in the 60's and 2 small children were burned alive in it. To this day you can still hear them laughing and playing in the area around the barn.,Miamisburg,Ohio,OH,-84.2597869,39.610014,-84.3202194,39.5820026,True,False,2020/03/13,0,Unknown,Unknown (Male),Accident,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Zech_road___half_erect_barn_that_burnt_down_in_the.png
Castalia,United States,"when your driving through the cemetery at night, your car stalls and you hear a yelling noise from the center of the cemetery. It’s said if you see smoke from the center of the cemetery after the yelling/screaming noises, you will see your own gravestone on the way out.",Cemetery,Ohio,OH,-82.8037635,41.3964363,-82.80852039999999,41.4000523,True,True,2025/01/01,0,Night,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,when_your_driving_through_the_cemetery_at_night__y.png
Cedar Point,United States,"The carousel in the park is an old one, with hand carved horses. Legend has it that the man who carved the horses for the carousel caught his wife cheating on him with a jockey from the local horse track. He shot and killed them both for their infidelity. There is a black horse on the carousel with bones carved into his mane, and the image of a jockey is carved into the saddle of another horse. Employees have reported hearing the music of the carousel at night while it spins backwards. They have also reported leaving it at night and arriving the next morning to find the horses in different positions.-  November 2003 update: The carousel did not originate in Ohio it is actually from Michigan, near Lake Lansing. The locals there believe that Al Capone used to torture people on the carousel and then dump their bodies into the lake, which is where the haunting actual begins.",Amusement Park,Ohio,OH,-82.6835206,41.482207,-82.6835206,41.482207,True,False,2025/01/01,4,Morning,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,The_carousel_in_the_park_is_an_old_one__with_hand.png
Centerville,United States,"the lots that are used for the stage seem to go on and off a lot. The downstairs and basement area are very spooky, it's always dark down there, and it's always extremely cold down there too. in the top bedroom there have been stories told of Abraham Lincoln's spirit in the window and in the room. People aren't sure if it's Abe, but a tall man that looks much like him.",Town Hall Theatre,Ohio,OH,-84.15934159999999,39.6291422,-84.15938179999999,39.6283928,False,True,2025/05/13,0,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,the_lots_that_are_used_for_the_stage_seem_to_go_on.png
Champaign County,United States,"The road to Cedar Bog is enclosed on both sides by a very tall chain link fence. Some say that this is here to protect visitors from a big foot type of creature that killed a few people many years ago. Others say that it was put up to prevent deer from wondering into the road. Either way, at night some have heard screams and reported an eerie feeling, as if being watched.",Cedar Bog- formerly listed in Clark County,Ohio,OH,-83.79613599999999,40.0578067,-83.804868,40.10258169999999,True,False,2025/01/01,2,Night,Other (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,The_road_to_Cedar_Bog_is_enclosed_on_both_sides_by.png
Champion,United States,students claim that there was a pool under the girls bathroom and 2 kids died in it there spirits still apparently haunt the school. Also 2 girls have been seen in the girls bathroom laughing and then disappear.,Elementary School,Ohio,OH,-80.85051969999999,41.310158,-80.8765205,41.2990487,False,True,2025/03/11,2,Unknown,"Ghost (Male, student)",Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,students_claim_that_there_was_a_pool_under_the_gir.png
Chardon,United States,"A young boy is seen constantly by nurses, and nursing assistants on area C of the hospital (Usually at night). He is always by himself running into rooms. Workers have followed it into a room and looked all over to find nothing. I have been in rooms working with patients and heard knocking on the walls. Only to find no one awake in the rooms beside or below. Other workers talk of hearing strange knockings too. Some older patients will begin talking this boy while workers are in the room seeing nothing. But when asked for a description the patients describe the little boy dressed in old knickers. Workers at the hospital call him the knicker boy.",Heather Hill Hospital,Ohio,OH,-81.222709,41.5359302,-81.2133262,41.5786639,True,True,2025/01/01,8,Night,"Unknown (Male, nurse)",Mystery,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_young_boy_is_seen_constantly_by_nurses__and_nurs.png
Chardon,United States,"Squire's wife that died in the castle from breaking her neck, walks around the castle at night, always cold, and you sometimes hear screams.",Squire's Castle,Ohio,OH,-81.41927539999999,41.5800175,-81.2133262,41.5786639,True,False,2025/01/01,0,Night,Unknown (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Squire_s_wife_that_died_in_the_castle_from_breakin.png
Chillicothe,United States,The tavern is said to be haunted by a spirit who was murdered in the ally behind the tavern years ago. It is said he still likes to stir up a little trouble in the bar by throwing wine glass's off there rack.,Cross Keys Tavern,Ohio,OH,-82.98145,39.333535,-82.9824019,39.3331197,False,False,1802/03/13,0,Unknown,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,The_tavern_is_said_to_be_haunted_by_a_spirit_who_w.png
Chillicothe,United States,"A mother and a newborn were crossing a bridge on a train track. While in the middle of the bridge, a train came which led the mother to toss the baby into the creek. The mother died along with the baby. At night you can see the mother's spirit and hear the baby crying.",Crybaby's Tunnel,Ohio,OH,,,-82.9824019,39.3331197,True,True,2025/01/01,0,Night,Ghost (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_mother_and_a_newborn_were_crossing_a_bridge_on_a.png
Chillicothe,United States,"Elizabeth is said to have hanged herself from a tree in the cemetery. Her actual gravesite is at the very front of the graveyard, but her tombstone is always located at the rear of the cemetery. It is said that if you move the tombstone to it's original position it will move itself back to the place where she was believed to have died.",Elizabeth's grave,Ohio,OH,,,-82.9824019,39.3331197,False,False,2025/01/01,0,Unknown,Unknown (Male),Suicide,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Elizabeth_is_said_to_have_hanged_herself_from_a_tr.png
Chillicothe,United States,Reports of hearing screams.,Majestic theater,Ohio,OH,-82.9810456,39.3349771,-82.9824019,39.3331197,True,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Reports_of_hearing_screams_.png
Chillicothe,United States,"It is said that if you drive through the tunnel with your windows down you can hear the cries of a baby that was killed there. The story says a mother and her daughter died there years ago. The fashion in which they were killed varies on who you ask. There was also a woman that hung herself (or was murdered, then hung) from the north end of the tunnel.",Schrader Road Tunnel,Ohio,OH,-82.3224523,39.3072804,-82.9824019,39.3331197,True,False,2025/01/01,0,Unknown,Unknown (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,It_is_said_that_if_you_drive_through_the_tunnel_wi.png
Cincinnati,United States,Anderson high school - voices are heard by janitors at night and students belongings are moved to different classrooms after school hours.,Anderson,Ohio,OH,-84.3436881,39.0902286,-84.5120196,39.1031182,True,False,2025/05/13,2,Night,"Unknown (Male, student)",Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Anderson_high_school___voices_are_heard_by_janitor.png
Cincinnati,United States,"There are many reports of hauntings on this road. One is of a car that was doing a gang initiation where you can here a car with stereo blasting, speeding up and down the hills. After a few times of them going down the hill you can hear the screams and the crash of the car. There are also reports of a woman who was killed while trying on her wedding dress, the reports state that she is seen walking around on Buffalo Ridge and East Miami River Road on the anniversary of her death searching for her head that was never found.",Buffalo Ridge,Ohio,OH,-84.71158369999999,39.1948389,-84.5120196,39.1031182,True,True,0995/01/13,1,Unknown,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,There_are_many_reports_of_hauntings_on_this_road_.png
Cincinnati,United States,"This building at 1409 Western Avenue was constructed in the late 1800s and formerly served as a convent and later, as an armory.  It currently houses this trade school and dormitories for the students.  The hauntings take place on the second, third and fourth floors, as well as the attic.  There have been sightings of an apparition described as a nun, but more commonly, students report hearing footsteps in the hallways when no one is around.  They routinely report seeing water faucets turn themselves on and off.  Legend has it that the ghost is that of a nun who killed herself there many generations ago.",Cincinnati Job Corps Center,Ohio,OH,-84.53233519999999,39.1107778,-84.5120196,39.1031182,True,True,1409/03/13,0,Unknown,"Ghost (Male, nun)",Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,This_building_at_1409_Western_Avenue_was_construct.png
Cincinnati,United States,"Security guards have reported seeing a 7-foot-tall specter which has no features and merely looks like a huge black ""blur"" that rises up from a mummy sarcophagus exhibit straight through the ceiling. Another time when the security guards would sneak and take their ""catnaps"" in the storage room, there was a glowing face hovering inches away from them as the woke. They would proceed to try to evade the spirit but it would block their was as they would maneuver around the room. It would then just simply disappear.",Cincinnati Museum of Art,Ohio,OH,-84.4971906,39.1138109,-84.5120196,39.1031182,False,True,1881/03/13,1,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Security_guards_have_reported_seeing_a_7_foot_tall.png
Cincinnati,United States,"Believed to be haunted by a lioness, the sound of soft feet following you. You look back and there is nothing. If you speed up your pace, so do the footsteps a pair of green eyes at the end of the hallway.",Cincinnati Zoo,Ohio,OH,-84.508617,39.144573,-84.5120196,39.1031182,True,False,1873/03/13,0,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Believed_to_be_haunted_by_a_lioness__the_sound_of.png
Cincinnati,United States,footsteps and voices are observed here.,Cornell Place Apartments,Ohio,OH,-84.5111498,39.11907910000001,-84.5120196,39.1031182,True,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,footsteps_and_voices_are_observed_here_.png
Cincinnati,United States,"Strange occurrences noted in room 331. At night it gets ICY cold even when heat is on full blast. Curtain opens and closes on its own and a loud pounding noise can be heard against the wall on the outside of the building near that room and 431 above it. Also, personal items are moved about the room without knowledge. Hotel personnel admits there have been some complaints by guests in the past.",Country Hearth Hotel,Ohio,OH,-84.61612869999999,39.0267837,-84.5120196,39.1031182,True,False,0331/03/13,1,Night,Unknown (Male),Mystery,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Strange_occurrences_noted_in_room_331__At_night_it.png
Cincinnati,United States,the Cincinnati Subway was built in the 1920's and in 1924 was put on hold due to budget problems. After the great depression the project was scrapped due due high cost and shortages of stell. the subway tunnels and platform are said top be haunted by the many workers that where killed during construction of the tunnels,downtown,Ohio,OH,-84.5118141,39.1017443,-84.5120196,39.1031182,False,False,2025/05/13,0,Unknown,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,the_Cincinnati_Subway_was_built_in_the_1920_s_and.png
Cincinnati,United States,"Apparition of a woman wearing a black silk dress has been witnessed standing by the gazebo. - June 2008 Update – A Paranormal group got permission from park board, conduct an investigation there on May 6th, 2008 investigating the claims of seeing woman in black dress, well, they found newspaper articles, that in 1927, a famous Cincinnati lawyer/bootlegger named George Remus, ran his wife off the road there on way to divorce court and she got out to run and he shot and killed her, her name was Immogene Remus and upon reading all this because there is a lot about it, she did in fact have on a black dress at time of shooting, so thought that was interesting, but upon investigating, they did not catch any video or pictures of anything, however, they say they did catch a couple evp's, 1 is unclear as to what its saying, but 1 clearly says 'help me.'",Eden Park,Ohio,OH,-84.49616879999999,39.1163363,-84.5120196,39.1031182,False,True,2025/01/01,1,Unknown,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Apparition_of_a_woman_wearing_a_black_silk_dress_h.png
Cincinnati,United States,"Cincinnati Museum Center - In the early 1990s, the Museum Center was experiencing theft. Apparently, computers were being stolen, and the only security guard to catch them was Shirley. Shirley caught them on the 4th floor, but was shot dead on the spot. Her body was later dumped in Northern Kentucky. She still roams the halls of Union Terminal. Many house keeping women will not walk alone after closing. Doors can be heard locking and footsteps are heard in hallways, when no one is there. One piece of the collection in the Cincinnati History Museum is an airplane from WWII. A pilot is seen inside the plane at night. People crying or welcoming back soldiers can also be heard on the train tracks. (Since Union Terminal was a great railroad station during WWII)",Hamilton County,Ohio,OH,-84.5120196,39.1031182,-84.5120196,39.1031182,True,True,2025/01/01,2,Night,"Other (Male, soldier)",Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Cincinnati_Museum_Center___In_the_early_1990s__the.png
Cincinnati,United States,"A little girl's spirit is said to haunt King's Island along with several other ghosts. The girl has blond hair, blue eyes, and wears a pretty blue dress. She has been seen playing around in Water Works and scares tram drivers by playing hide-and-seek with them after the park is closed. She is thought to be buried in the cemetery that is located between the parking lot and the campgrounds which is on King's Island property. Another ghost haunted the observation deck of the Eiffel Tower. This ghost is thought to be the spirit of a young man who in a drunken stupor tried to climb the tower and fell to his death. It seems though that he has left. There is the ghost known as ""the Beast"" which haunts the roller coaster with the same name. Several guests have seen this ghost. There is a ghost that supposedly died on the ride ""the Octopus"". There are many other spirits that roam this Paramount theme park.",King's Island theme park,Ohio,OH,-84.4186119,39.0547343,-84.5120196,39.1031182,False,True,2025/12/13,1,Unknown,Ghost (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_little_girl_s_spirit_is_said_to_haunt_King_s_Isl.png
Cincinnati,United States,A ghost named Amy haunts this road. Amy was murdered by her boyfriend. If you go down to the dead end of the road you can hear screams.,Lick Road,Ohio,OH,-84.6035151,39.3050939,-84.5120196,39.1031182,True,False,2025/01/01,0,Unknown,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_ghost_named_Amy_haunts_this_road__Amy_was_murder.png
Cincinnati,United States,A girl attending the school who killed herself in the early 40's has been known to haunt the 3rd floor of the school. She opens up all the lockers on the 3rd floor. Also every light has been seen on in the building at night after the school has been locked up.,Mount Notre Dame High School,Ohio,OH,-84.4298767,39.22075,-84.5120196,39.1031182,False,True,2025/01/01,1,Night,Unknown (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_girl_attending_the_school_who_killed_herself_in.png
Cincinnati,United States,"Many workers who clean the building at night have seen and heard many strange things. One maintenance man was going in the maintenance elevator in the back of the building when he heard people whispering very angrily at him. As a historical note I should tell you that Music Hall was built over a pauper's cemetery and in the 80's when they were renovating they found many graves. Anyway one worker was in the building at night by himself and he heard laughter coming from one of the ballrooms, when he investigated he saw several men and women dressed in 1800's clothing. This next event took place during the day and several women witnessed it. Several women were preparing for an event that was to be held there when they all heard a beautiful female voice. They searched the whole building but they found nothing. None of them felt threaten because the voice was so beautiful.",Music Hall,Ohio,OH,-84.51923099999999,39.1093947,-84.5120196,39.1031182,True,True,1850/03/13,4,Night,Unknown (Male),Mystery,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Many_workers_who_clean_the_building_at_night_have.png
Cincinnati,United States,"A short woman haunts the auditorium, rumor is it is the woman the auditorium is named after. She turns off lights, shuts doors, appears up in the crow's nest, the cat walk above the stage, seated towards the back of the auditorium and wandering around stage.",Oak Hills High School,Ohio,OH,-84.648566,39.146776,-84.5120196,39.1031182,False,False,0300/02/13,0,Unknown,Unknown (Male),Violence,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_short_woman_haunts_the_auditorium__rumor_is_it_i.png
Cincinnati,United States,"During renovation in 1998-99, a security guard reported to his supervisor that when he passed through a doorway back to where fitting rooms used to be, the ambient air temperature dropped about 20 degrees and there was a definite presence. The supervisor mentioned that she'd noticed this herself and not to repeat this information to anyone. Being a practicing witch, the guard returned the next night and attempted to contact the presence. Using a pendulum, he tracked the ""source"" to a sub-basement containing a water heater and meters. SOMETHING had happened there, but he was unable to a certain exactly what. Nicknaming the presence ""Charlie"", he became accustomed to being ""escorted"" on his rounds through that section of the building.",Old Western Wood Mall,Ohio,OH,-84.6198254,39.1440636,-84.5120196,39.1031182,False,False,2025/03/20,1,Night,Ghost (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,During_renovation_in_1998_99__a_security_guard_rep.png
Cincinnati,United States,"Its haunted by the guy who died in the auditorium while building it. He had fallen off a ladder. The lights have gone off, chairs were missing during the concert.",Rapid Run Middle School,Ohio,OH,-84.660598,39.111322,-84.5120196,39.1031182,False,False,2025/01/01,0,Unknown,Ghost (Male),Accident,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Its_haunted_by_the_guy_who_died_in_the_auditorium.png
Cincinnati,United States,"Located in Blue Ash, a suburb of Cincinnati, Satan's Hollow is and old sewer system that used to house the infamous ""alter room"" in a mysteriously dry tunnel. This is where a group of Satanists made animal sacrifices and opened a door into hell. Female screams can be heard at night and there have been many sightings of various apparitions, including floating skulls and the demon YG, commonly known as the Shadow Man.",Satan's Hollow,Ohio,OH,,,-84.5120196,39.1031182,True,False,1982/03/13,1,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Located_in_Blue_Ash__a_suburb_of_Cincinnati__Satan.png
