Filename,Detected Objects
If_you_head_east__towards_the_valley__on_broad_str.png,"scoreboard (0.37), prayer rug, prayer mat (0.05), boathouse (0.03), barn (0.03), digital clock (0.02)"
cherry_point___On_February_1_around_2_am_an_overni.png,barn (0.95)
East_Hall___East_Hall_is_one_of_the_dormitories_fo.png,"prayer rug, prayer mat (0.29), tray (0.05), buckle (0.03), bolo tie, bolo, bola tie, bola (0.03), bottlecap (0.03)"
There_is_many_diffrent_creepy_things_that_goes_on.png,"hook, claw (0.34), safety pin (0.27), buckle (0.07), carpenter's kit, tool kit (0.04), backpack, back pack, knapsack, packsack, rucksack, haversack (0.04)"
V__A__Center_Cemetery___it_is_said_you_can_that_yo.png,"park bench (0.07), worm fence, snake fence, snake-rail fence, Virginia fence (0.06), cinema, movie theater, movie theatre, movie house, picture palace (0.05), viaduct (0.04), planetarium (0.04)"
Story_goes_it_was_about_100_years_ago_when_a_groom.png,"upright, upright piano (0.17), cinema, movie theater, movie theatre, movie house, picture palace (0.10), grand piano, grand (0.06), window shade (0.05), organ, pipe organ (0.04)"
It_s_said_that_in_a_private_apartment_building_in.png,"carpenter's kit, tool kit (0.11), book jacket, dust cover, dust jacket, dust wrapper (0.08), comic book (0.06), jigsaw puzzle (0.03), bulletproof vest (0.03)"
Belks_Hall___In_Belks_Hall__a_female_dorm__there_a.png,"comic book (0.15), slot, one-armed bandit (0.09), shield, buckler (0.07), beer bottle (0.04), puck, hockey puck (0.03)"
There_is_an_area_between_Encampment_and_the_old_mi.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
this_house_belonged_to_the_towns_founder__The_hous.png,"prayer rug, prayer mat (0.73), comic book (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
Once_an_infirmary_for_TB_patients_now_vacant__Many.png,"pool table, billiard table, snooker table (0.45), sliding door (0.11), prison, prison house (0.07), bannister, banister, balustrade, balusters, handrail (0.05), shoji (0.04)"
The_Pool_Area___The_High_School_is_haunted_by_a_de.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Documentation_of_apparitions__Sounds_of_children_l.png,"book jacket, dust cover, dust jacket, dust wrapper (0.36), street sign (0.15), cab, hack, taxi, taxicab (0.11), scoreboard (0.06), digital clock (0.03)"
Locals_claim_the_ghost_of_soldier_George_Fikes_wil.png,"jigsaw puzzle (0.29), book jacket, dust cover, dust jacket, dust wrapper (0.08), palace (0.07), monitor (0.06), castle (0.05)"
Wallace___Residents_have_also_experienced_polterge.png,"prison, prison house (0.21), file, file cabinet, filing cabinet (0.07), shoji (0.06), turnstile (0.04), cinema, movie theater, movie theatre, movie house, picture palace (0.04)"
There_is_a_certain_grave_that_us_haunted_by_the_sp.png,"book jacket, dust cover, dust jacket, dust wrapper (0.62), prayer rug, prayer mat (0.05), comic book (0.04), scoreboard (0.02), street sign (0.02)"
If_you_go_from_south_Main_St__onto_McLaughin_Princ.png,"monastery (0.31), pencil box, pencil case (0.05), palace (0.04), prayer rug, prayer mat (0.04), scoreboard (0.03)"
Many_believe_the_girls_bathroom_is_haunted_by_a_gi.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Harrill_Residence_Hall___5th_Floor___It_is_said_th.png,"binder, ring-binder (0.26), wallet, billfold, notecase, pocketbook (0.04), wardrobe, closet, press (0.03), library (0.02), bannister, banister, balustrade, balusters, handrail (0.02)"
There_are_several_legends_about_this_bridge_but_th.png,"prayer rug, prayer mat (0.09), basketball (0.08), running shoe (0.07), chainlink fence (0.05), scoreboard (0.04)"
Orchard_Hall_is_an_old_restaurant_built_in_the_lat.png,"palace (0.10), prison, prison house (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.02), monastery (0.02), library (0.02)"
Indian_family_used_to_live_in_a_house_near_a_stop.png,"palace (0.50), prayer rug, prayer mat (0.03), mosque (0.03), church, church building (0.02), monastery (0.02)"
A_ghost_of_a_little_boy_that_has_been_heard_in_the.png,"picket fence, paling (0.58), worm fence, snake fence, snake-rail fence, Virginia fence (0.06), bell cote, bell cot (0.05), monastery (0.04), boathouse (0.02)"
Stevenson_Creek_is_located_far_in_the_woods_in_whi.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.29), mobile home, manufactured home (0.13), picket fence, paling (0.05), boathouse (0.05), barn (0.03)"
Fort_Totten___150_year_old_military_base_also_an_o.png,"prison, prison house (0.56), monastery (0.23), palace (0.02)"
is_said_to_be_a_gateway_to_the_afterlife__I_have_b.png,"bannister, banister, balustrade, balusters, handrail (0.76), coil, spiral, volute, whorl, helix (0.04)"
Guignol_Theatre___Witnesses_report_feeling_as_if_b.png,"shoji (0.18), prison, prison house (0.08), vault (0.06), mosque (0.05), cinema, movie theater, movie theatre, movie house, picture palace (0.04)"
Richmond_Town_is_located_off_of_Amboy_Road_in_Stat.png,"mobile home, manufactured home (0.21), boathouse (0.19), barn (0.09), church, church building (0.08), picket fence, paling (0.04)"
It_was_an_old_mental_hospital_that_still_has_patie.png,"fountain (0.08), palace (0.07), planetarium (0.05), lakeside, lakeshore (0.05), dome (0.04)"
On_the_3_floor_of_the_Maple_wood_many_people_have.png,"prison, prison house (0.42), shoji (0.09), theater curtain, theatre curtain (0.06), prayer rug, prayer mat (0.04), vault (0.04)"
In_The_woods_along_the_aqueduct_trail_there_is_a_v.png,"rule, ruler (0.07), grand piano, grand (0.06), accordion, piano accordion, squeeze box (0.06), notebook, notebook computer (0.04), rubber eraser, rubber, pencil eraser (0.04)"
It_is_some_peoples_belief_that_a_few_spirits_haunt.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Many_people_claimed_to_have_seen_both_male_and_fem.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
On_Rt__177_a_woman_has_been_seen_walking_along_the.png,"picket fence, paling (0.37), fire engine, fire truck (0.19), suspension bridge (0.08)"
The_late_nineteenth_century_Mayer_Krom_Building_at.png,"church, church building (0.07), barn (0.05), passenger car, coach, carriage (0.05), boathouse (0.05), cinema, movie theater, movie theatre, movie house, picture palace (0.05)"
the_last_stronghold_of_the_south___is_reportedly_h.png,"pick, plectrum, plectron (0.39), bolo tie, bolo, bola tie, bola (0.13), buckle (0.04), bottlecap (0.04), puck, hockey puck (0.03)"
It_is_a_5_mile_road_with_no_street_lights_or_house.png,"lakeside, lakeshore (0.36), seashore, coast, seacoast, sea-coast (0.05), snowmobile (0.02), breakwater, groin, groyne, mole, bulwark, seawall, jetty (0.02), park bench (0.02)"
The_ghosts_of_founders_Father_Gailhac_and_Mother_B.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_Library__there_have_been_many_sightings_of_wal.png,"harmonica, mouth organ, harp, mouth harp (0.67), accordion, piano accordion, squeeze box (0.03), upright, upright piano (0.02), tobacco shop, tobacconist shop, tobacconist (0.02), cassette (0.02)"
The_ghosts_here_play_games_with_your_eyes__Sights.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
While_redesigning_the_auditorium_a_girl_fell_off_t.png,"abacus (0.53), typewriter keyboard (0.08), computer keyboard, keypad (0.05), space bar (0.05), accordion, piano accordion, squeeze box (0.03)"
The_monument_stone_contains_the_recoverable_names.png,"brass, memorial tablet, plaque (0.88)"
A_lot_of_people_have_seen_ghosts_.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Bridge_on_Boarder___In_the_1970_s_when_the_bridge.png,"suspension bridge (0.44), steel arch bridge (0.20), pier (0.11)"
Two_or_three_friendly_ghosts_who_like_to_welcome_n.png,"vending machine (0.15), binder, ring-binder (0.09), pop bottle, soda bottle (0.06), tobacco shop, tobacconist shop, tobacconist (0.03), library (0.03)"
There_was_a_16teen_year_old_girl_raped_and_murdere.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_Alma_Cemetery_is_haunted_for_two_reasons__One.png,"slot, one-armed bandit (0.94)"
are_haunted_.png,"crossword puzzle, crossword (0.21), bassoon (0.21), folding chair (0.10), binder, ring-binder (0.07), rocking chair, rocker (0.02)"
An_old_school_was_abandoned_for_no_apparent_reason.png,"pay-phone, pay-station (0.43), soap dispenser (0.07), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.03), turnstile (0.02), prison, prison house (0.02)"
Dr__Paschal_Aldich_s_ghost_haunts_his_former_home_.png,"boathouse (0.17), book jacket, dust cover, dust jacket, dust wrapper (0.10), scoreboard (0.06), palace (0.05), church, church building (0.03)"
The_Civil_War_emancipationist__Cassius_M__Clay__on.png,"picket fence, paling (0.93), worm fence, snake fence, snake-rail fence, Virginia fence (0.06)"
The_third_floor_is_said_to_be_haunted__Workers_the.png,"monastery (0.12), barn (0.07), birdhouse (0.07), church, church building (0.06), boathouse (0.05)"
This_school_has_a_basement_and_it_is_heard_sometim.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Mary_O_Leary_s_grave___Behind_Queen_of_the_Rosary.png,"pedestal, plinth, footstall (0.54), obelisk (0.05), brass, memorial tablet, plaque (0.03), perfume, essence (0.02), triumphal arch (0.02)"
A_figure_of_a_blue_glowing_woman__who_looks_beauti.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Plattsburgh___MacDonough_Hall______What_is_known_t.png,"prayer rug, prayer mat (0.96)"
During_the_1800s__St__Augustine_was_a_holding_grou.png,"comic book (0.30), slot, one-armed bandit (0.16), carpenter's kit, tool kit (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.06), binder, ring-binder (0.04)"
It_is_said_that_this_house_use_to_be_a_home_for_re.png,"doormat, welcome mat (0.31), prayer rug, prayer mat (0.24), tray (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.03), envelope (0.03)"
Little_Indian_girl_was_boating_on_a_hot_summer_nig.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Sights_of_boys_reflection_in_4th_and_5th_Grade_bat.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
prep_school___elementary_to_9th_Grade___repots_of.png,"radiator (0.40), slot, one-armed bandit (0.11), prayer rug, prayer mat (0.07), accordion, piano accordion, squeeze box (0.02)"
This_was_featured_on_unsolved_mysteries_and_is_the.png,"fire screen, fireguard (0.53), window screen (0.11)"
in_the_middle_of_the_day_you_can_hear_screams_of_a.png,"binder, ring-binder (0.08), street sign (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.04), cassette (0.04), lighter, light, igniter, ignitor (0.04)"
Doorways_seem_to_disappear_after_you_pass_through.png,"slot, one-armed bandit (0.98)"
This_is_an_old_run_down_gym_that_was_abandoned_aft.png,"theater curtain, theatre curtain (0.17), palace (0.14), cinema, movie theater, movie theatre, movie house, picture palace (0.07), stage (0.06), church, church building (0.04)"
a_very_steep_and_twisted_road_in_the_middle_of_a_d.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Here_there_is_a_pre_civil_war_plantation_that_burn.png,"beacon, lighthouse, beacon light, pharos (0.24), church, church building (0.17), barn (0.13), picket fence, paling (0.04), window screen (0.03)"
If_you_go_there_at_night_a_bride_will_stop_you_and.png,"church, church building (0.18), palace (0.06), tile roof (0.06), monastery (0.05), worm fence, snake fence, snake-rail fence, Virginia fence (0.04)"
old_school_house_that_had_burned_down_in_1907_thre.png,"scoreboard (0.27), digital watch (0.15), puck, hockey puck (0.08), soccer ball (0.05), shield, buckler (0.04)"
McNeeley_graveyard___about_3_miles_down_Olney_Road.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.32), megalith, megalithic structure (0.23), hay (0.03), picket fence, paling (0.03), stone wall (0.02)"
this_was_an_active_psyc_ward_that_was_shut_down__S.png,"crossword puzzle, crossword (0.67), comic book (0.07), menu (0.03), binder, ring-binder (0.02), scoreboard (0.02)"
many_reports_of_this_place_being_haunted__It_was_f.png,"boathouse (0.38), book jacket, dust cover, dust jacket, dust wrapper (0.13), comic book (0.03), lakeside, lakeshore (0.02), mobile home, manufactured home (0.02)"
Mitchell_Hill_Road___This_road_is_located_directly.png,"solar dish, solar collector, solar furnace (0.43), balloon (0.05), monitor (0.04), fountain (0.02), space shuttle (0.02)"
Rumor_of_a_child_being_killed_in_the_basement_of_t.png,"patio, terrace (0.14), worm fence, snake fence, snake-rail fence, Virginia fence (0.08), sliding door (0.06), bannister, banister, balustrade, balusters, handrail (0.05), mobile home, manufactured home (0.04)"
The_Happy_Seven___Back_in_the_50_s_7_high_school_k.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Rare_sighting_have_been_a_common_thing_here__Two_g.png,abacus (0.95)
It_is_said_that_this_home_for_the_elderly_is_built.png,"monastery (0.60), mobile home, manufactured home (0.14), passenger car, coach, carriage (0.07), palace (0.02)"
There_is_a_sharp_curve_in_the_road_where_a_car_acc.png,folding chair (0.96)
A_former_owner_of_the_building_was_the_last_victim.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
A_little_girl_was_killed_her_a_long_time_ago__She.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
When_driving_down_the_road_at_night_you_can_witnes.png,"mailbag, postbag (0.39), traffic light, traffic signal, stoplight (0.25), wallet, billfold, notecase, pocketbook (0.09), purse (0.05), backpack, back pack, knapsack, packsack, rucksack, haversack (0.04)"
Hirshson____and_several_others_on_campus__are_haun.png,"soap dispenser (0.08), shower curtain (0.07), wall clock (0.07), ping-pong ball (0.06), analog clock (0.03)"
Several_people_have_heard_footsteps_or_seen_ghostl.png,"wardrobe, closet, press (0.39), four-poster (0.08), throne (0.08), bookcase (0.03), cradle (0.03)"
This_old_bridge__named_Ghost_Bridge__is_said_to_be.png,"viaduct (0.88), dam, dike, dyke (0.02)"
The_Main_Building___Wells_College_actually_has_a_n.png,"monastery (0.21), palace (0.09), beacon, lighthouse, beacon light, pharos (0.07), bell cote, bell cot (0.06), boathouse (0.06)"
At_night_you_could_hear_howling_and_people_talking.png,"street sign (0.09), slot, one-armed bandit (0.06), buckle (0.06), whistle (0.05), lighter, light, igniter, ignitor (0.04)"
is_said_to_be_haunted_by_a__red_lady___Employees_w.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
A_man_named_James_Van_Horn_built_this_mansion_in_1.png,"castle (0.19), church, church building (0.13), book jacket, dust cover, dust jacket, dust wrapper (0.10), jigsaw puzzle (0.09), monastery (0.08)"
This_Prison__built_in_the_late_1800_s__is_inhabite.png,"palace (0.26), book jacket, dust cover, dust jacket, dust wrapper (0.07), web site, website, internet site, site (0.06), scoreboard (0.05), monitor (0.03)"
The_ghost_of_Belhurst_Castle_is_that_of_a_beautifu.png,"beacon, lighthouse, beacon light, pharos (0.44), church, church building (0.06), monastery (0.04), jigsaw puzzle (0.02), castle (0.02)"
The_girls_locker_room_is_haunted_by_two_nuns_.png,"prayer rug, prayer mat (0.52), corkscrew, bottle screw (0.08), screw (0.07), maze, labyrinth (0.03)"
At_night__neighbors_have_reported_screams_and_wick.png,shoji (0.75)
A_spirit_of_the_cave_is_a_Southern_lady_named_Meli.png,"Christmas stocking (0.34), throne (0.04), comic book (0.04), velvet (0.03), maillot, tank suit (0.02)"
In_2003_there_has_been_a_suicide_and_a_murder_ther.png,"mobile home, manufactured home (0.45), window screen (0.10), passenger car, coach, carriage (0.07), screen, CRT screen (0.03), television, television system (0.02)"
The_In_the_old_days_of_traveling_salesmen_there_wa.png,"scoreboard (0.16), library (0.11), comic book (0.06), bookcase (0.06), boathouse (0.04)"
Chestnut_Grove_Middle_School___20_years_ago__while.png,"scoreboard (0.83), digital clock (0.03)"
Berrymen_Service_Station___Closed_late_80s_around.png,"scoreboard (0.16), moving van (0.14), ping-pong ball (0.07), bannister, banister, balustrade, balusters, handrail (0.04), streetcar, tram, tramcar, trolley, trolley car (0.03)"
__moving_furniture_and_other_items_have_been_witne.png,"tray (0.15), buckle (0.15), shield, buckler (0.11), bolo tie, bolo, bola tie, bola (0.05), backpack, back pack, knapsack, packsack, rucksack, haversack (0.04)"
Campbell_Cemetery___a_long_time_ago_a_man_was_shot.png,"school bus (0.09), tractor (0.07), web site, website, internet site, site (0.06), park bench (0.04), monitor (0.03)"
Sleepy_Hollow_off_US42__Brownsboro_Road___Reports.png,"lakeside, lakeshore (0.77), balloon (0.03), geyser (0.02), valley, vale (0.02)"
Loudoun_house_is_an_1852_Gothic_Villa_that_was_onc.png,palace (0.97)
Blithewood_Mansion___Students_and_faculty_have_lon.png,"slot, one-armed bandit (0.89), tray (0.03)"
evp_recordings_of_a_small_girl_in_the_basement_say.png,"carpenter's kit, tool kit (0.38), maze, labyrinth (0.30), book jacket, dust cover, dust jacket, dust wrapper (0.03), prayer rug, prayer mat (0.03)"
Now_the_hotel_is_surrounded_by_buildings__But_Back.png,"tobacco shop, tobacconist shop, tobacconist (0.70), slot, one-armed bandit (0.16), toyshop (0.03), confectionery, confectionary, candy store (0.02)"
lights_have_mysteriously_appeared_for_years____The.png,"cab, hack, taxi, taxicab (0.11), streetcar, tram, tramcar, trolley, trolley car (0.09), traffic light, traffic signal, stoplight (0.09), car mirror (0.07), limousine, limo (0.03)"
Reports_of_cold_spots_and_strange_strobe_type_ligh.png,"boathouse (0.44), mobile home, manufactured home (0.08), castle (0.02), church, church building (0.02)"
West_Shirley_Rd____Going_West_on_Shirley_Rd__in_th.png,"mobile home, manufactured home (0.27), picket fence, paling (0.26), boathouse (0.06), church, church building (0.05), beacon, lighthouse, beacon light, pharos (0.02)"
Swing_Inn___The_ghost_of_a_prostitute_known_as__Bl.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Finlay_Hall___was_used_long_ago_as_the_medical_sch.png,"wallet, billfold, notecase, pocketbook (0.17), prayer rug, prayer mat (0.17), handkerchief, hankie, hanky, hankey (0.06), doormat, welcome mat (0.05), comic book (0.04)"
In_early_1900_s_the_present_preacher_had_caught_hi.png,"prayer rug, prayer mat (0.51), church, church building (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.03), jigsaw puzzle (0.02)"
Wickham_hall___has_been_haunted_for_many_years_now.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.70), restaurant, eating house, eating place, eatery (0.02), barbershop (0.02), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.02)"
February_2008_Update__Removed_by_request_of_owner_.png,"monastery (0.57), buckle (0.05), palace (0.04), church, church building (0.04), bell cote, bell cot (0.03)"
Pigmans_Rd___Location_of_both_a_tragic_train_accid.png,"viaduct (0.51), electric locomotive (0.12), freight car (0.06), steam locomotive (0.06), suspension bridge (0.04)"
Haunted_by_a_young_girl_who_met_her_death_after_fa.png,"crossword puzzle, crossword (0.18), scoreboard (0.10), window screen (0.09), television, television system (0.06), prison, prison house (0.05)"
8th_Floor___In_the_early_1990_s_a_young_student_hu.png,"palace (0.40), switch, electric switch, electrical switch (0.10), prison, prison house (0.07), monastery (0.03), prayer rug, prayer mat (0.02)"
In_an_abandoned_church_on_Stepstone__The_church_st.png,"binder, ring-binder (0.30), bannister, banister, balustrade, balusters, handrail (0.14), passenger car, coach, carriage (0.06), theater curtain, theatre curtain (0.05), moving van (0.03)"
In_1809_this_theater_was_a_Baptist_church__A_young.png,"slot, one-armed bandit (0.27), palace (0.12), church, church building (0.04), beacon, lighthouse, beacon light, pharos (0.02), monastery (0.02)"
Rippe_Hall___is_haunted_by_a_little_girl_who_lived.png,"slot, one-armed bandit (0.31), wallet, billfold, notecase, pocketbook (0.06), comic book (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.05), scoreboard (0.05)"
Highlands_High_School_is_haunted_by_a_former_stude.png,"web site, website, internet site, site (0.26), menu (0.18), crossword puzzle, crossword (0.04), hand-held computer, hand-held microcomputer (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
There_is_an_old_one_lane_bridge_in_the_country_sou.png,"mountain tent (0.63), umbrella (0.16), car mirror (0.03), sunglasses, dark glasses, shades (0.02), lampshade, lamp shade (0.02)"
At_night_when_the_house_supervisors_make_their_rou.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Cortland___Cheney_Hall___Cheney_is_one_of_two_dorm.png,"four-poster (0.17), slot, one-armed bandit (0.06), bannister, banister, balustrade, balusters, handrail (0.05), accordion, piano accordion, squeeze box (0.03), lampshade, lamp shade (0.03)"
Footsteps_heard__apparitions_seen__The_story_is_a.png,"window shade (0.18), space heater (0.06), window screen (0.04), electric fan, blower (0.03), racket, racquet (0.02)"
Night_watchmen_claim_over_the_years_you_can_see_an.png,"slot, one-armed bandit (0.77), face powder (0.05)"
A_Man_killed_his_wife_in_their_home_and_then_commi.png,"tape player (0.40), cassette player (0.25), radio, wireless (0.02), CD player (0.02), cassette (0.02)"
in_the_playground_the__rings__they_move_while_no_o.png,"magnetic compass (0.17), joystick (0.11), stopwatch, stop watch (0.08), mouse, computer mouse (0.08), CD player (0.07)"
many_people_have_reported_seeing_a_man__with_a_ful.png,"carpenter's kit, tool kit (0.46), tobacco shop, tobacconist shop, tobacconist (0.08), screen, CRT screen (0.05), monitor (0.05), web site, website, internet site, site (0.04)"
near_coats_savage_junk_yard___Around_12_30pm_every.png,"mobile home, manufactured home (0.72), chainlink fence (0.08), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
Old_farm_house_built_in_late_1800_s_is_haunted_by.png,"barn (0.63), church, church building (0.13), worm fence, snake fence, snake-rail fence, Virginia fence (0.02), rapeseed (0.02), boathouse (0.02)"
Hirshson___Rm_304____will_fly_off_of_shelves_by_th.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
door_to_the_room_where_Mr__Buss_Pendergraft_died_w.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
During_renovation_of_the_office_building__several.png,"window screen (0.42), window shade (0.22), shoji (0.02)"
The_caretaker_of_this_lighthouse_hanged_himself_lo.png,"container ship, containership, container vessel (0.18), web site, website, internet site, site (0.13), drilling platform, offshore rig (0.12), scoreboard (0.08), comic book (0.08)"
It_is_believed_that_a_man_and_his_two_daughters_ha.png,"comic book (0.42), wallet, billfold, notecase, pocketbook (0.12), book jacket, dust cover, dust jacket, dust wrapper (0.04), doormat, welcome mat (0.03), web site, website, internet site, site (0.02)"
water_faucets_coming_on_and_off__Televisions_in_cl.png,"spotlight, spot (0.17), mailbag, postbag (0.14), buckle (0.08), backpack, back pack, knapsack, packsack, rucksack, haversack (0.05), perfume, essence (0.05)"
There_is_a_grave_of_a_so_called_witch_hidden_in_th.png,"prayer rug, prayer mat (0.18), screen, CRT screen (0.07), monitor (0.03), comic book (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
Everyone_that_goes_there_experiences_the_feeling_o.png,"scoreboard (0.89), prayer rug, prayer mat (0.08)"
it_is_told_that_if_you_pull_up_on_this_bridge_and.png,"pedestal, plinth, footstall (0.53), hook, claw (0.05), drilling platform, offshore rig (0.03), table lamp (0.02), electric guitar (0.02)"
The_Bloody_Bride__On_the_night_of_their_wedding_a.png,"screen, CRT screen (0.15), television, television system (0.15), monitor (0.11), slot, one-armed bandit (0.11), vending machine (0.10)"
Lake_Ronkonkoma_has_a_haunted_past__One_legend_is.png,"boathouse (0.75), lakeside, lakeshore (0.04)"
The_Rural_Hall_Fire_Department_was_originated_back.png,"scoreboard (0.28), street sign (0.04), balloon (0.04), traffic light, traffic signal, stoplight (0.03), digital clock (0.02)"
On_fourth_Street_is_the_old_Charlie_Harden_House_.png,"web site, website, internet site, site (0.45), entertainment center (0.29), home theater, home theatre (0.04), desktop computer (0.04), television, television system (0.03)"
Financial_Aid_office___Many_people_in_the_Financia.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
This_foreboding_castle_like_structure_is_located_o.png,"shoji (0.48), crib, cot (0.03), bannister, banister, balustrade, balusters, handrail (0.02), fire screen, fireguard (0.02)"
After_those_horrible_tornadoes_on_May_4_used_the_o.png,"thatch, thatched roof (0.86)"
there_are_now_tours__Many_tourists_say_that_they_h.png,"church, church building (0.25), palace (0.10), monastery (0.09), cinema, movie theater, movie theatre, movie house, picture palace (0.04), cab, hack, taxi, taxicab (0.04)"
Johnston_Hall____which_was_the_first_building_erec.png,palace (0.83)
Back_in_1914__George_W__Vanderbilt_died_from_compl.png,"organ, pipe organ (0.34), bannister, banister, balustrade, balusters, handrail (0.25), upright, upright piano (0.17), fire screen, fireguard (0.06), plate rack (0.02)"
It_is_said_that_an_11_year_old_boy_and_girl_where.png,"pole (0.44), flagpole, flagstaff (0.16), lakeside, lakeshore (0.11), window screen (0.02)"
When_Owensboro_High_s_elevator_was_first_put_in_th.png,"prison, prison house (0.37), turnstile (0.14), barber chair (0.03), rocking chair, rocker (0.02), bannister, banister, balustrade, balusters, handrail (0.02)"
there_is_an_old_bridge_of_Hill_Neck_road_in_Ernul.png,"viaduct (0.85), steel arch bridge (0.04)"
Reports_of_disorientation__dizziness__sounds_of_oa.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Kjer_Theatre___Earl_Kjer__founder_of_the_theatre_.png,"bottlecap (0.22), cinema, movie theater, movie theatre, movie house, picture palace (0.06), wall clock (0.06), projector (0.06), analog clock (0.06)"
This_is_now_a_bed_and_breakfast__but_used_to_be_th.png,"mobile home, manufactured home (0.58), boathouse (0.14), picket fence, paling (0.02)"
Greenfield_Rd___In_mid_1980s_Greenfield_Rd__near_w.png,"planetarium (0.66), mosque (0.08), dome (0.02), mobile home, manufactured home (0.02)"
Many_people_claim_to_see_a_little_blonde_girl_walk.png,"shopping basket (0.56), hamper (0.09), carpenter's kit, tool kit (0.04), drum, membranophone, tympan (0.03), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.03)"
A_white_ball_of_light__similar_to_the_front_of_a_t.png,"oscilloscope, scope, cathode-ray oscilloscope, CRO (0.23), switch, electric switch, electrical switch (0.09), tape player (0.05), window screen (0.04), shoji (0.04)"
