Filename,Detected Objects
On_the_5th_floor_of_Lawrence_Towers_A__it_is_rumor.png,"prison, prison house (0.56), sliding door (0.08), passenger car, coach, carriage (0.02), shoji (0.02)"
On_the_east_side_of_highway_99__At_night_alone_dri.png,"minivan (0.20), pickup, pickup truck (0.11), beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.06), convertible (0.06), recreational vehicle, RV, R.V. (0.05)"
On_the_end_of_a_deep__wide__circular_pit_is_a_maus.png,"vault (0.24), caldron, cauldron (0.11), fire screen, fireguard (0.05), doormat, welcome mat (0.05), prayer rug, prayer mat (0.05)"
On_the_Pottsville_Pike_north_of_Reading__The_ghost.png,"barn (0.58), picket fence, paling (0.12), beacon, lighthouse, beacon light, pharos (0.03), water tower (0.02), church, church building (0.02)"
On_this_road_at_night_a_bluish_mist_forms_over_the.png,"pole (0.59), crane (0.08), traffic light, traffic signal, stoplight (0.07), spotlight, spot (0.03), wing (0.02)"
On_top_of_the_Gordon_Mountain__A_woman_was_murdere.png,"boathouse (0.47), barn (0.09), picket fence, paling (0.09), lakeside, lakeshore (0.06), worm fence, snake fence, snake-rail fence, Virginia fence (0.05)"
on_video_orb_to_multiple_orbs_crossing_past_in_fro.png,"spotlight, spot (0.58), traffic light, traffic signal, stoplight (0.07), flagpole, flagstaff (0.04), broom (0.03), stage (0.02)"
orbs__mists_and_odd_shapes_when_photographed_at_ni.png,"spotlight, spot (0.54), pool table, billiard table, snooker table (0.02), ping-pong ball (0.02)"
Orbs__the_uneasy_feeling_of_being_watched__objects.png,"digital clock (0.76), candle, taper, wax light (0.05), picket fence, paling (0.05)"
Originally_a_hotel_of_ill_repute__then_a_dorm_for.png,"library (0.33), window shade (0.29), window screen (0.05), bookshop, bookstore, bookstall (0.04), street sign (0.03)"
Originally_a_mill_in_the_1600_s__this_creek_side_b.png,"barn (0.60), alp (0.07), boathouse (0.04), castle (0.03), valley, vale (0.03)"
Originally_Built_in_the_1930_s_it_was_primarily_a.png,"bannister, banister, balustrade, balusters, handrail (0.90), fountain (0.03)"
originally_the_home_of_David_Whitney_now_a_very_sw.png,"sliding door (0.56), china cabinet, china closet (0.23)"
Originally_the_old_Drexel_Estate_and_then_later_be.png,"church, church building (0.22), vault (0.15), bell cote, bell cot (0.11), dome (0.11), monastery (0.08)"
Orphanage___During_some_nights_you_can_see_small_w.png,"prison, prison house (0.90), radiator (0.04), bannister, banister, balustrade, balusters, handrail (0.02)"
Osol_Hall___was_originally_a_Psychiatric_Institute.png,"crane (0.10), prison, prison house (0.09), palace (0.08), swing (0.07), lumbermill, sawmill (0.05)"
Ossip_Gabrilowitsch__the_Detroit_symphony_orchestr.png,"upright, upright piano (0.55), grand piano, grand (0.21), suit, suit of clothes (0.03)"
Overnight_maintenance_and_guards_have_reported_see.png,"snorkel (0.30), bikini, two-piece (0.13), swimming trunks, bathing trunks (0.07), paddle, boat paddle (0.04), maillot, tank suit (0.03)"
Over_200_people_died_there_in_the_early_1900s_when.png,"prison, prison house (0.88)"
Over_a_century_old__the_Victorian_Tom_Quick_Inn__o.png,"lakeside, lakeshore (0.15), beacon, lighthouse, beacon light, pharos (0.15), church, church building (0.10), picket fence, paling (0.06), spotlight, spot (0.04)"
Oxnard_draining_ditch_tunnel___When_walking_thru_t.png,"Windsor tie (0.70), hourglass (0.03), suit, suit of clothes (0.02), prison, prison house (0.02)"
O_Leary_Auditorium____There_s_a_patch_in_the_ceili.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.91), theater curtain, theatre curtain (0.02)"
Paramount_Theater____witnesses_have_seen_a_man_wal.png,"tobacco shop, tobacconist shop, tobacconist (0.32), prison, prison house (0.14), cinema, movie theater, movie theatre, movie house, picture palace (0.12), barbershop (0.06), restaurant, eating house, eating place, eatery (0.04)"
Park_road_is_located_in_the_San_Antonio_Heights_ar.png,"traffic light, traffic signal, stoplight (0.21), street sign (0.08), unicycle, monocycle (0.08), trolleybus, trolley coach, trackless trolley (0.05), mailbox, letter box (0.05)"
Parts_of_these_old_streets_has_a_lot_of_old__fashi.png,"picket fence, paling (0.74), boathouse (0.04), church, church building (0.02), prison, prison house (0.02)"
Part_of_this_building_was_built_on_an_old_graveyar.png,"prison, prison house (0.29), palace (0.21), window shade (0.13), window screen (0.09), library (0.03)"
Passing_Central_Avenue___This_road_is_said_to_be_h.png,"traffic light, traffic signal, stoplight (0.49), obelisk (0.07), streetcar, tram, tramcar, trolley, trolley car (0.05), trolleybus, trolley coach, trackless trolley (0.05), street sign (0.04)"
Past_sightings_of_fog___smoke_near_large_pine_tree.png,"obelisk (0.17), pole (0.17), lakeside, lakeshore (0.12), flagpole, flagstaff (0.06), street sign (0.03)"
Patrons_of_this_Driving_Range_continuously_report.png,"croquet ball (0.36), golf ball (0.24), baseball (0.10), volleyball (0.04)"
Paul_Revere_s_old_work_place_in_Canton_is_now_a_ho.png,"beacon, lighthouse, beacon light, pharos (0.73), flagpole, flagstaff (0.03), church, church building (0.03), picket fence, paling (0.02), dome (0.02)"
Peirce_Hall___A_resident_assistant_was_the_only_pe.png,"prison, prison house (0.80)"
Pennhurst_State_Hospital_and_School____It_is_said.png,"palace (0.88), castle (0.02)"
Pennsylvania_Hall___The_Administrative_offices_on.png,"window screen (0.69), library (0.09), church, church building (0.05), restaurant, eating house, eating place, eatery (0.02)"
People_are_seen_walking_in_the_halls_but_there_are.png,"sliding door (0.25), prison, prison house (0.16), spotlight, spot (0.06), vault (0.06), shoji (0.06)"
people_claim_they_have_seen_a_woman_walking_the_po.png,"beacon, lighthouse, beacon light, pharos (0.85), church, church building (0.05), picket fence, paling (0.02)"
People_have_claimed_you_can_sometimes_hear_the_scr.png,"thatch, thatched roof (0.91)"
People_have_claim_to_see_ghost_in_be_10_room_.png,"abaya (0.25), cloak (0.09), gown (0.08), shower curtain (0.05), mosquito net (0.04)"
People_have_heard_chains_rattle___have_seen_the_lo.png,"prison, prison house (0.92)"
People_have_heard_screams__moans__and_tapings_on_t.png,"theater curtain, theatre curtain (0.93)"
People_have_mysteriously_been_hung_on_large_tree_b.png,"picket fence, paling (0.50), birdhouse (0.28), boathouse (0.02)"
People_have_reported_hearing_walking_around_upstai.png,"library (0.56), window screen (0.24), window shade (0.04), palace (0.03)"
People_have_reported_sightings_of_ghosts_walking_t.png,"prison, prison house (0.30), shoji (0.18), sliding door (0.07), bannister, banister, balustrade, balusters, handrail (0.04), crutch (0.02)"
People_have_seen_lanterns_floating_around_outside.png,"torch (0.70), lampshade, lamp shade (0.21), table lamp (0.03)"
people_have_seen_red_lights__and_ghosts_of_the_old.png,"prison, prison house (0.72), turnstile (0.11), sliding door (0.07)"
People_have_seen_the_vision_of_an_old_woman_walkin.png,"palace (0.46), prison, prison house (0.06), picket fence, paling (0.05), gondola (0.03), window shade (0.02)"
People_levitating__shadowy_figures__voices__cold_w.png,"vault (0.27), palace (0.16), monastery (0.14), altar (0.12), fire screen, fireguard (0.04)"
People_report_hearing_footsteps__and_doors_slammin.png,"spotlight, spot (0.23), sliding door (0.15), window shade (0.04), television, television system (0.02), toilet seat (0.02)"
people_report_seeing_a_man_run_in_the_woods__orbs.png,"church, church building (0.42), monastery (0.19), beacon, lighthouse, beacon light, pharos (0.11), barn (0.09)"
people_say_that_blood_road_is_haunted___Supposedly.png,"bannister, banister, balustrade, balusters, handrail (0.30), hourglass (0.24), chainlink fence (0.22), suspension bridge (0.02)"
people_say_that_in_the_Charlotte_Jr__High_the_old.png,"shoji (0.29), sliding door (0.28), washer, automatic washer, washing machine (0.08), prison, prison house (0.06), wardrobe, closet, press (0.03)"
people_see_the_lights_flicker_at_night_and_people.png,"medicine chest, medicine cabinet (0.20), refrigerator, icebox (0.16), sliding door (0.07), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.05), perfume, essence (0.04)"
people_that_work_here_have_reported_putting_things.png,"tobacco shop, tobacconist shop, tobacconist (0.48), grocery store, grocery, food market, market (0.40)"
People_were_seen_inside_the_building_when_it_was_c.png,"library (0.19), prison, prison house (0.16), flagpole, flagstaff (0.07), window screen (0.06), boathouse (0.05)"
People_Whispering_Water_fountains_going_on_and_off.png,"megalith, megalithic structure (0.27), pedestal, plinth, footstall (0.21), obelisk (0.12), park bench (0.03), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
People_who_live_down_in_Hoosier_Valley_have_seen_a.png,"park bench (0.17), lakeside, lakeshore (0.10), barn (0.04), megalith, megalithic structure (0.04), viaduct (0.03)"
People_who_live_in_this_house_have_unexplainable_i.png,"church, church building (0.41), barn (0.17), monastery (0.11), prison, prison house (0.10), restaurant, eating house, eating place, eatery (0.02)"
Phantom_musket_fire_and_the_scalp_haloo_of_Indians.png,rifle (0.89)
Phi_Kappa_Tau_House___In_our_102_year_history_of_t.png,"library (0.77), flagpole, flagstaff (0.11), window shade (0.03)"
Physical_Plant___In_the_basement_of_the_Physical_P.png,"prison, prison house (0.70), vault (0.02), Norwich terrier (0.02)"
Pickett_Hall___numerous_stories_of_a_girl_that_wai.png,"cloak (0.60), abaya (0.14), prayer rug, prayer mat (0.10), vestment (0.05), mosque (0.02)"
Point_Iroquois_Lighthouse__outside_of_Brimley_is_s.png,"beacon, lighthouse, beacon light, pharos (0.92)"
Pollock_Laptop_Library__a_study_library_on_the_eas.png,library (0.97)
Popular_to_all_of_people_around_that_area_with_a_h.png,"prison, prison house (0.44), vault (0.12), monastery (0.02), restaurant, eating house, eating place, eatery (0.02)"
Possibly_debunked_as_there_is_a_peacock_farm_acros.png,"prison, prison house (0.39), chainlink fence (0.09), umbrella (0.08), spotlight, spot (0.06), worm fence, snake fence, snake-rail fence, Virginia fence (0.05)"
Previously_the_Eagle_Theatre____feeling_someone_th.png,"throne (0.39), palace (0.05), cinema, movie theater, movie theatre, movie house, picture palace (0.04), church, church building (0.04), prayer rug, prayer mat (0.03)"
Previous_residence_of_one_of_well_known_mass_murde.png,"picket fence, paling (0.83), mobile home, manufactured home (0.04), window screen (0.02), boathouse (0.02)"
Problems_w__cars__ex__electrical_systems____not_st.png,"Afghan hound, Afghan (0.38), fur coat (0.04), Saluki, gazelle hound (0.02), beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.02)"
Puttygut_Bridge___The_story_is_that_a_man_was_drin.png,"lakeside, lakeshore (0.39), pier (0.14), boathouse (0.13), dam, dike, dyke (0.10), bannister, banister, balustrade, balusters, handrail (0.03)"
Railroad_Tracks___At_least_two_persons_have_seen_a.png,"suspension bridge (0.56), bannister, banister, balustrade, balusters, handrail (0.20), viaduct (0.02)"
Ramsey_Hall____is_haunted_by_Dorothy_Ramsey__Phill.png,"altar (0.30), organ, pipe organ (0.15), vault (0.14), church, church building (0.07), upright, upright piano (0.04)"
Rau_Dormitory__In_the__60_s_3_people_hung_themselv.png,"prison, prison house (0.78), vault (0.06), sliding door (0.02)"
REMOVED___November_24__2006_Update__We_have_receiv.png,"cloak (0.43), abaya (0.20), vestment (0.02), groom, bridegroom (0.02), prayer rug, prayer mat (0.02)"
reorts_of_an_apparition_of_a_liitle_girl_from_the.png,"cloak (0.90), abaya (0.06)"
Reported_lights_at_night__unexplained_noises_from.png,"prison, prison house (0.16), vault (0.16), radiator (0.15), prayer rug, prayer mat (0.11), doormat, welcome mat (0.08)"
Reports_an_apparition_of_a_fire_that_happened_at_a.png,"church, church building (0.72), parking meter (0.03), fountain (0.02)"
Reports_of_3_ghosts_that_walk_the_cemetery__a_woma.png,"megalith, megalithic structure (0.33), mailbox, letter box (0.10), worm fence, snake fence, snake-rail fence, Virginia fence (0.09), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.06), turnstile (0.02)"
Reports_of_an_apparition_.png,"vault (0.12), altar (0.11), paintbrush (0.06), guillotine (0.03), cloak (0.03)"
Reports_of_an_apparition_of_a_man_that_walks_with.png,"bannister, banister, balustrade, balusters, handrail (0.30), spotlight, spot (0.13), German shepherd, German shepherd dog, German police dog, alsatian (0.05), ski (0.04)"
reports_of_an_apparition_on_an_old_man_that_is_sit.png,park bench (0.98)
Reports_of_an__evil_presence__in_the_peanut_galler.png,"theater curtain, theatre curtain (0.91)"
Reports_of_apparitions_and_footsteps_heard_in_ther.png,"sliding door (0.90), window screen (0.03)"
Reports_of_apparitions_and_slamming_of_doors_throu.png,"wardrobe, closet, press (0.56), medicine chest, medicine cabinet (0.07), sliding door (0.06), doormat, welcome mat (0.04)"
reports_of_a_boy_in_the_lounge_area__and_when_work.png,"prison, prison house (0.66), vault (0.05), toilet tissue, toilet paper, bathroom tissue (0.02), gown (0.02), groom, bridegroom (0.02)"
Reports_of_a_ghost_in_the_girls_bathroom_.png,"abaya (0.39), cloak (0.17), medicine chest, medicine cabinet (0.08), guillotine (0.05)"
Reports_of_a_ghost_that_often_appears_as_a_white_s.png,"Saluki, gazelle hound (0.55), Ibizan hound, Ibizan Podenco (0.11), borzoi, Russian wolfhound (0.04), whippet (0.02)"
Reports_of_a_headless_skater_appearing__The_skater.png,"slug (0.05), banana (0.05), hook, claw (0.04), nail (0.03), hammer (0.03)"
Reports_of_a_phantom_house__that_disappears__From.png,boathouse (0.86)
Reports_of_a_phantom_woman_in_a_wheelchair_.png,"tricycle, trike, velocipede (0.77), motor scooter, scooter (0.02), moped (0.02)"
Reports_of_a_walking_trail_that_has_scary_noises_.png,"megalith, megalithic structure (0.62), cliff, drop, drop-off (0.04), castle (0.03), valley, vale (0.02)"
Reports_of_a_woman_crying_for_help__cold_chills__w.png,"prison, prison house (0.82), vault (0.08)"
Reports_of_being_choked__not_being_alone__hearing.png,"shower curtain (0.13), oscilloscope, scope, cathode-ray oscilloscope, CRO (0.11), spotlight, spot (0.08), hook, claw (0.05), lampshade, lamp shade (0.04)"
Reports_of_being_followed_home___haunted_by_these.png,"church, church building (0.75), beacon, lighthouse, beacon light, pharos (0.08), barn (0.02)"
Reports_of_cold_spots__strange_lights__anomalies_s.png,"four-poster (0.17), wardrobe, closet, press (0.12), crib, cot (0.07), sliding door (0.06), cradle (0.06)"
reports_of_feeling_watched__doors_slamming__hearin.png,"medicine chest, medicine cabinet (0.64), sliding door (0.04), wardrobe, closet, press (0.02)"
Reports_of_floating_lights_in_the_cemetery_.png,"palace (0.38), mosque (0.07), candle, taper, wax light (0.06), obelisk (0.05), picket fence, paling (0.04)"
Reports_of_ghostly_apparitions_have_been_seen_roam.png,"shoji (0.36), sliding door (0.21), prison, prison house (0.18), bannister, banister, balustrade, balusters, handrail (0.05)"
Reports_of_hearing_an_organ_playing_and_seeing_an.png,"vestment (0.32), cloak (0.14), abaya (0.08), altar (0.05), shower curtain (0.05)"
Reports_of_lights_flickering_and_a_rotting_smell_.png,"sliding door (0.88), wardrobe, closet, press (0.04)"
Reports_of_many_of_the_fire_personnel_that_work_th.png,"prison, prison house (0.48), spotlight, spot (0.17), ambulance (0.06)"
Reports_of_noises_and_images_of_a_little_boy_in_th.png,"mask (0.27), saltshaker, salt shaker (0.07), shower curtain (0.05), toilet tissue, toilet paper, bathroom tissue (0.03), soap dispenser (0.03)"
Reports_of_outlines_of_a_person_would_be_seen__Als.png,"sliding door (0.31), shoji (0.28), wardrobe, closet, press (0.12), vault (0.02)"
Reports_of_people_seeing_a_person_behind_them_and.png,"vault (0.74), spotlight, spot (0.11), prison, prison house (0.02)"
Reports_of_people_talking__music_playing__footstep.png,"wardrobe, closet, press (0.30), doormat, welcome mat (0.22), medicine chest, medicine cabinet (0.06), sliding door (0.05), china cabinet, china closet (0.03)"
Reports_of_playful_laughing_and_dancing___Sighting.png,"pedestal, plinth, footstall (0.22), book jacket, dust cover, dust jacket, dust wrapper (0.20), mask (0.07), comic book (0.06), gasmask, respirator, gas helmet (0.06)"
Reports_of_screams_heard_.png,"wardrobe, closet, press (0.24), toilet tissue, toilet paper, bathroom tissue (0.05), refrigerator, icebox (0.04), medicine chest, medicine cabinet (0.03), syringe (0.03)"
Reports_of_seeing_a_ghost_appearing_to_be_a_farmer.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.15), lakeside, lakeshore (0.09), park bench (0.06), airship, dirigible (0.04), barn (0.03)"
Reports_of_strange_occurrences_happened_only_in_th.png,"medicine chest, medicine cabinet (0.19), wardrobe, closet, press (0.17), sliding door (0.15), shower curtain (0.05), doormat, welcome mat (0.03)"
Reports_of_the_elevator_opening_with_a_loud_noise.png,"wardrobe, closet, press (0.41), sliding door (0.13), guillotine (0.04), medicine chest, medicine cabinet (0.04), refrigerator, icebox (0.02)"
Reports_of_trolls__Hellhounds__human_forms__accomp.png,"Afghan hound, Afghan (0.66), orangutan, orang, orangutang, Pongo pygmaeus (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.03), gibbon, Hylobates lar (0.02), Tibetan terrier, chrysanthemum dog (0.02)"
Reports_of_two_boys_playing_on_the_pirate_ship_in.png,"planetarium (0.94), dome (0.02)"
Reports_of_water_faucets_going_on_all_by_themselve.png,"prison, prison house (0.60), vault (0.13), sliding door (0.02), washbasin, handbasin, washbowl, lavabo, wash-hand basin (0.02)"
Reports_of_whispers_heard_and_cars_being_pushed_.png,"palace (0.31), lakeside, lakeshore (0.08), castle (0.05), church, church building (0.05), monastery (0.03)"
Reports_that_lockers_slam_when_no_ones_there_and_i.png,"prison, prison house (0.90), library (0.03)"
Reports_that_there_has_been_people_seeing_the_two.png,"cloak (0.48), fur coat (0.08), abaya (0.07), breastplate, aegis, egis (0.04)"
Residents_have_seen_a_tall_figure_standing_at_the.png,"studio couch, day bed (0.66), quilt, comforter, comfort, puff (0.06), wardrobe, closet, press (0.02)"
Residents_near_the_building_say_that_children_were.png,"window screen (0.21), library (0.11), window shade (0.08), prison, prison house (0.04), flagpole, flagstaff (0.03)"
Restaurant_haunted_by_the_ghost_of_the_original_ow.png,"restaurant, eating house, eating place, eatery (0.93)"
Restaurant___Bar___The_Dorsey_House_is_located_nea.png,"library (0.36), restaurant, eating house, eating place, eatery (0.29), cinema, movie theater, movie theatre, movie house, picture palace (0.10), bakery, bakeshop, bakehouse (0.08), bookshop, bookstore, bookstall (0.03)"
Restland_Cemetery____The_dead_walk_at_night_in_the.png,"mailbox, letter box (0.14), hay (0.09), megalith, megalithic structure (0.06), barn (0.06), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
Revolution___formerly_the_76er___On_roller_coaster.png,"passenger car, coach, carriage (0.58), bullet train, bullet (0.20), electric locomotive (0.02), bannister, banister, balustrade, balusters, handrail (0.02), sliding door (0.02)"
Reymeyer_s_Hollow___In_1928_three_men_beat__Nelson.png,"spotlight, spot (0.29), stage (0.08), bow tie, bow-tie, bowtie (0.07), microphone, mike (0.07), crutch (0.07)"
Reynolds_Hall____Reports_of_seeing_a_ghost_of_a_li.png,"upright, upright piano (0.93), grand piano, grand (0.06)"
Right_next_to_the_cemetery_it_is_said_that_there_i.png,"abaya (0.47), cloak (0.44)"
Riverbend_East_Watertower___Time_to_time_you_can_h.png,water tower (0.96)
Road_where_woman_and_child_were_killed_on_their_wa.png,"flagpole, flagstaff (0.48), pole (0.35)"
Roast_Beef_Shop____There_was_a_man_wearing_a_blue.png,"rotisserie (0.67), butcher shop, meat market (0.04), bakery, bakeshop, bakehouse (0.04), microwave, microwave oven (0.02)"
Room_136___When_the_room_is_empty_after_school_the.png,"grand piano, grand (0.52), upright, upright piano (0.44)"
Room_7664_at_the_now_closed_hotel_was_rumored_to_b.png,"home theater, home theatre (0.35), television, television system (0.11), studio couch, day bed (0.07), window shade (0.05), grand piano, grand (0.03)"
Room_947___Late_at_night__students_have_reported_s.png,"prison, prison house (0.38), sliding door (0.07), spotlight, spot (0.06), shoji (0.06), wardrobe, closet, press (0.06)"
Room__9____built_in_the_1700_s_is_supposedly_haunt.png,"four-poster (0.35), rocking chair, rocker (0.13), radiator (0.11), studio couch, day bed (0.05), quilt, comforter, comfort, puff (0.02)"
Roseland_Air_Field___Many_of_the_business_in_the_a.png,"mobile home, manufactured home (0.93)"
Roth_Hall___Many_people_have_seen_a_ghost_haunting.png,"vault (0.36), altar (0.13), fire screen, fireguard (0.10), bannister, banister, balustrade, balusters, handrail (0.03), lampshade, lamp shade (0.03)"
Rumored_to_be_built_on_top_of_an_Indian_burial_gro.png,"vault (0.83), prison, prison house (0.06)"
Rumors_of_a_few_murders_are_spread__Strange_noises.png,"caldron, cauldron (0.87), barrel, cask (0.02), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.02), fire screen, fireguard (0.02)"
Rumors_of_a_little_boy_and_a_tall_man_are_said_to.png,"saltshaker, salt shaker (0.39), teddy, teddy bear (0.09), mousetrap (0.08), lighter, light, igniter, ignitor (0.05), spotlight, spot (0.03)"
Rumor_has_it_that_in_the_late_1800_s_a_horrible_fl.png,"picket fence, paling (0.73), theater curtain, theatre curtain (0.06), cinema, movie theater, movie theatre, movie house, picture palace (0.02), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
Russell_Hall___a_girl_hung_herself_from_the_bell_t.png,"bell cote, bell cot (0.51), church, church building (0.35), monastery (0.02)"
R_B_W___Rodney_B__Wilson____People_have_said_to_he.png,"bannister, banister, balustrade, balusters, handrail (0.16), fountain (0.14), spotlight, spot (0.11), altar (0.04), radiator (0.04)"
Sacred_Heart_Academy___There_is_a_statue_of_Mary_w.png,"cloak (0.92), abaya (0.02)"
Sadly__as_of_Jan__6th__2005__the_Grand_Theatre_is.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.97)"
Said_to_be_haunted_by_the_different_patients_that.png,"prison, prison house (0.94)"
Said_to_be_haunted_if_you_turn_your_car_off_on_the.png,"horse cart, horse-cart (0.68), oxcart (0.14), cannon (0.03), ox (0.03), jinrikisha, ricksha, rickshaw (0.03)"
Said_to_be_known_at_night_that_in_a_kitchen_locate.png,"lab coat, laboratory coat (0.40), barber chair (0.14), barbershop (0.09), trench coat (0.05), medicine chest, medicine cabinet (0.02)"
Salinas_River___Every_Halloween_night_there_is_a_n.png,"lion, king of beasts, Panthera leo (0.25), orangutan, orang, orangutang, Pongo pygmaeus (0.05), red wolf, maned wolf, Canis rufus, Canis niger (0.05), dhole, Cuon alpinus (0.05), fox squirrel, eastern fox squirrel, Sciurus niger (0.04)"
Santa_Clara_Cemetery___strange_things_can_be_seen.png,"ice lolly, lolly, lollipop, popsicle (0.23), obelisk (0.20), mailbox, letter box (0.05), bannister, banister, balustrade, balusters, handrail (0.03), picket fence, paling (0.02)"
Santa_H_was_established_in_1901__there_have_been_m.png,"church, church building (0.65), stupa, tope (0.04), bell cote, bell cot (0.03), monastery (0.02)"
Schwab_Auditorium___is_supposedly_haunted_by_a_few.png,"palace (0.36), monastery (0.08), vault (0.08), library (0.06), theater curtain, theatre curtain (0.02)"
Sears_Warehouse___Footsteps_heard_behind_you_when.png,"library (0.84), prison, prison house (0.02), bookshop, bookstore, bookstall (0.02)"
Sebewaing_high_school___It_was_a_bad_winter_day_wh.png,"park bench (0.17), library (0.10), lakeside, lakeshore (0.08), street sign (0.04), pole (0.04)"
Seeing_shadows_move_across_the_windows_when_you_ar.png,"window shade (0.52), window screen (0.24), barbershop (0.02)"
Selwyn_Hall___The_third_floor_of_Selwyn_Hall__an_e.png,"prison, prison house (0.35), home theater, home theatre (0.16), shoji (0.11), cinema, movie theater, movie theatre, movie house, picture palace (0.05), vault (0.02)"
Several_different_occurrences_have_been_known_to_h.png,"umbrella (0.13), wing (0.11), analog clock (0.07), wall clock (0.04), solar dish, solar collector, solar furnace (0.03)"
Several_ghosts_inhabit_the_building_which_was_form.png,"grand piano, grand (0.96)"
Several_ghosts_reportedly_haunt_this_place__A_woma.png,"spotlight, spot (0.19), crutch (0.09), vacuum, vacuum cleaner (0.08), barbershop (0.03), barber chair (0.03)"
several_ghosts__in_mirrors__restrooms__kitchen__an.png,"prison, prison house (0.23), toilet seat (0.13), toilet tissue, toilet paper, bathroom tissue (0.06), washer, automatic washer, washing machine (0.06), radiator (0.06)"
Several_homes_along_this_street_have_long_historie.png,"picket fence, paling (0.62), prison, prison house (0.03), window shade (0.02), barbershop (0.02)"
Several_miles_outside_of_city_limits__there_is_the.png,"prison, prison house (0.94), vault (0.03)"
Several_orbs_of_light_and_doors_closing_with_no_on.png,"vault (0.20), wardrobe, closet, press (0.12), sliding door (0.08), prison, prison house (0.07), shoji (0.06)"
Several_people_have_seen_the_spirit_of_a_young_wom.png,"fountain (0.31), dam, dike, dyke (0.21), groom, bridegroom (0.05), broom (0.05), bannister, banister, balustrade, balusters, handrail (0.03)"
Several_reports_of_activity_in_the_Bar_area__glass.png,"restaurant, eating house, eating place, eatery (0.93), dining table, board (0.02)"
Several_years_ago__when_a_new_gym_addition_to_the.png,"pole (0.83), horizontal bar, high bar (0.10), parallel bars, bars (0.02)"
Shea_Durgin_Hall__Room_228___An_18_year_old_girl_w.png,"swab, swob, mop (0.13), vacuum, vacuum cleaner (0.09), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.07), crutch (0.07), sliding door (0.05)"
Shea_Durgin_Hall___there_is_a_poltergeist_that_liv.png,"library (0.33), palace (0.11), streetcar, tram, tramcar, trolley, trolley car (0.05), prison, prison house (0.04), cinema, movie theater, movie theatre, movie house, picture palace (0.04)"
Shelton_Hall_____which_is_now_a_residence_hall__wa.png,"prison, prison house (0.62), vault (0.07), sliding door (0.06), library (0.03)"
Shepard_s_Hall____Phantom_music_has_been_noted_com.png,"vault (0.70), grand piano, grand (0.09), church, church building (0.05), altar (0.04)"
Showers_or_water_have_reportedly_turned_on_all_by.png,"sliding door (0.29), tripod (0.20), folding chair (0.14), spotlight, spot (0.06), bannister, banister, balustrade, balusters, handrail (0.05)"
Sierra_Highway_and_Ave_S___Ghost_of_a_fisherman_ha.png,"alp (0.30), trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi (0.05), snowplow, snowplough (0.04), viaduct (0.03), valley, vale (0.03)"
Sightings_by_several_employees_over_the_years_of_C.png,"library (0.18), window shade (0.14), barbershop (0.07), cinema, movie theater, movie theatre, movie house, picture palace (0.07), tobacco shop, tobacconist shop, tobacconist (0.03)"
Sightings_of_apparitions_as_well_as_ghostly_sounds.png,"wardrobe, closet, press (0.19), medicine chest, medicine cabinet (0.17), prison, prison house (0.09), sliding door (0.08), radiator (0.06)"
sightings_of_a_little_girl_crying_behind_a_bush_at.png,"park bench (0.40), lakeside, lakeshore (0.03), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.03), mobile home, manufactured home (0.02), snowplow, snowplough (0.02)"
Sightings_of_a_little_girl_wandering_around_the_st.png,"tobacco shop, tobacconist shop, tobacconist (0.44), grocery store, grocery, food market, market (0.13), shoe shop, shoe-shop, shoe store (0.06), library (0.05), bookshop, bookstore, bookstall (0.04)"
Sightings_of_Mr__Hershey_and_doors_opening_and_clo.png,"vault (0.65), bannister, banister, balustrade, balusters, handrail (0.10), prison, prison house (0.04)"
Sightings_of_old_nuns_lurking_around_the_third_bui.png,"prison, prison house (0.78), swab, swob, mop (0.04), sliding door (0.03), shoji (0.02)"
Sigma_Nu_Fraternity_House___This_house_was_previou.png,"picket fence, paling (0.72), palace (0.04), library (0.02), church, church building (0.02), flagpole, flagstaff (0.02)"
Sitting_along_Bethlehem_Pike_in_Flourtown_is_an_ol.png,"church, church building (0.47), barn (0.27), bell cote, bell cot (0.06), tile roof (0.03), window screen (0.02)"
Sloan_Hall__The_university_arts_building__is_haunt.png,"abaya (0.62), cloak (0.12), parallel bars, bars (0.05)"
