Filename,Caption
Loyal_Oak_Tavern___Tavern_is_an_old_Inn__A_bartend.png,a room filled with lots of tables and chairs .
When_there_was_still_segregation__Montevallo_had_t.png,a black and white photo of a building with a clock tower .
A_presence_is_felt_in_the_round_room_on_the_left_s.png,a man standing in front of a window with a clock .
There_is_a_little_girl_there__Two_maintenance_work.png,a little girl standing in front of a tree .
There_is_a_big_green_house_in_Harrison_which_sits.png,a view of a window from inside a house .
This_particular_building_was_an_old_mansion_back_i.png,a building with a clock on the front of it .
burned_down___Reports_of_an_eerie_feeling_of_not_b.png,a house with a wooden fence and trees .
There_are_2_ghost_that_walk_all_around_that_restau.png,a black and white photo of a man in a suit
Weslyan___Haunted_by_a_civil_war_general_s_son__He.png,a large building with a clock on it .
Brownville_was_a_town_back_in_the_20s__Not_much_re.png,a house that has a house in the background .
To_the_east_of_Troy__where_LeFevre_Road_crosses_Lo.png,a church with a clock tower in the background .
The_smell_of_foul_odors_can_be_found_in_the_hallwa.png,a black and white photo of a brick building
Back_to_the_future_ride___Employees_will_clean_the.png,a car parked in front of a building .
Woodland_opera_house___said_to_be_haunted_by_the_g.png,a large building with a clock on the ceiling .
Oakey_Streak___Late_at_night__if_you_go_there_betw.png,a tree in a field next to a tree .
In_the_1950_s__a_couple_was_married_in_Ajo_and_was.png,a group of men standing next to each other .
Haunted_by_the_former_owner_who_died_of_a_heart_at.png,a church steeple with a clock on it
Many_orbs_and_spirit_strings_appeared_in_photograp.png,a living room with a couch and a table
Library_Guests_complain_of_feeling_somebody_watchi.png,a room filled with lots of wooden furniture .
3_little_kids_turn_heat_up_and_down__play_with_lig.png,a group of people standing next to each other .
There_have_been_strange_sounds_heard_of_babies_cry.png,a living room filled with furniture and a fire place .
Apparition_of_a_woman_wearing_a_black_silk_dress_h.png,a man standing in front of a mirror in a room .
Cold_spots_felt__In_the_restroom_the_water_has_bee.png,a black and white photo of a church
The_high_school_was_built_in_the_late_1800_s__Mr_.png,a red fire hydrant in front of a building .
In_early_1800_s__Mr__Squire_was_to_build_a_castle.png,a house with a fire hydrant in front of it .
The_ghost_of_Jamie_Petersen_is_said_to_haunt_the_p.png,a black and white photo of a bathroom
Virginia_s_Gift_Shop___While_up_on_the_2nd_floor__.png,a display case filled with lots of different types of fruit .
There_is_a_road_in_New_Carlisle_that_runs_past_an.png,a red fire hydrant sitting in the middle of a forest .
now_Kern_County_Museum____Witnesses_report_hearing.png,a black and white photo of a building
Lincoln___Manzanita_Cemetery___Reported_by_a_local.png,a row of wooden benches sitting next to each other .
There_are_World_War_2_Ghosts_on_the_mezzanine_leve.png,a group of men standing next to each other .
Reports_of_apparitions__locked_employees_in_the_st.png,a black and white photo of a building with a clock tower .
When_you_go_down_mt__Eaton_Road__there_is_a_haunte.png,a church with a clock on the top of it .
It_is_said_that_the_ghosts_of_some_loggers_that_we.png,a church with a steeple and a clock tower .
The_new_art_rooms__tutoring_center_and_admissions.png,a kitchen with a table and chairs and a table
The_way_to_get_there_is_to_keep_going_out_Oxford_r.png,a large church with a clock on the top of it .
Jazz_Man___The_story_goes_that_a_jazz_musician_was.png,a man in a suit and tie standing in front of a microphone .
In_the_middle_of_the_night_there_are_sounds_of_the.png,a fire hydrant sitting on the side of a road .
This_complex_is_now_owned_by_the_Mcminamin_Brother.png,a group of people sitting on a bench in front of a building .
On_a_trial_day__a_couple_were_getting_a_divorce__T.png,a church with a clock on the top of it .
The_girls_bathroom_by_the_4th_grade_hall_are_haunt.png,a black and white photo of a living room
Bloody_Bridge___A_residual_episode_of_a_scuffle_be.png,a dog sitting on a bench in front of a building .
An_old_lady_passed_away_and_was_put_in_the_family.png,a black and white photo of a man and a horse
Singing_can_be_heard_in_the_girl_s_sixth_grade_bat.png,a group of people standing in a field .
Some_say_a_ball_of_fire_is_seen_floating_through_t.png,a red fire hydrant sitting on the side of a road .
They_say_at_night_if_you_go_up_in_the_rocks_you_ca.png,a house that has a house in the background .
Located_between_Alliance_and_Sebring__is_Lexington.png,a horse standing in front of a house .
A_grey_ghost_nicknamed__Jenny__haunts_the_building.png,a black and white photo of a man in a suit
The_story_behind_this__Is_that_a_woman_died_in_a_c.png,a black and white photo of a clock tower .
Reports_of_hearing_screams_.png,a red and white house with a house in the background .
Reports_of_noises_like_cars_slamming_there_brakes.png,a bench sitting in front of a building .
Carter_West_Dorm___Spirits_occupy_the_1st_floor_ba.png,a black and white photo of a living room .
On_Dec__29th__1876_the_Pacific_Express_traveled_ov.png,a black and white photo of a living room
currently_Known_as_the_R_O_C___Rehabilitation_and.png,a building with a clock on the side of it .
Fairmount_Children_s_Home___On_Route_183_heading_t.png,a black and white photo of a brick building
Stories_say_an_old_man_was_fishing_and_his_boat_dr.png,a black and white photo of an old church .
Many_different_hauntings_happen_here__Most_notable.png,a building with a clock on top of it .
A_man_who_committed_suicide_in_this_old_brick_buil.png,a black and white photo of a man and a horse
the_door_at_the_reception_desk_keeps_unlocking_it.png,a black and white photo of a brick building
Downtown_on_6th_St____Casa_Bonita_is_an_extremely.png,a black and white photo of a city street
Anderson_high_school___voices_are_heard_by_janitor.png,a red and white fire hydrant sitting in the middle of a field .
Built_in_1931__this_Art_Deco_masterpiece_is_report.png,a man sitting on a bench in front of a building .
When_employees_walk_the_halls_of_the_third_floor_a.png,a group of people standing in a room .
Reports_of_feeling_a_presence__hearing_squeak_of_t.png,a black and white photo of a bedroom
Confederate_soldiers_still_roam_the_grounds_.png,a group of men standing next to each other .
in_1942_a_boy_was_murdered_by_his_best_friend_many.png,a black and white photo of a group of people .
Formerly_listed_under_Spencer___Maria_Prouty_was_m.png,a church with a steeple and a clock on top .
A_young_man_dressed_in_1700_s_clothing_has_been_se.png,a woman in a dress holding a teddy bear .
People_have_reported_that_right_before_a_major_car.png,a group of people standing next to a building .
Located_in_Mobile_Bay__the_ship_was_brought_to_Mob.png,a wooden bench sitting in the middle of a forest .
4_years_ago_a_kid_by_the_name_of_Emilio_died_in_a.png,a woman sitting on a bench next to a dog .
It_is_reported_that_the_site_where_the_Indian_Red.png,a black and white photo of a church with a clock tower .
Every_night_just_a_few_hours_after_the_park_is_fre.png,a large building with a clock on it
Ironton_is_the_home_of_Woodland_Cemetery__where_se.png,a large building with a clock tower on top .
The_men_s_restroom_is_very_cold_in_the_left_stall_.png,a black and white photo of a bathroom
October_2007___Has_been_removed_.png,a house with a wooden fence and trees .
The_lighthouse_is_haunted_by_a_ghost_named_Muriel.png,a black and white photo of an old building .
haunted_by_male_ghost_that_throws_books_around_.png,a man sitting on a couch with a dog .
This_place_is_a_private_residential_school_for_DSS.png,a black and white photo of a building with a clock tower .
Triangle_Fraternity_House___The_house_is_around_13.png,a clock tower in the middle of a park .
Old_burned_down_restaurant__Ghostly_apparitions_ha.png,a black and white photo of a train station .
Many_guests_at_this_old_motel_off_I_5_have_felt_un.png,a red stop sign sitting on the side of a road .
It_has_been_reported_by_many_janitors_and_teachers.png,a building with a clock on the top of it .
At_night_if_you_stand_quietly_on_the_bridge_you_wi.png,a black and white photo of a clock tower .
Old_summer_picnic_area_swimming_hole__Children_kep.png,a wooden bench sitting under a blue umbrella .
Haunted_by_the_ghosts_of_children_who_were_killed.png,a large church with a clock on it 's side .
The_old_Indian_cemetery_in_Tahlequah_is_a_constant.png,a group of people sitting on a park bench .
During_the_Civil_War_Era__a_black_man_and_his_wife.png,an old photo of a horse drawn carriage
The_Poland_Spring_Inn_is_haunted_by_the_first_owne.png,a large clock tower towering over a city .
the_lady_in_white__is_said_to_be_a_woman_in_her_la.png,a man standing in front of a doorway holding a teddy bear .
Young_boy_hit_late_at_night_years_ago__It_was_a_hi.png,a black and white photo of a man sitting on a bench .
Formerly_known_as_The_Chimes___People_have_said_th.png,a wooden bench in front of a brick wall .
Is_now_an_apartment_building_next_to_Drake_Park__a.png,a large building with a clock tower on top .
People_have_heard_strange_noises_and_mysterious_mu.png,a group of people standing in front of a building .
Cemetery_Mt__has_a_lot_of_stories__It_gets_its_nam.png,a black and white photo of a train on a track
At_night_tombstones_can_be_seen_broken_when_in_the.png,a couple of trees that are next to a tree
located_near_the_west_side_of_town_right_b4_u_get.png,a large building with a clock on top .
Janitors_working_over_night_tell_stories_of_doors.png,a group of people standing in a room .
The_downstairs_reception_hall_is_said_to_be_haunte.png,a large long hallway with a clock on the wall .
This_school_is_said_to_be_haunted_by_a_girl_named.png,a red fire hydrant sitting in front of a building .
There_is_a_ghost_known_to_whistle__produce_light_.png,an old black and white photo of a barn
construction_crews_found_a_shallow_grave_containin.png,a bathroom with a toilet and a window
Lisser_Hall___Lisser_Hall_is_the_campus_theater__a.png,a tall building with a clock on it
A_girl_who_was_murdered_in_1968_haunts_the_third_f.png,a woman is standing in front of a door .
An_old_hotel_that_was_burned_down_and_now_the_ghos.png,a black and white photo of a train station
In_the_courtyard_a_young_bride__on_the_day_of_her.png,a woman sitting on a bench in front of a building .
Noises_and_shadows_are_seen__also_at_night_a_figur.png,a black and white photo of a bench and a building
March_2005_Correction___No_children_died_in_the_fi.png,a black and white photo of an old church .
Built_in_the_mid_1800_s_by_Gen_Robert_Scott__the_h.png,a black and white photo of a brick building
A_man_is_constantly_seen_sitting_on_an_old_stump_.png,a black and white photo of a man on a skateboard .
NASA_GSFC___Bldg__08_Admin___statue_of_Robert_Godd.png,a room filled with lots of wooden furniture .
This_old_church__located_on_Leland_Avenue_in_San_F.png,a church with a clock tower on top of it .
B_Building___There_was_this_janitor_accidentally_h.png,a brick building with a clock on the side of it .
It_is_a_tower_about_6_stories_high__which_was_buil.png,a tall building with a clock on it
A_woman_and_her_two_children_were_in_a_car_wreck_w.png,a group of people standing next to each other .
This_bed_and_breakfast_is_the_site_of_a_mass_murde.png,a large building with a clock on the front of it .
There_s_an_angel_above_a_grave__that_is_haunted__L.png,a woman is walking down the street with a suitcase .
In_the_old_church__very_often_it_will_suddenly_get.png,a living room with a couch and a table
A_young_boy_is_seen_constantly_by_nurses__and_nurs.png,a black and white photo of a person on a laptop .
It_is_said_a_custodian_was_sent_down_to_the_baseme.png,a black and white photo of a clock tower .
An_orphanage_burned_down_in_the_early_part_of_the.png,a tall building with a clock on it
Space_camp_counselors_tell_the_story_about_a_man_w.png,a group of young men standing next to each other .
It_is_an_old_school_that_burned_down_along_time_ag.png,a view of a building with a clock on the wall .
it_is_said_to_be_old_burial_grounds_now_newly_buil.png,a wooden bench sitting in the middle of a forest .
Battery_Russell___The_bike_path_is_haunted_by_a_ma.png,a black and white photo of a building
A_nun_years_back_hung_herself_off_the_balcony_beca.png,a woman standing in front of a wall with a clock .
A_worker_has_been_found_hanging_in_midair__with_ch.png,a bunch of logs that are in the grass .
Ghost_of_Civil_War_soldier_who_was_executed_for_ki.png,a black and white photo of a fire hydrant
This_old_discount_theatre_has_had_strange_poltergi.png,a store front with a sign on it
Outside_of_Macy_s__there_is_a_grave__If_you_go_to.png,a large building with a clock on it
haunted_by_a_little_old_woman_named_Abby__She_can.png,a black and white photo of an old church .
Many_workers_who_clean_the_building_at_night_have.png,a man walking down a street with a suitcase .
There_used_to_be_a_bus_stop_right_in_front_of_the.png,a street sign on the side of a road .
The_Red_Lady_haunts_one_of_the_old_dorms_here_call.png,a statue of a person sitting on a bench
This_is_a_brick_building_that_was_built_in_1906_an.png,a building with a clock on the front of it .
This_building_now_serves_as_an_adult_education_cen.png,a building with a clock tower in the middle of it .
Lights_flickering__strange_voices_.png,a room with a window and a clock on the wall .
At_a_hanging_gone_wrong__a_hole_was_scratched_out.png,a black and white photo of a group of people .
Maintenance_workers_report_seeing_the_ghost_of_a_y.png,a man standing next to a fire hydrant .
Performing_Arts_Center___one_student_had_been_swee.png,a room with a large clock on the wall
The_story_is_that_one_night_a_few_teenagers_were_o.png,a church with a steeple and a clock tower .
The_house_was_built_Pre_Gold_rush__Reports_of_chil.png,a house with a bench and a tree
is_a_site_of_multiple_hauntings__The_main_mausoleu.png,a fire hydrant in front of a brick wall .
William_Morgan_built_the_Castle_at_Alliance_Ohio_i.png,a black and white photo of a building with a clock tower .
There_used_to_be_an_old_pool_underneath_the_sophom.png,a black and white photo of a house with a fire hydrant .
A_haunted_castle_located_in_downtown_Cleveland_has.png,a large building with a clock on it
Peabody_Hall___This_hall_has_been_known_to_have_ma.png,a room that has a large bed in it
Highland_View_Hospital___Reports_that_the_shades_g.png,a black and white photo of a train station
The_Haunted_Bridge_is_an_infamous_legend_in_the_ci.png,a large bridge spanning the width of a river .
There_is_the_story_of_a_little_girl_who_drowned_in.png,a church with a steeple and a clock tower .
Story_goes_that_a_lady_named_Nancy_Dollar_lived_ne.png,a building with a clock on the side of it
In_16c_gothic_church__the_oldest_in_western_Massac.png,a large church with a clock tower on top of it .
a_ghost_of_a_matron_that_worked_and_was_killed_her.png,a black and white photo of a man in a suit
It_is_said_that_the_last_room_on_the_left_of_Dodd.png,a black and white photo of a living room
The_innkeepers_from_the_1800_s_haunt_the_place_.png,a black and white photo of a group of people
haunted_by_a_little_girl_on_the_third_floor.png,a bride and groom are cutting a wedding cake .
Apparition_of_an_old_school_teacher_has_been_encou.png,a black and white photo of a man and a woman
Two_trains_collided_head_of_on_Jan__17__1969__Five.png,a black and white photo of a train
Night_shift_custodians_have_claimed_to_see_a_tall.png,a man standing in a doorway of a building .
There_is_an_old_cemetery_that_was_said_to_have_bee.png,a group of people sitting on a bench in a park .
Many_employees_have_experienced_in_park_phones_rin.png,a black and white photo of a man and a woman
Doors_slamming_and_running_footsteps_heard_in_the.png,a black and white photo of a train
The_Oregon_Caves_Chateau_has_a_ghost_named_Elizabe.png,a large building with a clock on the wall .
House_built_in_1911_has_had_numerous_experiences_.png,a red fire hydrant sitting in front of a building .
Formerly_Known_As_The_Strand_Theater___An_appariti.png,a black and white photo of a city street .
A_young_woman_who_s_last_name_was_Lowerey_was_on_h.png,a black and white photo of a train
Lots_of_people_camp_at_Little_Crater_Lake_Campgrou.png,a group of people sitting in a field with umbrellas .
It_is_a_cemetery_that_goes_around_in_a_circle_up_i.png,a wooden bench sitting in the middle of a park .
There_is_an_old_cemetery_on_Wehr_Road_that_is_said.png,a black and white photo of a fire hydrant
An_old_tavern_inn__This_spot_was_named_the_Our_Hou.png,a black and white photo of a brick building
Blair_Hall___The_old_Dayton_hanging_field_was_righ.png,a large building with a clock tower on top .
Screaming_Bridge____The_Screaming_Bridge_is_locate.png,a train that is sitting on the tracks .
A_mysterious_bloody_horseshoe_type_mark_showed_up.png,an old barn with a barn and a horse
Lincoln_High_School___Underneath_the_school_there.png,a living room with a couch and a table
an_evil_entity_is_said_to_haunt_this_location_.png,a man is standing in front of a mirror
Cry_Baby_Bridge___There_is_a_bride_over_in_Norton.png,a group of people sitting on a bench next to a river .
In_addition_to_the_lights_seen_by_cars__there_have.png,a black and white photo of a park bench
Eye_witnesses_have_reported_strange_noises__The_fo.png,a large building with a clock tower on top .
Old_stage_road_has_been_known_for_many_hauntings_.png,a train crossing a bridge over a river .
It_is_a_fact_that_many_townsfolk_will_not_admit_to.png,a large building with a clock on it
Elizabeth_is_said_to_have_hanged_herself_from_a_tr.png,a black and white photo of a church .
The_fine_dining_area_of_the_restaurant__in_this_fo.png,a room filled with lots of wooden furniture .
The_Bombay_Room_inside_the__830_Conti_St______the.png,a living room filled with furniture and a fire place .
Guillot_University_Center___Before_it_was_built__a.png,a tall building with a clock on top of it .
In_the_behind_the_scenes_area_of_the_Aquatics_buil.png,a man standing in a doorway in a room .
The_phenomenon_occurring_at_the_WPNS_Station_cover.png,a woman is flying a kite in the air .
If_you_park_your_car_in_the_hole__put_it_in_neutra.png,a building with a clock tower in the middle of it .
There_is_a_tunnel_in_Rocky_River_that_begins_behin.png,a black and white photo of an old building .
When_drivers_go_down_this_long_dirt_path_leading_f.png,a truck parked in front of a building .
Reports_of_an_apparition_of_a_little_girl__She_mov.png,a black and white photo of a church
Boy_s_dorm___many_years_ago_3_kids_went_down_to_th.png,a black and white photo of a man sitting on a bench
Near_the_intersection_of_Route_29_and_Route_38_is.png,a black and white photo of an old building
September_2004_Update___reported_as_an_Urban_Myth.png,a building with a window and a window .
There_was_this_old_cemetery_in_the_early_1800_s__a.png,a fire hydrant in the middle of a field .
WHBC_Frat_House___Late_at_night__you_can_hear_the.png,a black and white photo of a building with a clock tower .
The_Fort_was_used_throughout_history_in_guarding_B.png,a bench sitting in the middle of a lush green field .
Many_employees_have_seen_an_older_woman_in_the_pet.png,a black and white photo of a building
Ghostly_shadows_have_been_seen__The_sound_of_shatt.png,a black and white photo of a church with a clock tower .
Many_strange_occurrences_have_been_reported_over_t.png,a group of people standing in front of a building .
The_Anderson_City_Hall_used_to_be_a_dance_hall_dur.png,a clock tower in the middle of a park .
People_that_had_worked_there_for_years_say_that_od.png,a black and white photo of a group of people
If_you_go_down_River_Falls_Road_away_from_Andalusi.png,a black and white photo of a farm
Noises_heard_near_the_employees_locker_room__flick.png,a black and white photo of a building
A_little_girl_went_to_a_party_she_got_mad_at_her_p.png,a woman sitting in a chair with a teddy bear .
A_boy_in_the_1980_s_at_the_age_of_15_was_working_o.png,a black and white photo of a man on a skateboard .
A_man_committed_suicide_by_hanging_himself_from_a.png,a black and white photo of a man sitting on a bench .
At_night_you_can_hear_banging_and_see_black_shadow.png,a large building with a clock on it
Hercules_Engine_Plant___In_the_old_buildings_of_th.png,a black and white photo of a train
Becker_Hall___Deceased_basketball_players_still_me.png,a cat sitting on top of a wooden basket .
There_are_many_reports_of_hauntings_on_this_road_.png,a display case with a clock on it .
Strange_anomalies_have_been_reported_to_be_capture.png,a black and white photo of a building
NASA_GSFC___Bldg__07_10_15_29_complex___late_one_n.png,a street sign sitting on the side of a road .
In_all_parts_of_the_hospital__you_will_get_weird_f.png,a man standing in front of a mirror in a room .
The_Fox_Theatre_is_very_haunted__The_presence_that.png,a black and white photo of a train station
Sightings_of_spirits_in_the_cemetery_and_chapel__V.png,a black and white photo of a room with a window
There_was_a_little_boy_who_was_playing_basketball_.png,a building with a clock on the front of it .
There_are_known_ghosts_to_roam_this_cemetery_on_th.png,a black and white photo of a cat sitting on a bench .
late_one_night_there_were_to_be_said_a_guy_killing.png,a fire hydrant sitting in the middle of a forest .
Hangar_1_is_haunted_by_the_crew_of_a_F_8_Crusader.png,a man standing in front of a wooden bench .
This_hospital_was_an_old_Tuberculosis_hospital__Ma.png,a black and white photo of a train .
the_9_000_sq_ft_Colonel_Taylor___his_lady_haunt_Vi.png,a building with a clock on the side of it
The_last_theater_in_the_hall_way_on_the_left_of_th.png,a black and white photo of a bathroom
When_a_couple_and_their_dog_stayed_at_the_hotel__t.png,a man and a dog are playing with a frisbee .
There_is_an_asylum_that_when_you_put_your_ear_up_t.png,a large building with a clock on the top .
This_road_is_haunted_by_ghostly_lights__Late_at_ni.png,a black and white photo of a train station .
In_April_2006_one_of_the_workers_committed_suicide.png,a large building with a clock on it .
The_Church_bell_of_the_Presbyterian_Church_in_the.png,a black and white photo of a clock tower .
If_you_steer_in_to_the_voke_park_baseball_field_yo.png,a train is parked in the grass near a fence .
The_haunting_of_the_local_Stone_Quarry_also_known.png,a black and white photo of a wooden bench .
it_was_said_that_in_the_middle_of_the_school_a_you.png,a black and white photo of a church .
Lon_Chaney_Sr__s_ghost_is_often_seen_running_in_th.png,a black and white photo of a man in a suit
Reports_of_seeing_strange_lights_or__orbs__.png,a house that has a house in the background .
In_the_mid_70_s_a_man_hung_himself_from_one_of_the.png,a man standing in a living room holding a skateboard .
On_April_14_1755_The_daughter_of_Robert_and_Martha.png,a woman sitting on a bed with a teddy bear .
Main_Hall___Early_in_the_20th_century__a_student_w.png,a large clock mounted to the side of a building .
8_miles_No__of_Placerville_hwy_49_to_Coldsprings_R.png,a wooden bench sitting in the middle of a forest .
a_man_has_been_seen_hanging_from_the_top_of_the_au.png,a group of people standing next to a building .
There_are_a_number_of_ghosts_that_haunt_Heidelberg.png,an old church with a large clock on the side .
Mysterious_Revolving_Ball____For_more_than_100_yea.png,a black and white photo of a fire hydrant .
is_not_but_half_a_mile_and_on_the_same_street_down.png,a barn with a lot of animals in it
whispers__clothing_pulled_at__wailing__people_not.png,a man and a woman sitting on a bench .
The_original_owner__Rebecca_Dorrington_Gardner_can.png,a black and white photo of a street sign
right_outside_of_Greenfield_is_a_bridge_called_cry.png,a red fire hydrant sitting in the middle of a field .
Update__This_cemetery_is_now_closed_to_the_public_.png,an old photo of a bench in a park
In_an_old_cemetery_behind_the_main_branch_of_the_M.png,a black and white photo of a park bench
People_claim_when_you_go_to_the_lake_at_night__you.png,a woman standing in front of a brick building .
students_claim_that_there_was_a_pool_under_the_gir.png,a group of people standing on top of a lush green field .
Foot_Steps_are_still_heard_at_the_stairs_in_the_sc.png,a herd of cattle grazing on a lush green field .
Mt__Unger_Cemetery___It_is_known_to_be_that_if_you.png,a group of people standing next to a wooden bench .
Close_to_300_people_died_there_of_a_plague__and_it.png,a building with a window and a window
In_the_suburb_of_Lakeside__at_the_end_of_Willow_Ro.png,a black and white photo of a building with a clock tower .
This_building_at_1409_Western_Avenue_was_construct.png,a tall building with a large clock on it 's side .
Apparitions_of_a_family_of_4__mom__dad__2_kids__st.png,a group of people standing next to each other .
Spike_is_a_vacant_lot_at_the_end_of_Lunada_bay__It.png,a black and white photo of a train
At_the_bottom_of_the_hill__there_sits_a_small_wood.png,an old black and white photo of a barn
The_Hotel___In_the_1800_s__a_hotel_was_built_on_th.png,a black and white photo of a building with a clock tower .
Late_at_night_when_the_janitors_are_gone__little_b.png,a black and white photo of a man standing in a doorway .
Reports_of_blue_orbs_.png,a red fire hydrant sitting in the middle of a field .
The_older_part_of_the_University_Plaza_Theatre_off.png,a room with a wooden floor and a window .
Sturdivant_Mansion___This_is_an_old_mansion_in_whi.png,a room with a fireplace and a large window .
On_Saturday_nights__It_has_been_said_by_many_and_a.png,a building with a clock on the top of it .
It_is_said_that_if_you_drive_through_the_tunnel_wi.png,a room with a large window and a clock on the wall .
There_has_been_reports_of_people_walking_in_the_sa.png,a church with a clock tower in the middle of it .
It_is_said_that_a_violent_murder_in_this_small_tow.png,a black and white photo of a living room .
Formerly_a_State_Mental_Hospitol___Guards_have_sta.png,a black and white photo of a city street
In_1986__a_couple_in_the_desert_were_camping_when.png,a group of people standing in front of a building .
There_have_been_sightings_of_a_janitor_that_pass_i.png,a black and white photo of a city street .
It_is_said_that_at_night__a_boy_with_a_name_tag_th.png,a black and white photo of an old church .
the_most_haunted_building_on_campus_is_Wilson_Hall.png,a large building with a clock on it .
It_is_said_that_in_one_of_the_restrooms_a_boy_hung.png,a black and white photo of a river and a bridge
The_Rosehill_Cemetery___haunted_by_Sarah_Norton__a.png,a statue of a man standing in front of a building .
Downtown_Piqua__haunted_hotel_.png,a red brick building with a clock on it .
There_s_a_set_of_big_black_gates_that_stands_about.png,a group of people standing next to each other .
Footprints_will_appear_in_any_dust__and_when_your.png,a wooden bench sitting in the middle of a forest .
Haunted_by_the_former_owner__the_museum__open_to_t.png,a black and white photo of a building with a clock tower .
Porter_College___B_Building___1st_Floor___On_the_f.png,a black and white photo of a train station .
There_have_been_a_number_of_people_who_have_seen_2.png,a black and white photo of an old building .
Weatherly_Hall___There_have_been_reported_instance.png,a bathroom with a toilet and a sink
This_jail_house_is_haunted_by_the_ghosts_of_people.png,a black and white photo of a street sign
A_lady_ghost_has_been_seen_wandering_the_house__No.png,a black and white photo of a man and a woman
Security_Officers_report_of_Haunting_on_the_2_3_4_.png,a black and white photo of a brick building
Pizza_hut___At_this_location_a_store_manager_died.png,a store with a sign on the side of it .
employees_report_feeling_uneasy_in_the_theatre_whi.png,a group of people standing around a building .
A_woman_supposedly_killed_six_of_her_husbands_here.png,a group of people standing around a table with a cake .
There_has_been_many_hauntings_reported_by_many____.png,a church with a steeple and a clock tower .
Said_to_be_a_some_kind_of__spirit__that_will_chase.png,a black and white photo of a black and white photo
Harvey_Auditorium___Supposedly__while_they_were_bu.png,a red double decker bus with a clock on it .
Columbian_House___There_are_various_supposed_ghost.png,a view of a room with a bed and a window .
Reid_Hall___is_haunted_due_to_a_murder_that_occurr.png,a building with a clock on the top of it .
The_most_frequent_sighting_is_the_ghost_of_a_littl.png,a large building with a clock tower on top .
The_road_is_located_in_the_national_forest__It_s_a.png,a fire hydrant in the middle of a forest .
Throughout_the_years__there_have_been_mysterious_l.png,a black and white photo of a building with a clock tower .
formerly_listed_as_Old_Powder_Factory___It_is_an_o.png,a house that has a house in the background .
Kohler_Hall___A_current_dormitory_for_Baldwin_Wall.png,a room filled with lots of wooden furniture .
Strange_blinking_lights_have_been_seen_and_a_blue.png,a large building with a clock on the wall .
little_girl_and_boy_died_because_they_were_homeles.png,a woman and a child are playing with a frisbee .
The_Little_Rascal_s_dog_Petey__Hop_along_Cassidy_s.png,a man standing next to a dog on a leash .
If_you_are_driving_down_Lawrence_Road_as_you_get_i.png,a large building with a clock tower on top .
in_the_women_s_dressing_room_you_here_women_talkin.png,a bathroom with a shower and a toilet .
The_band_keeps_their_instruments_in_a_room_under_t.png,a black and white photo of a group of people .
Some_that_have_stayed_there_say_every_night_you_ca.png,a black and white photo of a brick building
The_land_which_the_new_store_is_built_on_was_a_cem.png,a large building with a clock on it .
Believed_to_be_haunted_by_the_founder_of_the_schoo.png,a large building with a clock on it .
This_hotel_is_located_on_the_right_hand_side_of_th.png,a large building with a clock on it
Coming_up_on_their_150_anniversary__Reports_of_doo.png,a black and white photo of a group of people
Noises_heard__logs_falling__chills__red_orbs_seen_.png,a black and white photo of a clock tower .
it_is_believed_that_years_ago_a_janitor_stayed_aft.png,a black and white photo of a park bench
The_home_was_once_an_orphanage__which_is_now_said.png,a black and white photo of an old church .
At_Vail_in_the_60_s_or_70_s_a_gay_gym_teacher_kill.png,a house that is sitting in the grass .
Wal_Mart_and_all_of_Echo___Reports_of_a_ghost_bein.png,a display case filled with lots of different types of fruit .
There_was_a_little_girl_seen_walking_down_the_hall.png,a woman standing in front of a building .
The_founder_of_the_hospital__Mary_Stringfellow_was.png,a black and white photo of people sitting on a bench
Knight_Hall__which_used_to_be_the_music_programs_c.png,a black and white photo of a train station .
Berg_Anatomy___this_is_a_classroom_that_s_filled_w.png,a black and white photo of a cat sitting on a chair .
This_4_bedroom_home_built_in_late_1999_has_been_th.png,a house that has a bunch of plants in it
It_is_said_that_if_you_cross_the_street_by_the_Gur.png,a black and white photo of a street with a house
The_building_is_very_haunted_at_night__An_older_ma.png,a large building with a clock tower on top .
doors_open__TV_s_turn_on_all_by_themselves_curtain.png,a bathroom with a sink and a toilet
Many_people_have_said_that_3_ghosts_haunt_this_pla.png,a horse standing in front of a barn .
A_strange_man_believed_to_be_the_groundskeeper_of.png,a black and white photo of a man sitting on a bench .
Granada_convalescing_hospital___October_2007__this.png,a living room with a couch and a table
One_night_we_were_sitting_in_the_hallway_a_lady_an.png,a black and white photo of a train station .
COMPUTERS_GO_ON_AND_OFF_OCASSIONALLY__PEOPLE_FEEL.png,a pair of shoes sitting on top of a bed .
Feelings_of_being_watched_from_the_street__A_witne.png,a black and white photo of a building with a window
Kerns_Relgious_Life_Center___the_basement_of_the_o.png,a house that has a house in the background .
It_was_once_a_hospital__All_of_the_rooms_on_the_se.png,a black and white photo of a person on a skateboard .
several_reports_of_seeing_apparitions_in_the_dark_.png,a black and white photo of a house and a house
On_the_opening_day_of_the_new_complex__a_library_h.png,a black and white photo of a large building
Hillside_Cemetery_is_a_very_old_cemetery_with_inte.png,a white and blue fire hydrant in front of a building .
The_newly_abandoned_school_has_many_beliefs_about.png,a building with a clock on the side of it .
The_Horton_House_is_an_abandoned_house_located_on.png,a large building with a clock tower on top .
Apparition_of_a_man_with_a_lantern_walking_the_tra.png,a black and white photo of a man in a suit
This_stretch_of_forest_is_said_to_be_haunted_by_th.png,a wooden bench sitting next to a tree .
