Filename,Caption
It_is_said_that_a_man_hung_himself_in_the_Engine_r.png,a black and white photo of a bathroom
It_is_said_that_a_man_in_his_late_30_s_early_40_s.png,a black and white photo of a city street
It_is_said_that_a_spirit_of_a_teenage_boy_by_the_n.png,a laptop computer sitting on top of a bed .
it_is_said_that_back_in_the_1880_s_a_maintenance_w.png,a building with a clock on the top of it .
It_is_said_that_before_it_was_a_boys_juvenile_dete.png,a black and white photo of a bathroom
It_is_said_that_during_the_3rd_week_of_every_month.png,a person riding a skate board on a city street
It_is_said_that_if_you_go_into_former_teacher_s_ro.png,a sign that reads `` <UNK> '' on a wall .
It_is_said_that_in_the_fall_of_the_year___near_Hal.png,a black and white photo of a vase with flowers .
It_is_said_that_late_at_night_if_you_go_over_the_S.png,a person on a tennis court with a racket .
it_is_said_that_many_drunken_men_were_killed_in_a.png,a black and white photo of a man in a kitchen
It_is_said_that_there_was_an_orphanage_in_the_1900.png,a black and white photo of a building with a clock tower .
It_is_said_that_the_area_was_and_is_still_used_by.png,a black and white photo of a fire hydrant
It_is_said_that_the_ghost_of_a_man_haunts_the_rest.png,a room with a table and chairs in it
it_is_said_that_the_victims_of_the_Gnaden_Huetten.png,a close up of a clock on a wall
It_is_said_that_this_cemetery_leads_through_the_ga.png,a park bench sitting in the middle of a park .
It_is_said_there_are_over_30_spirits_haunting_this.png,a living room with a couch and a table
It_is_said_to_be_haunted_and_soldiers_are_buried_i.png,a black and white photo of a large body of water .
It_is_said_to_have_the_ghost_of_an_employee_who_wa.png,a black and white photo of a man and a dog
It_is_supposedly_haunted_by_a_man_that_was_murdere.png,a man standing in front of a mirror holding a camera .
it_is_told_that_you_will_see_a_light_that_changes.png,a lamp post with a clock on it
It_s_a_local_community_theatre_to_which_I_belong_.png,a black and white photo of a brick building
It_s_a_long_narrow_winding_road_with_lots_of_hills.png,a red fire hydrant sitting in the middle of a forest .
It_s_a_revolutionary_cemetery_hence__the_rev___It_.png,a row of wooden benches sitting next to each other .
It_s_located_off_of_Pleasant_Hill_Road_in_Athol__M.png,a black and white photo of a bench near a tree
It_s_said_as_your_driving_El_Evado_Rd__in_the_nigh.png,a person on a skateboard on a street .
It_s_said_that_a_woman_killed_herself_in_the_middl.png,a building with a clock on the side of it .
It_s_Somerset_Pike__horse_farm__A_caretaker_was_ki.png,a red and white train on a train track
It_used_to_be_a_butcher_shop__When_no_one_else_is.png,a store filled with lots of different types of luggage .
It_was_last_one_night__Two_of_our_thirteen_year_ol.png,a black and white photo of a building
It_was_said_that_a_young_girl_was_killed_in_the_ba.png,a bicycle parked in front of a building .
It_was_something_to_do_with_a_lady_and_her_baby__P.png,a white and brown dog standing in front of a window .
James_H__Cox_elementary_school___past_9_00_ANY_nig.png,a white fire hydrant sitting on the side of a road .
janitors_and_teachers_have_said_that_during_the_ni.png,a view of a room with a large window .
Janitors_report_feelings_of_being_watched__and_hea.png,a person taking a picture of a bathroom mirror .
January_2007_Correction__Formerly_submitted_as_San.png,a white and blue fire hydrant in front of a building .
January_2007_has_been_removed.png,a red fire hydrant sitting in the middle of a snow covered field .
January_2007__Has_been_removed_.png,a black and white photo of a building with a clock tower .
JB_Meinburg_s_is_an_old_pub_that_is_said_to_be_hau.png,a black and white photo of a train
Jim_Thorpe___The_old_Carbon_County_Prison_was_last.png,a black and white photo of a building
Joggers_have_claimed_to_see_the_figure_of_an_India.png,a cow standing in the middle of a river .
John_X__Jamrich_Building_room_102_Control_Room___S.png,a bathroom with a sink and a mirror
Joseph_Pickett_has_been_seen_in_and_around_his_for.png,a brick building with a clock on the front .
June_2004___Has_been_removed.png,a black and white photo of a woman sitting on a bed .
June_2008_hoax___No_information_pertaining_to_a_gi.png,a street sign on a pole on a city street
June_2008_Removed_.png,a white toilet sitting on top of a grass covered field .
June_2008_Removed__No_trespassing__if_you_are_caug.png,a black and white photo of a park bench
Kappa_Delta_Sorority___The_Kappa_Delta_Sorority_is.png,a person holding a pair of scissors in their hands .
Katie_s_Church_was_named_after_Katie_Vandine__the.png,a black and white photo of a street sign
Keller_Dorm___This_dorm_was_the_site_of_a_student_.png,a black and white photo of a bathroom
Kelly_Road__better_known_to_the_locals_as_Mystery.png,a herd of cattle grazing on a lush green field .
known_to_have_had_hauntings_for_many_years_.png,a black and white photo of a building with a clock tower .
Kunkle_Mansion___There_is_a_deserted_house_on_the.png,a black and white photo of a building with a clock tower .
Lambda_Chi_Alpha_Fraternity_House___For_years_brot.png,a tall building with a clock on it
Lamps_would_be_on_after_the_residents_had_turned_t.png,a table with a vase of flowers on it
large_Building_built_in_1903__Once_used_as_an_old.png,a black and white photo of a building with a clock .
large_light_above_the_falls__sounds__Indians_were.png,a black and white photo of a boat in the water .
Large_outcropping_of_rock_in_woods_off_route_44__I.png,a black and white photo of a train on a track .
Late_at_night_all_the_workers_on_night_shift_would.png,a black and white photo of a kitchen
Late_at_night_in_the_auditorium_and_118_hallway_yo.png,a man walking down a sidewalk next to a building .
Late_at_night_you_can_hear_shoes_squeaking_on_the.png,a man standing in front of a mirror in a bathroom .
Laurel_Hall___Oak_Hall___Oak_Hall_and_Laurel_Halls.png,a group of people sitting on a bench in a park .
Lawrence_Hall____A_student_at_living_in_Lawrence_H.png,a tall building with a clock on it .
LEECH_FAMILY_FARM_HOUSE___Outside__court_yards__wa.png,a red stop sign sitting on the side of a road .
LEECH_FAMILY_FARM_HOUSE____Also_known_as_the_home.png,a house that is sitting in the grass .
Legends_have_it_that_on_Milan_Oakvill_Rd__In_1910.png,a black and white photo of a boat in the water .
Legend_has_it_that_a_ghost_roams_the_cemetery_and.png,a black and white photo of a barn and a barn
Legend_has_it_that_a_woman_s_car_went_off_this_bri.png,a black and white photo of a train
Legend_says_that_a_group_of_teenagers_had_an_accid.png,a church with a steeple and a clock tower .
Legend_states_that_a_mother_threw_her_children_off.png,a train traveling over a bridge over a river .
Legend_states_that_a_witch_is_buried_in_this_cemet.png,a red fire hydrant sitting in the middle of a field .
Letort_View_Community_Center___At_least_three_ghos.png,a black and white photo of a living room
Leverington_Cemetery___a_very_haunted_site_in_Phil.png,a black and white photo of a fire hydrant
Lights_flash_in_buildings_that_have_been_un_used_f.png,a bathroom with a toilet and a sink
Lights_turn_on_and_off_on_the_east_side_of_the_bui.png,a black and white photo of a city street
Lillard_Hall___In_the_Lillard_Hall_Penthouse__a_bo.png,a room with a bed and a window
Little_girl_that_appears_on_stage__several_spirits.png,a room with a large window and a clock on the wall .
Little_girl_wearing_a_white_dress__old_style__seen.png,a little girl is standing on a skateboard .
Local_residents_say_an_apparition_of_a_young_woman.png,a black and white photo of a train on a track
Located_above_the_Devil_s_Den__Confederate_sharpsh.png,a giraffe standing in the middle of a field .
LOCATED_AT_10_MILE_HAYES__SOME_SAY_AROUND_MIDNIGHT.png,a white and black stove and a microwave
Located_behind_the_old_baseball_fields_in_Pitcairn.png,a black and white photo of a train on a track
located_just_past_the_Ford_estate_on_Lakeshore_dri.png,a church with a steeple and a clock tower .
Located_off_Highway_14__Sand_Canyon_exit_turn_righ.png,a window with a wooden bench in front of it .
Located_off_of_Eureka_road_there_have_been_images.png,a stop sign on the corner of a street .
Located_on_Alamo_Hill_just_off_of_Douglas_Ave__It.png,a living room filled with furniture and a fire place .
Located_on_Logan_s_Ferry_Rd__and_is_said_to_be_hau.png,a white house with a house in the background .
Located_on_the_Kittatinny_Ridge_at_the_border_betw.png,a fire hydrant in the middle of a forest .
Located_right_off_13_Mile_Road__Chicago_RD__and_Ry.png,a dog standing in the grass near a tree .
Lompoc_Furniture_on_H_St___The_second_floor_of_the.png,a black and white photo of a building
Long_dirt_road__no_street_lights__old_house_at_the.png,a boat floating on top of a body of water .
long_windy_road__filled_with_old_cemeteries__where.png,a black and white photo of a street sign
Lots_of_ghosts_of_formal_mental_patients_who_died.png,a black and white photo of a person sitting on a bench
Loud_crashes_heard_from_the_top_floor__They_also_h.png,a man standing in front of a bathroom mirror .
Lower_Level___In_the_lower_level__there_is_a_wall.png,a black and white photo of a hallway
Lynn_Woods___Strange_noises_and_visions_are_said_t.png,a black and white photo of a baby elephant .
Magic_Mountain___Cold_spot_and_a_presence_felt_.png,a person on a snowboard in the snow .
magic_stick___The_Majestic_is_a_theater_on_Woodwar.png,a black and white photo of a living room
Magic_Tree___People_have_claimed_to_have_seen_stra.png,a tall tree with a sky background
Mainstage_Auditorium___The_ghost_of_a_little_Boy_n.png,a black and white photo of a group of people
Mann_Hall___A_building_called_Normal_Hall_stood_on.png,a building with a clock tower in the middle of it
Manorcare_Health_Services___the_ghost_of_a_small_b.png,a man standing in front of a mirror in a bathroom .
Many_apparitions_have_been_seen_here__especially_i.png,a red fire hydrant sitting in the middle of a forest .
many_different_hauntings_including_large_white_fig.png,a black and white photo of a city street .
Many_fatal_accidents_reported_in_this_area__Report.png,a car is parked on the side of the road .
many_ghosts_of_civil_war_soldiers_have_been_seen_h.png,a group of people riding bikes down a street .
Many_have_heard_people_moving_and_talking_in_the_b.png,a bathroom with a toilet and a sink
Many_have_witnessed_a_young_lady_walking_down_the.png,a black and white photo of a man on a skateboard .
many_legends_about_this_rd__the_bridge_is_said_to.png,a man standing in a field next to a river .
Many_of_the_workers_in_the_gas_station_have_said_t.png,a woman standing in front of an open refrigerator .
Many_people_claim_to_have_seen_and_heard_ghosts_he.png,a black and white photo of a building with a clock tower .
Many_reports_of_occurrences_happened_at_the_law_of.png,a building with a door and a window
Many_report_unknown_phenomena_happenings__Said_to.png,a black and white photo of a man holding a pair of scissors .
Many_respectable_town_officials_and_clerks_have_he.png,a black and white photo of a kitchen
many_stories_to_tell_of_a_woman_dressed_in_white_.png,a man standing in front of a bathroom mirror .
Many_strange_occurrences_in_unit_to_the_right_side.png,a black and white photo of a room with a clock
Man_walking_down_hallway_on_3rd_floor___3rd_floor.png,a black and white photo of a man in a suit
March_2005_Update_Correction__This_has_been_boarde.png,a black and white photo of a fire hydrant .
March_2007_correction__Formerly_listed_under_Vicks.png,a black and white photo of a bathroom .
Margaret_Upton_Conservatory_of_Music____The_colleg.png,a living room with a couch and a table
Marilyn_Monroe_s_ghost_has_been_spotted_hovering_n.png,a black and white photo of a person on a laptop .
Martha_Wilson_House____On_the_first_floor__unexpla.png,a building with a clock on the top of it .
Mary_Anderson_Pew___In_the_lower_levels_exists_a_l.png,a bathroom with a sink and a mirror
Mary_is_said_to_have_run_into_the_girls_bathroom_o.png,a person is doing a trick on a skateboard
Mason_Hall___there_have_been_sightings_of_an_old_m.png,a tall building with a clock on it
Mayo_Hall___Strange_presence_felt_in_the_basement.png,a living room with a fire place and a fire place .
May_2008_Update___The_Statue_of_Jesus_to_even_exis.png,a man standing in a field with a frisbee .
McMorran_Theater_is_a_delightfully_haunted_old_the.png,a large clock mounted to the side of a building .
Mercywood_was_a_mental_hospital_before_closing_dow.png,a black and white photo of a kitchen with a window
Mercy___Marion_Hall___The_ghosts_of_nuns_long_dead.png,a church with a steeple and a clock tower .
Michigan_State_University_Garden____Screaming_hear.png,a large white bird standing on top of a grass covered field .
Mine_40___Weird_noises_like_dogs_barking_and_no_do.png,a black and white photo of a building with a clock tower .
Minnie_Quay_is_also_known_to_haunt_her_house_which.png,a red brick building with a clock on it .
Mirrors_vibrate_and_fall_off_walls__Blood_trails_f.png,a white refrigerator in a room next to a window .
Moaning__crying__and_semi_quiet_screaming_can_be_h.png,a black and white photo of a fire hydrant
Moffat_Hall___Keystone_College_in_itself_is_entire.png,a large building with a clock tower on top .
Monroe_Center_Cemetery___Odawa_kids_have_been_told.png,a row of parking meters in front of a building .
Montour_Trail__HELL____Reports_of_unexplained_ligh.png,a traffic light hanging from the side of a pole .
Morris_Chapel_road____Legend_has_it_that_a_lady_na.png,a house that has a tree in it
Morrow_Road_is_a_Haunted_road_in_Algonac_Michigan.png,a train traveling through a lush green forest .
Mount_Clef_Dorm___Mount_Clef_dorm_is_haunted_by_en.png,a building with a clock on the side of it .
Moving_things_in_windows_of_balcony__The_lights_we.png,a large building with a large clock on it .
Mr__Putnam_had_TB_so_he_took_himself_out_in_the_ca.png,a black and white photo of a man sitting on a couch .
Mudlick_Hollow___It_is_said_that_in_the_1800s_trag.png,a black and white photo of a man and a horse
Music_Building___Once_known_as_the_single_sisters.png,a large building with a clock tower on top .
Music_Building___The_ghost_reported_in_the_Forest.png,a black and white photo of a bathroom
Music_Room___Witnesses_have_claimed_to_hear_Millic.png,a living room with a table and chairs
Mysterious_lights_have_been_sited_behind_the_Ox_Yo.png,a black and white photo of a cow standing in front of a building .
Mysterious_noises__Mysterious_blurs_in_photos___ho.png,a black and white photo of a person sitting on a bench
Mysterious_smoke_coming_from_the_bathrooms__Teache.png,a view of a hallway from the hallway .
Near_Allentown_prison_there_is_a_set_of_bunkers_fo.png,a black and white photo of a house
near_Mackinac__is_supposed_to_be_haunted__Two_Brit.png,a black and white photo of people on a dirt road .
Near_the_intersection_of_Washington_and_Bluff_Road.png,a black and white photo of a snow covered street .
near_the_steamship__theirs_feeling_that_something.png,a black and white photo of a boat in the water .
nestled_in_the_hills_overlooking_the_Colorado_brid.png,a black and white photo of a building with a clock tower .
Next_door_to_the_Egg_Plantation__also_reportedly_h.png,a car parked on the side of the road .
noises_heard_in_halls__areas_in_hallway_where_ther.png,a black and white photo of a kitchen .
North_HallA_young_woman_named_Sarah_supposedly_hau.png,a black and white photo of a bathroom
North_Oakland_Medical_Center___used_to_be_called_P.png,a black and white photo of a train
Norvelt_Coke_Ovens___Noises_of_rocks_being_thrown.png,a large body of water next to a river .
Not_far_from_Grayling_is_a_cemetery_from_the_late.png,a row of park benches sitting in the grass .
not_to_long_ago_a_girl_was_raped_and_murdered_on_t.png,a black and white photo of a person sitting on a bench
November_2005_removal__This_has_been_removed_as_it.png,a tall building with a clock on it
Now_a_residential_treatment_facility_for_kids_with.png,a black and white photo of a building with a clock tower .
now_a_restored_museum_and_restaurant__Built_prior.png,a bathroom with a toilet and a sink
Now_a_skateboard_shop___NEXT_TO__WINSOR_S____cold.png,a store front with a store front window .
Now_little_more_than_an_abandoned_lot__this_site_w.png,a black and white photo of a park bench
Now__next_to_the_school_there_is_a_WAWA__Many__man.png,a horse standing in front of a building .
No_longer_a_theater__supposedly_a_man_was_killed_d.png,a room filled with lots of furniture and a tv .
No_Trespassing___March_2008_Update___A_visitor_who.png,a house with a house in the background .
NO_TRESSPASSING___Once_to_be_an_insane_asylum__Rep.png,a giraffe standing in front of a building .
numerous_ghosts_haunt_this_place_including_a_glowi.png,a couple of boats parked next to each other .
Numerous_occasions_of_hearing_footsteps__items_bei.png,a black and white photo of a small room
numerous_stories_of_a_girl_that_waits_outside_of_P.png,a woman holding a black umbrella over her head .
Oakwood_Cemetary___Oakwood_stands_on_the_corner_of.png,a black and white photo of a fire hydrant .
Oak_Hall___Drums_can_be_heard_off_in_the_distance.png,a black and white photo of a church with a clock tower .
objects_thrown_by_invisible_forces__sightings_of_f.png,a black and white photo of a bathroom
Octagon_House___PRIVATE_PROPERTY___February_2004_U.png,a tall building with a clock on top of it .
October_2004_update__Has_been_torn_down_and_is_now.png,a couple of people sitting on top of a bench .
October_2007_Has_been_removed.png,a black and white photo of a brick building
October_2007_Submission_Removed.png,a white and blue boat sitting on top of a lush green field .
Odd_lights_and_shadow_figures_have_been_seen_on_th.png,a large building with a clock on it .
Office_is_a_separate_house_from_school__there_are.png,a room with a window and a window .
Off_New_Boston_Road__a_rather_large_cemetery_with.png,a fire hydrant in the middle of a field .
Off_of_Green_St__Located_right_under_suicide_bridg.png,a group of birds sitting on top of a wooden bench .
Off_Service_Creek_Road_there_is_a_very_old_church.png,a black and white photo of a building with a clock tower .
Off_Van_Born_near_Wayne_Rd_there_is_a_warehouse_co.png,a black and white photo of a street sign .
Oldest_part_of_the_hospital__Noises_and_people_tal.png,a room with a bed and a desk in it
Olde_Main___Maura_Hall___Graveyard___Many_sighting.png,a tall clock tower with a sky background
Old_abandon_house_on_Bailey__Its_windows_are_all_b.png,a black and white photo of a house with a house
Old_Baptist_Road_Murder_House___Reports_of_orbs__m.png,a church with a clock on the top of it .
Old_Botany___Closely_related_to_Schwab_Auditorium_.png,a black and white photo of a building with a clock tower .
Old_Building___In_the_apartments_are_separate_from.png,a black and white photo of a building with a clock
Old_Bush_Creek_Cemetery___There_is_a_great_deal_of.png,a grassy field with a herd of sheep grazing .
old_cemetary__church_on_hill___It_said_the_girl_wa.png,a row of wooden benches sitting next to each other .
Old_Cemetery_within___It_is_said_that_if_you_drive.png,a group of people sitting on top of a lush green field .
Old_Frank_s_Nursery___Crafts___Employees_of_this_s.png,a kitchen with a lot of food on the counter
Old_General_lurks_around_the_drill_floor__Lockers.png,a room that has a bed and a table in it
Old_girls__school__damaged_by_fire_in_1800s__eerie.png,a building with a clock on the front of it .
Old_gym____Many_hauntings_from_and_little_Native_A.png,a black and white photo of a building with a clock tower .
Old_Hotel___On_Lake_St__where_it_ends_near_the_mou.png,a train traveling down tracks next to a forest .
Old_mansion__turned_administration_building__Story.png,a building with a clock on the top of it .
Old_Mill_Rd____Gravity_Hill___At_the_stop_sign_clo.png,a street scene with focus on a street sign .
Old_miner_people_walk_around_the_grounds_at_night.png,a fire hydrant in the middle of a snowy field .
Old_river_road_is_a_dangerous_curvy_road_that_is_a.png,a blurry picture of a tree in the dark .
old_TB_sanitarium___Cemetery____Two_residents_went.png,a black and white photo of a building with a clock tower .
old_TB_sanitarium___Laural_BuildingThe_Sequoia_Daw.png,a black and white photo of a room with a window
Old__unmaintenced_cemetery__said_to_be_haunted_by.png,a group of people standing on top of a lush green field .
Once_in_a_great_while_employees_of_the_kitchen_cla.png,a microwave oven sitting on top of a counter .
Once_Said_to_be_a_funeral_home_where_they_wake_the.png,a black and white photo of a bathroom
One_Lane_Bridge___A_warlock_who_is_said_to_have_hu.png,a black and white photo of a park bench
One_night_a_young_teenager_was_driving_his_truck_d.png,a boat is parked on the side of the road .
one_of_the_bathrooms_on_the_second_floor_is_haunte.png,a bathroom with a toilet and a sink
One_of_the_bloodiest_battle_scenes_during_the_war.png,a group of people riding horses on top of a field .
One_of_the_most_feared_in_its_evolution__people_fr.png,an old black and white photo of a house
One_of_the_oldest_continually_operating_taverns_in.png,a view of a living room from a window .
One_of_the_old_Headmasters_likes_to_shut_out_light.png,a bathroom with a mirror and a sink
one_Saturday_one_of_the_janitors_died_so_now_at_th.png,a group of people standing in a room .
One_witness_reports___There_was_a_bright_blue_ligh.png,a window sill with a vase with flowers in it .
On_24_mile_and_Card_road_there_is_a_insane_asylum.png,a black and white photo of a building with a clock tower .
On_a_winding_dirt_road_next_to_the_Rogue_River_cal.png,a train traveling through a lush green forest .
On_chilly_summer_nights__you_can_see_at_times_a_bl.png,a close up of a pair of scissors
On_Grand_River_just_past_Farmington_road_there_is.png,a black and white photo of a fire hydrant
On_high_street_there_is_believed_to_be_a_witch_cul.png,a large building with a clock on the top of it .
On_King_Avenue_between_18th_and_17th_avenue_there.png,a black and white photo of a park with trees
On_October_30th_1904_at_11_50_PM__there_was_a_rail.png,a black and white photo of a train
on_summer_night_s_in_the_old_part_of_the_building.png,a black and white photo of a bathroom
on_taking_photographs_of_this_historic_site__vario.png,a bathroom with a toilet and a sink
On_the_5th_floor_of_Lawrence_Towers_A__it_is_rumor.png,a black and white photo of a train
On_the_east_side_of_highway_99__At_night_alone_dri.png,a car driving down a road next to a forest .
On_the_end_of_a_deep__wide__circular_pit_is_a_maus.png,a white stove top oven sitting inside of a kitchen .
On_the_Pottsville_Pike_north_of_Reading__The_ghost.png,a black and white photo of a building with a fire hydrant .
On_this_road_at_night_a_bluish_mist_forms_over_the.png,a black and white photo of a snow covered street .
On_top_of_the_Gordon_Mountain__A_woman_was_murdere.png,a black and white photo of a park bench
on_video_orb_to_multiple_orbs_crossing_past_in_fro.png,a view of a city street at night .
orbs__mists_and_odd_shapes_when_photographed_at_ni.png,a black and white photo of a cat on a bed
Orbs__the_uneasy_feeling_of_being_watched__objects.png,a man is standing in front of a window
Originally_a_hotel_of_ill_repute__then_a_dorm_for.png,a black and white photo of a clock tower .
Originally_a_mill_in_the_1600_s__this_creek_side_b.png,a train that is sitting on the tracks .
Originally_Built_in_the_1930_s_it_was_primarily_a.png,a train traveling down tracks next to a forest .
originally_the_home_of_David_Whitney_now_a_very_sw.png,a black and white photo of a kitchen
Originally_the_old_Drexel_Estate_and_then_later_be.png,a building with a clock on the front of it .
Orphanage___During_some_nights_you_can_see_small_w.png,a black and white photo of a living room .
Osol_Hall___was_originally_a_Psychiatric_Institute.png,a wooden bench sitting in front of a building .
Ossip_Gabrilowitsch__the_Detroit_symphony_orchestr.png,a black and white photo of a man in a suit
Overnight_maintenance_and_guards_have_reported_see.png,a group of people sitting on top of a boat .
Over_200_people_died_there_in_the_early_1900s_when.png,a black and white photo of a person on a skateboard .
Over_a_century_old__the_Victorian_Tom_Quick_Inn__o.png,a black and white photo of a city street
Oxnard_draining_ditch_tunnel___When_walking_thru_t.png,a train traveling down tracks next to a building .
O_Leary_Auditorium____There_s_a_patch_in_the_ceili.png,a room that has a large mirror in it
Paramount_Theater____witnesses_have_seen_a_man_wal.png,a black and white photo of a kitchen with a window
Park_road_is_located_in_the_San_Antonio_Heights_ar.png,a street scene with focus on a street sign .
Parts_of_these_old_streets_has_a_lot_of_old__fashi.png,a black and white photo of a church with a clock tower .
Part_of_this_building_was_built_on_an_old_graveyar.png,a building with a clock on the front of it
Passing_Central_Avenue___This_road_is_said_to_be_h.png,a road with a car driving down the road
Past_sightings_of_fog___smoke_near_large_pine_tree.png,a person is flying a kite in a park .
Patrons_of_this_Driving_Range_continuously_report.png,a blue frisbee sitting on top of a lush green field .
Paul_Revere_s_old_work_place_in_Canton_is_now_a_ho.png,a red brick building with a clock on it .
Peirce_Hall___A_resident_assistant_was_the_only_pe.png,a bathroom with a sink and a mirror
Pennhurst_State_Hospital_and_School____It_is_said.png,a black and white photo of a building with a clock tower .
Pennsylvania_Hall___The_Administrative_offices_on.png,a red fire hydrant sitting in front of a building .
People_are_seen_walking_in_the_halls_but_there_are.png,a man walking down a sidewalk next to a building .
people_claim_they_have_seen_a_woman_walking_the_po.png,a black and white photo of a building with a clock tower .
People_have_claimed_you_can_sometimes_hear_the_scr.png,a fire hydrant in front of a brick building .
People_have_claim_to_see_ghost_in_be_10_room_.png,a woman standing in front of a bathroom mirror .
People_have_heard_chains_rattle___have_seen_the_lo.png,a black and white photo of a kitchen
People_have_heard_screams__moans__and_tapings_on_t.png,a black and white photo of a fire hydrant .
People_have_mysteriously_been_hung_on_large_tree_b.png,a group of people standing in front of a building .
People_have_reported_hearing_walking_around_upstai.png,a building that has a clock on the side of it .
People_have_reported_sightings_of_ghosts_walking_t.png,a man standing in front of a train station .
People_have_seen_lanterns_floating_around_outside.png,a living room filled with furniture and a fire place .
people_have_seen_red_lights__and_ghosts_of_the_old.png,a black and white photo of a train station .
People_have_seen_the_vision_of_an_old_woman_walkin.png,a horse standing in front of a building .
People_levitating__shadowy_figures__voices__cold_w.png,a vase with flowers sitting on a window sill .
People_report_hearing_footsteps__and_doors_slammin.png,a person taking a picture of a bathroom mirror .
people_report_seeing_a_man_run_in_the_woods__orbs.png,a house that is in front of a house .
people_say_that_blood_road_is_haunted___Supposedly.png,a view of a snow covered mountain with trees .
people_say_that_in_the_Charlotte_Jr__High_the_old.png,a person standing in front of an open door .
people_see_the_lights_flicker_at_night_and_people.png,a bathroom with a toilet and a shower .
people_that_work_here_have_reported_putting_things.png,a man standing in front of a pile of oranges .
People_were_seen_inside_the_building_when_it_was_c.png,a red brick building with a clock on it .
People_Whispering_Water_fountains_going_on_and_off.png,a black and white photo of a park bench
People_who_live_down_in_Hoosier_Valley_have_seen_a.png,a bench sitting in the middle of a park .
People_who_live_in_this_house_have_unexplainable_i.png,a black and white photo of a building with a clock tower .
Phantom_musket_fire_and_the_scalp_haloo_of_Indians.png,a group of baseball players standing on top of a field .
Phi_Kappa_Tau_House___In_our_102_year_history_of_t.png,a black and white photo of a building with a clock .
Physical_Plant___In_the_basement_of_the_Physical_P.png,a dog laying on a bed in a room .
Pickett_Hall___numerous_stories_of_a_girl_that_wai.png,a woman standing in front of a building .
Point_Iroquois_Lighthouse__outside_of_Brimley_is_s.png,a black and white photo of a lighthouse and a lighthouse .
Pollock_Laptop_Library__a_study_library_on_the_eas.png,a room filled with lots of furniture and a tv .
Popular_to_all_of_people_around_that_area_with_a_h.png,a black and white cat standing on a sidewalk .
Possibly_debunked_as_there_is_a_peacock_farm_acros.png,a person riding a snowboard down a snow covered slope .
Previously_the_Eagle_Theatre____feeling_someone_th.png,a black and white photo of a clock tower .
Previous_residence_of_one_of_well_known_mass_murde.png,a house that has a house in the background .
Problems_w__cars__ex__electrical_systems____not_st.png,a black and white photo of a man standing next to a car .
Puttygut_Bridge___The_story_is_that_a_man_was_drin.png,a train traveling over a bridge over a river .
Railroad_Tracks___At_least_two_persons_have_seen_a.png,a black and white photo of a train on a track
Ramsey_Hall____is_haunted_by_Dorothy_Ramsey__Phill.png,a room with a clock on the wall
Rau_Dormitory__In_the__60_s_3_people_hung_themselv.png,a black and white photo of a bathroom
REMOVED___November_24__2006_Update__We_have_receiv.png,a cat sitting on top of a window sill .
reorts_of_an_apparition_of_a_liitle_girl_from_the.png,a group of people standing next to each other .
Reported_lights_at_night__unexplained_noises_from.png,a black and white photo of a bedroom
Reports_an_apparition_of_a_fire_that_happened_at_a.png,a large building with a clock on it
Reports_of_3_ghosts_that_walk_the_cemetery__a_woma.png,a row of wooden benches sitting next to a tree .
Reports_of_an_apparition_.png,a black and white photo of a teddy bear .
Reports_of_an_apparition_of_a_man_that_walks_with.png,a man riding a skateboard down a street .
reports_of_an_apparition_on_an_old_man_that_is_sit.png,a wooden bench sitting in the middle of a park .
Reports_of_an__evil_presence__in_the_peanut_galler.png,a close up of a red and black suit case
Reports_of_apparitions_and_footsteps_heard_in_ther.png,a bathroom with a toilet and a sink
Reports_of_apparitions_and_slamming_of_doors_throu.png,a bathroom with a shower and a toilet .
reports_of_a_boy_in_the_lounge_area__and_when_work.png,a black and white photo of a man in a bathroom
Reports_of_a_ghost_in_the_girls_bathroom_.png,a man taking a picture of himself in a mirror .
Reports_of_a_ghost_that_often_appears_as_a_white_s.png,a brown and white dog standing next to a horse .
Reports_of_a_headless_skater_appearing__The_skater.png,a black and white photo of a person holding an umbrella .
Reports_of_a_phantom_house__that_disappears__From.png,a black and white photo of a house with a window .
Reports_of_a_phantom_woman_in_a_wheelchair_.png,a black and white photo of a woman sitting on a bench .
Reports_of_a_walking_trail_that_has_scary_noises_.png,a large brown bear standing next to a tree .
Reports_of_a_woman_crying_for_help__cold_chills__w.png,a bathroom with a toilet and a sink
Reports_of_being_choked__not_being_alone__hearing.png,a black and white photo of a clock on a wall
Reports_of_being_followed_home___haunted_by_these.png,a dog standing in the middle of a field .
Reports_of_cold_spots__strange_lights__anomalies_s.png,a bathroom with a toilet and a sink
reports_of_feeling_watched__doors_slamming__hearin.png,a mirror with a reflection of a mirror
Reports_of_floating_lights_in_the_cemetery_.png,a group of people standing around a fire hydrant .
Reports_of_ghostly_apparitions_have_been_seen_roam.png,a bathroom with a sink and a mirror
Reports_of_hearing_an_organ_playing_and_seeing_an.png,a black and white photo of a cat laying on a bed
Reports_of_lights_flickering_and_a_rotting_smell_.png,a man standing in front of a mirror in a bathroom .
Reports_of_many_of_the_fire_personnel_that_work_th.png,a man is walking down the street with a suitcase .
Reports_of_noises_and_images_of_a_little_boy_in_th.png,a teddy bear wearing a hat and tie .
Reports_of_outlines_of_a_person_would_be_seen__Als.png,a bathroom with a sink and a mirror
Reports_of_people_seeing_a_person_behind_them_and.png,a view of a hallway from the hallway .
Reports_of_people_talking__music_playing__footstep.png,a black and white photo of a bathroom
