Filename,Caption
an_old_village_of_8_houses_back_in_the_woods_said.png,a building with a clock on the top of it .
Apparitions_seen__At_one_time_in_Oliver_Springs_hi.png,a living room with a couch a table and a tv
The_cemetery_at_Loon_Lake__Minn__is_said_to_be_hau.png,a fire hydrant in the middle of a field .
The_ghost_of_a_woman_murdered_on_a_nearby_road_hau.png,a red stop sign sitting on the side of a building .
House_is_built_on_top_of_a_grave__You_can_see_a_yo.png,a close up of a red and white fire hydrant .
At_night_you_hear_voices_and_people_walking_around.png,a room with a large clock mounted to the wall .
about_15_years_ago_a_house_on_karlyn_street_had_a.png,a building with a clock on the top of it .
aka___Albino_Farm_Bridge___March_2008_has_been_rem.png,a wooden bench sitting in front of a building .
A_young_girl_was_said_to_be_kidnapped_and_brought.png,a black and white photo of a toaster oven .
There_is_a_sort_of_strip_shopping_center_that_has.png,a group of people standing outside of a building .
Ranching_Heritage_Center___The_two_story_house_at.png,an old barn with a barn in the background .
reported_to_be_haunted_by_the_spirits_of_two_farme.png,a group of people sitting on top of a bench .
La_Carafe_is_located_in_a_pre_Civil_War_building_o.png,a living room with a fire place and a fire place .
There_are_ghosts_of_several_soldiers_there__The_ho.png,a red and white house with a white house in the background .
Many_people_have_seen_strange_figures__heard_many.png,a black and white photo of a beach with a surfboard .
that_hospital_has_been_haunted_since_they_closed_i.png,a large building with a clock on it .
A_strange_light_was_seen_around_a_cell_tower_just.png,a church with a steeple and a clock tower .
At_a_recent_Graduation_there__people_video_taped_t.png,a black and white photo of a person on a laptop .
at_night_some_of_the_guards_have_said_to_see_the_d.png,a person taking a picture of a mirror
Reports_of_3_human_ghosts_and_a_dog_ghost_walking.png,a group of people standing next to each other .
The_ghost_of_Mrs__Smith_is_said_to_be_seen_on_the.png,a person sitting on a chair with a book .
is_haunted_as_students_have_reported_hearing_stran.png,a sign that says `` <UNK> '' on a building .
In_2000_Eisenhower_Elementary_School_was_to_underg.png,a close up of a street sign with a sky background
Obvious_orbs_in_pictures__noticeable_temprature_ch.png,a person sitting on the floor with a skateboard .
There_is_an_oak_tree_south_of_Kissimmee_where_a_he.png,a group of giraffes standing in a field .
In_the_early_1900_s_a_black_man_named_Joe_was_accu.png,a close up of a person holding a sign
In_this_newly_built_neighborhood__sightings_of_orb.png,a group of people sitting on a bench in front of a building .
ghost_of_a_10_year_old_girl_is_seen_floating_near.png,a statue of a man holding a clock .
Twin_ponds_joined_together_a_large_tree_resides_in.png,a large body of water with a bridge over it .
In_the_past_five_years_there_have_been_three_simil.png,a building with a clock on the front of it .
In_1978_there_was_a_suicide_by_a_young_girl_who_hu.png,a tall building with a clock on it
formerly_7_11___In_the_early_1980_s_in_the_town_of.png,a train traveling down tracks next to a building .
While_walking_in__you_will_often_hear_a_young_girl.png,a room with a television and a chair
The_mansion_was_used_as_a_hospital_during_the_1863.png,a large clock mounted to the side of a wall .
The_old_Avenue_theatre_downtown_has_been_host_to_m.png,a large cake with a large clock on it .
EPCOT___Spaceship_earth___a_small_girl_with_long_b.png,a little girl holding a pink umbrella over her head .
when_you_travel_across_the_RR_crossing__at_midnigh.png,a train traveling over a bridge over a river .
Merchandise_falling_off_shelves_for_no_reason__One.png,a man standing in front of a store filled with lots of books .
The_school_is_said_to_be_built_on_top_of_an_old_gr.png,a large building with a clock on the front of it .
Womens__Correctional_Institute___2_little_children.png,a close up of a bunch of different colored tooth brushes
Reports_of_an_apparition_of_a_boy_by_the_pool_.png,a black and white photo of a person on a laptop .
Cemetery___haunted_by_the_ghost_of_Civil_War_infan.png,a clock on the side of a building .
Practice_parade_field___said_to_have_a_single_figu.png,a group of people standing on top of a lush green field .
haunted_by_a_man_killed_while_working_at_the_plant.png,a sign that is on the side of a building .
Haunted_by_at_least_3_separate_ghost__A_small_girl.png,a black and white photo of a person holding a camera
now_Dakota_Junior_High____The_heater_room_said_to.png,a man standing in front of a train station .
Believed_to_be_haunted_by_Bessie_Snavely__In_her_t.png,a large building with a clock on it .
you_get_some_really_weird_feelings_around_that_are.png,a black and white photo of a person on a laptop .
Second_floor_is_said_to_be_haunted__Lights_have_go.png,a red double decker bus driving past a tall building .
It_is_said_that_one_of_the_rooms_on_the_2nd_floor.png,a living room with a couch and a table
Well_this_school_is_About_60_years_old__But_the_ja.png,a red fire hydrant sitting in front of a building .
Graham_Hall____Years_ago_a_fire_started__one_male.png,a close up of a pair of scissors
Feelings_of_not_being_alone_and_footsteps_heard_.png,a black and white photo of a person on a laptop .
Doak_House___This_is_a_small_building_on_the_outsk.png,a house that has a house in the background .
a_poltergeist__silver_wear_thrown_around_there_.png,a bathroom with a toilet and a shower .
Former_Philadelphia_High_School_superintendent_Mr_.png,a man in a suit and tie holding a microphone .
Back_in_the_woods_there_is_a_little_round_graveyar.png,a red fire hydrant sitting on the side of a road .
Strange_blue_lights__a_girl_in_a_long_white_dress.png,a woman in a blue dress and a man in a blue shirt
Wilhoit_Theatre___Light_flickered_at_night__Some_s.png,a close up of a train on a train track
It_is_to_be_said_that_you_can_hear_basketball_and.png,a picture of a bunch of different colored vases .
There_has_been_reports_of_doors_slamming__lights_f.png,a room with a wall and a mirror
Over_the_years_many_things_have_happened_in_the_pa.png,a picture of a red and white fire hydrant .
It_is_believed_to_have_become_haunted_after_a_grea.png,a train traveling through a lush green forest .
The_Celery_Fields_of_Chapman_Road___There_have_bee.png,a train traveling over a bridge over a river .
Cawthon_Hall_Dormitory__According_to_a_story_repor.png,a clock on a wall in a room
Many_reports_of_paranormal_activity_revolve_around.png,a bathroom with a mirror and a sink
The_Casey_s_on_McArthur_was_built_on_the_site_of_a.png,a black and white photo of a train station .
in_the_1800s_there_was_three_women_that_was_condem.png,a tv sitting on top of a wooden dresser .
The_newspaper__USA_today_did_a_story_in_1997_on_on.png,a man is holding a pair of scissors
The_Old_Women_s_Dormitory___has_been_haunted_for_d.png,a group of pictures of different angles of a picture .
A_woman_who_was_once_considered_a_witch_at_one_tim.png,a large building with a clock on it .
Something_has_been_reported_there_that_has_the_bod.png,a pair of scissors sitting on top of a table .
You_can_hear_knocking_on_doors_at_3am__and_no_body.png,a painting of a man standing next to a surfboard .
Its_an_abandoned_building_in_a_neighborhood_built.png,a red and white house with a house in the background .
There_is_a_still_standing__beautiful_Victorian_sty.png,a building with a clock on the front of it .
If_you_go_there_at_12_00_to_2_00_you_will_see_A_gh.png,a large building with a clock on it .
No_matter_if_it_be_breathing_on_the_stairs_or_figu.png,a picture of a baseball player holding a baseball bat .
A_girl__in_her_mid_20_s__sitting_on_the_edge_of_th.png,a woman sitting on a bench next to a tree .
Geosciences_Building___Supposedly_during_the_night.png,a traffic light sitting on the side of a road .
A_ghost_haunts_this_early_1900_s_theater_in_the_to.png,a view of a train station with a train passing by .
In_the_bathroom_around_10_45_you_can_sometimes_hea.png,a bathroom with a toilet and a shower .
A_soldier_in_PT_uniform_that_appears_in_the_early.png,a man sitting on a bench in front of a window .
McCall_Hall___A_former_resident_claims_always_bein.png,a living room with a couch and a table
A_very_old_Cemetery__with_some_occasional_orbs_and.png,a fire hydrant in the middle of a field .
On_the_night_the_Royals_won_the_world_series_a_dru.png,a large building with a clock on it
Appropriations_of_a_woman_and_child_dressed_in_whi.png,a black and white photo of a person on a laptop .
To_this_day_if_you_go_out_to_the_bridge_and_turn_y.png,a large building with a large clock tower .
The_submitter_of_this_places_claims_to_have_a_pict.png,a group of people standing on top of a lush green field .
A_housekeeper_on_the_5th_floor_reports__sightings.png,a train traveling down tracks next to a train station .
An_old_railroad_tunnel_which_still_exist_today_jus.png,a train traveling over a bridge over a river .
This_place_is_great_for_mountain_biking_or_driving.png,a building with a clock on the side of it .
The_stairs_definitely_have_an_eerie_feeling_to_the.png,a bathroom with a toilet and a sink
THE_OLD_LEACH_MANSION_ON_INDIAN_RIVER_DRIVE_IN_JEN.png,a large white boat sitting on top of a lush green field .
In_the_middle_of_the_night_you_can_see_shadowy_fig.png,a statue of a baseball player holding a bat .
Reports_of_a_strange_light_that_moves_around_in_ci.png,a red fire hydrant sitting on the side of a road .
People_have_seen_and_heard_things_unexplained_thin.png,a group of people standing on top of a tennis court .
Haunted_Hollow___a_small_road__which_glides_to_a_d.png,a man holding a tennis racquet on a tennis court .
formerly_posted_as__Zuma_Beach_Night_Club____an_ol.png,a train traveling down tracks next to a forest .
on_one_row_on_the_right__where_the_soldiers_are_bu.png,a group of ties hanging on a wall .
strange_things_happen_at_dark_the_ovens_make_weird.png,a collage of photos with a clock on the wall
strange_lights_and_figures_seen_and_sound_for_some.png,a close up of a nintendo wii game system
Witnesses_report_hearing_an_old_record_player__foo.png,a close up of a cake on a table
Have_been_numerous_reports_of_strange_sightings_an.png,a clock on a wall next to a wall .
The_old_baker_that_used_to_work_there_when_it_was.png,a black and white photo of a building
Said_that_a_girl_is_seen_walking_around_the_attic.png,a black and white photo of a man in a suit
Back_in_the_1930_s_firesteel_was_a_booming_town_af.png,a black and white photo of a city street .
There_s_a_rest_room_that_has_been_closed_for_years.png,a close up of a street sign with a sky background
the_story_goes_that_there_was_a_man_and_a_woman_tr.png,a black and white photo of a person on a laptop .
are_reported_to_be_haunted__Doors_open_and_close_b.png,a living room filled with lots of furniture .
An_old_custodian_who_worked_there_in_the_80_s_died.png,a room with a bed and a window
Haunted_by_maid_who_was_murdered_there_and_by_the.png,a mirror reflecting a reflection of a man in a mirror
during_a_stormy_night__on_the_Knob_there_can_be_se.png,a red fire hydrant sitting in the middle of a field .
in_the_warm_months_a_woman_is_seen_getting_up_from.png,a black and white photo of a man in a suit .
Teenage_cadets_of_the_famed_West_Florida_Cadet_Bat.png,a group of baseball players standing next to each other .
Its_an_old_restaurant_that_has_the_spirit_of_a_wom.png,a picture of a clock on a wall .
Formerly_Hendersonville_High_School__this_school_i.png,a building with a clock on the side of it .
Reportedly_the_Church_has_spirits_inside__as_it_wa.png,a picture of a man holding a wii controller .
One_couple_report_visiting_the_museum_to_old_warpl.png,a room filled with lots of wooden furniture .
After_the_store_closes_every_night__2_dark_figures.png,a room filled with lots of different types of luggage .
there_is_this_little_girl_that_goes_around_the_hal.png,a black and white photo of a pair of shoes .
A_long_and_windy_road_near_the_Pike_Creek_area_tha.png,a car driving down a road next to a stop sign .
The_abandoned_mansion_has_been_seen_with_lights_on.png,a large building with a clock tower on top of it .
some_people_have_reported_sightings_of_a_woman_han.png,a building with a clock on the front of it .
Treat_me_sweet_has_been_haunted_for_some_years_now.png,a table topped with lots of different flavored donuts .
Photos_have_been_taken_that_show_orbs_and_what_loo.png,a room with a bed and a wooden floor .
Some_people_have_said_that_the_Opera_House_right_o.png,a large white and gold clock in a room .
It_s_the_house_of_the_resident_C_W__Farquhar__It_h.png,a large building with a large clock tower .
There_have_been_more_than_one_actions_where_weird.png,a black and white photo of a person on a laptop .
Ghost_of_a_small_girl_wanders_the_Emergency_Operat.png,a picture of a man in a suit and tie .
This_is_a_large_cemetery_that_was_started_when_Pen.png,a table with a bunch of different items on it
Stories_go_that_Colonel_Barry__who_used_to_own_the.png,a clock on a wall next to a building
Located_at_a_crossing_of_the_Hammonasset_River_sep.png,a close up of a pair of scissors
Orbs_in_the_maternity_section.png,a room with a television and a bookshelf .
Ghost_in_the_bingo_room__Friendly__the_old_preside.png,a row of wooden boards sitting next to each other .
Patterson_Road_is_located_between_Highway_6_and_El.png,a train on a train track with a sky background
One_day_a_face_appeared_in_the_window_and_seamed_a.png,a cat sitting in front of a window .
It_is_said_that_at_the_end_of_Jones_Road_there_is.png,a black and white photo of a train station
The_head_master_s_building___An_apparition_of_a_yo.png,a group of people standing in front of a building .
There_is_known_to_be_a_tan_figure_walking_down_the.png,a couple of people sitting on a bench next to a tree .
Episcopal_High_School___People_have_claimed_to_hea.png,a large building with a clock tower on top of it .
One_of_the_buildings_of_Hidalgo_High_School_called.png,a red stop sign sitting on the side of a building .
Miami_Senior_High_School_is_a_school_made_since_th.png,a group of people standing on top of a tennis court .
During_the_80_s_a_woman_was_killed_by_radiation_wh.png,a man holding a baseball bat on a field .
Baseball_field___There_was_an_Indian_seen_before_.png,a black and white photo of a train station .
People_report_to_have_seen_a_janitor_walk_in_the_s.png,a group of people standing next to each other .
The_barn_has_since_burnt_down_and_been_rebuilt_but.png,an old house with a house in the background .
People_have_reported_that_the_purple_mist_has_appr.png,a close up of a train on a train track
Oviedo_High_School___auditorium___light_room__figu.png,a black and white photo of a city street
A_wagon_train_once_passed_through_here__where_some.png,a house that has a bench and some trees
Many_ghost_encounters_are_said_to_have_occurred_he.png,a computer monitor with a keyboard and mouse .
Under_a_bridge_on_the_Katy_Trail_only_on_full_moon.png,a train traveling over a bridge over a river .
Children_s_ward_is_haunted__A_patient_stayed_there.png,a black and white photo of a room with many windows
Tuckaway_Dormitory___Tuckaway_was_an_inn_prior_to.png,a building with a street sign on it
Hickman_Hall___residents_have_seen_apparitions_at.png,a building that has a clock on the side of it .
The_Band_Room____Its_is_said_that_one_night_someon.png,a picture of a stop light in front of a building .
A_young_lady_has_been_witnessed_walking_through_wa.png,a train traveling through a lush green forest .
OFF_HIGHWAY_67_AND_OLD_CHARTER_CHURCH_RD__THERE_IS.png,a close up of a street sign with a sky background
_near_Joe_pool_lake____this_place_has_a_sign_that.png,a traffic light with a street sign on it .
There_are_three_known_ghosts_that_haunt_this_famou.png,a group of people standing next to each other .
It_is_said_that_close_to_the_school__a_girl_from_L.png,a mirror with a reflection of a man in a mirror
Its_haunted_by_the_sheriff_of_Deadwood_and_its_nam.png,a group of people standing outside of a building .
This_is_an_old_one_room_cabin_that_sits_at_the_bot.png,a bird sitting on top of a wooden structure .
On_a_normal_basis__this_cemetery_is_haunted_by_a_g.png,a fire hydrant in the middle of a field .
Lights_from_inside_can_sometimes_be_seen_through_t.png,a clock mounted to a wall in a room .
About_half_a_mile_into_the_woods_there_is_a_creek.png,a vase with flowers in it sitting on a table .
Auditorium____Sometimes_the_TV_s_turn_on_by_themse.png,a tv sitting on top of a wooden shelf .
On_the_4th_floor_balcony__if_you_are_very_quiet_an.png,a close up of a sign on a building
Built_in_the_1920_s__the_Hotel_is_said_to_be_haunt.png,"a room with a bed , a desk and a window ."
a_young_man_haunts_this_store__He_has_been_seen_by.png,a black and white photo of a person on a laptop .
Osborne_Phillips_Hall___a_residence_hall_that_is_s.png,a red brick building with a clock on it .
Before_the_Pharmacy_was_built__there_was_a_green_h.png,a large building with a clock on it
Several_reportings_from_employees_say_that_when_al.png,a picture of a sign that reads `` <UNK> '' .
Market_Street_on_Second_Avenue_in_downtown_Nashvil.png,a black and white photo of a city street .
This_historic_inn_has_a_very_colorful_past__The_sc.png,a red fire hydrant sitting in front of a building .
haunted_by_unknown_spirit_that_also_haunts_his_son.png,a woman holding a teddy bear in her hands .
People_have_been_known_to_see_a_little_girl_and_a.png,a black and white photo of a bathroom sink .
Fairfield_Hall____3rd_floor_haunted_by_soul_of_you.png,a room filled with lots of tables and chairs .
Doe_Mountain___The_apparition_is_called_the_Doe_Mo.png,a bench in a park near a tree
This_hotel_is_set_aside_the_Rio_Grande_River_and_j.png,a large clock on the side of a building .
One_Man_s_Treasure___Former_art_business__Given_by.png,a living room filled with furniture and a fire place .
The_Lighthouse___near_St__Augustine__many_spirits.png,a black and white photo of a bird flying over the water .
A_number_of_shadowy_soldier_like_figures_have_been.png,a man is standing in front of a building
The_Pi_Kappa_Alpha_Lodge_just_south_of_Cape_Girard.png,a large building with a clock on it .
the_ghost_in_a_rocking_chair_can_be_seen_on_the_fr.png,a wooden bench sitting in front of a building .
Ladies_bathroom_toilets_flush_by_its_self_you_have.png,a close up of a nintendo wii with a remote
down_M_hwy_where_the_pavement_ends_and_gravel_begi.png,a red fire hydrant sitting on the side of a road .
there_have_been_sightings_of_a_young_small_figured.png,a close up of a vandalized stop sign
John_Dickinson_s_ghost_haunts_this_house__recordin.png,a bathroom with a mirror and a sink
There_is_a_house_in_Brooksville_that_has_been_feat.png,a house with a tree in front of it .
on_hwy_2_there_s_an_old_bridge_that_you_can_pull_u.png,a large clock tower sitting in front of a building .
Shadows_are_seen_in_the_buildings_at_night_althoug.png,a red and white sign on the side of a building .
Employees_have_reported_strange_noises_and_cold_sp.png,a black and white photo of a person on a laptop .
Episcopal_High_has_expanded_greatly_in_its_20_year.png,a tall building with a clock on it
This_site_is_haunted_by_a_little_girl_who_runs_up.png,a group of people standing around a table with a cake .
Several_hauntings_are_known_to_exist_on_the_ground.png,a large building with a large clock on it .
The_old_mansion_in_the_Harry_P__Leu_Botanical_Gard.png,a red and white fire hydrant sitting on the side of a road .
There_are_several_places_upon_this_lake_that_are_s.png,a small boat in a body of water
The_suspected_haunt_is_a_slave_who_was_beaten_near.png,a picture of a clock on a wall .
It_was_originally_a_copper_mine_in_the_1700s__It_b.png,a red and white sign on the side of a building .
Frank_Theater___A_building_owned_by_the_University.png,a large clock on the side of a building .
The_haunted_place_is_called_Dead_Man_s_Hill__The_s.png,a red fire hydrant in front of a building .
The_Salem_Town_Hall_is_haunted_by_the_spirit_of_a.png,a large clock mounted to the side of a building .
Around_midnight_you_can_hear_shouting_and_moaning.png,a clock mounted to the side of a wall .
When_an_old_Janitor_was_fixing_the_light_in_the_gy.png,a black and white photo of a man holding a baseball bat .
Many_things_have_happened_in_this_house__including.png,a red fire hydrant in front of a house .
This_is_now_a_women_s_prison_but_was_once_State_Sc.png,a large building with a large clock tower .
Anything_from_showers_turning_on_and_off__the_wate.png,a living room with a couch and a tv
Dumpling_Hill_Cemetery___The_Ghost_of_A_Slave_hang.png,a truck is parked in front of a house .
fourth_floor___There_has_been_told_that_a_few_year.png,a bathroom with a sink and a mirror
Strange_lights_are_sometimes_seen__dancing__on_the.png,a man is standing in front of a train
Believed_that_in_the_1900_s_sometime_the_caretaker.png,a room with a fireplace and a clock on the wall .
The_ghost_of_a_hospital_psychiatric_patient_who_do.png,a bathroom with a toilet and a sink
The_old_bathroom_is_reportedly_the_sight_of_a_lot.png,a living room with a couch and a table
rumor_has_it_that_the_projection_booth_is_haunted.png,a view of a train station with a train passing by .
United_High_School_has_been_haunted_for_years__Som.png,a picture of a man in a suit and tie .
A_phone_that_is_disconnected_rings_on_the_4th_floo.png,a group of people standing next to each other .
This_was_the_old_DPS_office_and_several_employees.png,a sign that is on the side of a building .
the_girls_bathroom_is_haunted__Witnesses_report_th.png,a couple of birds sitting on top of a wooden bench .
Old_Victorian_boarding_house_has_been_reported_hau.png,a building with a red fire hydrant in front of it .
Back_in_the_early_1900_s_till_the_30_s_and_40_s_ne.png,a large building with a clock on it
Now_converted_to_an_office_building_but_has_not_be.png,a building with a clock on the front of it .
While_watching_films_guests_have_seen_a_disembodie.png,a group of people standing in front of a clock .
For_many_years_people_have_heard_strange_noises_co.png,a close up of a pair of scissors
During_WWII_a_couple_of_young_women_hung_themselve.png,a man is standing in front of a building
when_approaching_Jenkins_road_from_the_north_headi.png,a stop sign on the side of the road .
Footsteps_are_heard_and_the_feeling_they_are_comin.png,a black and white photo of a room with a window
The_old_abandoned_Launch_Pad_of_the_Apollo_mission.png,a black and white photo of a black and white horse .
A_mans_voice_yelling_about_midnight_in_the_summert.png,a close up of a street sign with a sticker on it
the_Flintville_light_has_seemed_to_cause_many_dist.png,a church with a steeple and a clock .
it_is_said_to_be_haunted_because_there_was_a_cemet.png,a black and white photo of a bathroom mirror .
The_was_a_worker_who_fell_out_of_the_rafters_durin.png,a man riding a skateboard up the side of a ramp .
In_the_woods_many_sightings_of_apparitions_and_orb.png,a forest filled with lots of trees and trees .
Two_people_haunt_the_playhouse__Their_names_are_un.png,a man standing next to a stop sign .
This_highway_is_haunted_by_the_ghost_of_a_young_bo.png,a black and white photo of a person on a laptop .
This_place_used_to_be_a_hotel_over_a_hundred_years.png,a red fire hydrant in front of a building .
reports_of_thumping_and_lights_flickering_on_and_o.png,a black and white photo of a brick building
Built_in_1796__the_former_State_Capitol_building_i.png,a large building with a large clock tower .
many_witnesses_working_late_at_night_have_seen_a_g.png,a collage of photos of a man holding a wii controller .
A_ghost_truck_has_been_seen_chasing_people_from_th.png,a man standing next to a parked truck .
Supposedly_when_the_old_locker_rooms_under_the_gym.png,a row of urinals are lined up in a row .
UC_bldg___There_are_reports_of_a_presence_in_the_b.png,a tall building with a clock on it
Eddy_dorm_rm_501_Alumni_Quad____Inability_to_breat.png,a large building with a clock on it .
The_ghost_of_William_Faulkner_has_been_seen_writin.png,a black and white photo of a building
apparition_of_2_people_in_an_embrace_seen_in_the_w.png,a room with a bed and a window
This_jail_was_built_at_the_turn_of_the_century_by.png,a living room filled with furniture and a fire place .
When_up_in_the_top_floor_you_can_smell_lilacs__peo.png,a lamp post with a clock on it
A_lady_was_in_the_dressing_room_in_the_basement_wh.png,a black and white photo of a man holding a surfboard .
On_certain_nights__ghostly_figures_will_walk_throu.png,a close up of a pair of scissors
Main_highway_that_links_Daytona_with_Orlando__A_ph.png,a clock tower in the middle of a city .
The_kitchen_and_dining_room_of_the_Inn_are_said_to.png,a living room with a couch and a table
Apartment_Building___Reports_of_strange_feelings_o.png,a group of people standing in front of a building .
glowing_red_light_from_inside_of_one_of_the_rooms_.png,a mirror with a reflection in a mirror
Early_one_Saturday_morning_in_1987_a_visitor_was_a.png,a group of people standing next to each other .
Man_rumored_to_kill_himself_on_water_tower_while_o.png,a tall clock tower with a sky background
There_is_an_arch_in_the_middle_of_the_cemetery_a_M.png,a giraffe standing on a lush green field .
The_library__built_many_years_ago_is_claimed_to_be.png,a group of people standing outside of a building .
The_Flintville_Light_has_been_a_haunt_for_many_yea.png,a sign that is on the side of a building .
A_young_girl_haunts_this_neighborhood_by_touching.png,a black and white photo of a person on a laptop .
Its_an_old_historic_house_from_the_early_1900_s__A.png,a building with a clock on the top of it .
the_ghost_of_Betsy_Ward_haunts_room_505_where_she.png,a close up of a pair of scissors
across_from_Rushford_there_is_a_dirt_road_and_at_t.png,a house with a house in the background .
The_bridge_is_said_to_be_haunted_by_a_baby_that_wa.png,a group of people standing next to each other .
Former_hotel_is_now_home_to_missionaries_from_New.png,a large building with a clock on it .
Residents_have_reported_feeling_a_tugging_on_their.png,a large building with a clock on it .
Lake_Worth_8_Cinemas___cold_spots_can_be_felt_in_t.png,a traffic light and street sign on a pole .
There_are_the_remains_of_a_burned_down_house_on_th.png,a black and white photo of a building with a clock
a_poltergeist_inhabited_this_house_for_a_time_.png,a large building with a clock on it .
A_young_boy_was_said_to_have_died_in_the_house_in.png,a building with a clock tower in front of it .
At_night__the_neighbors_of_the_school_sometimes_sa.png,a red double decker bus parked in front of a building .
Monastery_at_Demontreville___There_is_a_ghostly_mo.png,a church steeple with a clock on it .
Reports_of_voices_and_whispering_is_said_to_have_t.png,a large building with a clock on it
April_2008_Has_been_removed__No_Trespassing__Tresp.png,a man is standing in front of a stop sign .
short_and_sweet__not_really_sure_what_went_on_in_t.png,a clock tower in the middle of a city .
A_figure_of_a_man_can_be_seen_hanging_from_the_tre.png,a kite flying in the sky over a field .
Hudson_Hills_Manor___In_one_apartment_there_was_a.png,a clock on a wall next to a window
One_of_the_most_haunted_buildings_in_the_city__Col.png,a building with a large clock on it
There_are_massive_amounts_of_stories_of_hauntings.png,a close up of a cake on a table
It_is_said_to_be_haunted_by_the_old_light_keeper_.png,a black and white photo of a building with a clock tower .
You_drive_down_the_road_and_go_behind_the_grave_ya.png,a row of wooden benches sitting next to each other .
Reports_of_lights_turning_off_and_on__doors_slammi.png,a bathroom with a toilet and a shower .
Sunrise_Hall_Dormitory___A_long_time_ago_the_dorms.png,a group of people standing on top of a lush green field .
Senior_Hall___A_young_lady_watched_her_Confederate.png,a man sitting on a bench in front of a building .
An_apparition_of_an_older_male_sitting_in_seat_J47.png,a close up of a keyboard and a monitor
reports_of_salt_and_peppershakers_being_moved_and.png,a group of people sitting on top of a snow covered slope .
Anoka_State_hospital_has_tunnels_leading_undergrou.png,a room that has a large window in it
The_Queen_Victoria_Room_is_haunted_by_a_hazy__tran.png,a room with a clock on the wall
It_is_considered_one_of_the_oldest_structures_in_N.png,a red and white fire hydrant in front of a house .
Dolan_Hall___Former_convent_turned_residence_hall.png,a large building with a clock on it
Strange_lights_have_been_seen_floating_in_this_old.png,a computer monitor sitting on top of a desk .
Little_Theater____The_drama_director_of_many_years.png,a collage of pictures of a man holding a frisbee .
This_hotel_is_supposedly_haunted_by_the_ghost_of_a.png,a large clock tower towering over a city .
A_avid_bowler_passed_away_and_his_soul_still_comes.png,a black and white photo of a person on a laptop .
If_you_walk_in_the_cemetery_at_night_you_will_see.png,a red fire hydrant sitting in the middle of a field .
A_book_store_since_1933__Apparition_seen__books_mo.png,a living room filled with lots of books .
Some_former_residents_that_have_passed_on_come_bac.png,a person holding a cell phone in their hand .
A_civil_war_park_that_has_a_man_thats_head_was_blo.png,a statue of a man sitting on top of a bench .
Little_Theatre___Along_with_the_spirit_of_the_stag.png,a clock on the wall of a building .
IN_the_north_end_of_ensign_Bickford_there_is_a_row.png,a building with a clock on the side of it
Most_of_the_times_when_students_are_walking_alone.png,a birthday cake with a train on it
Several_employees_have_seen_an_apparition_of_an_In.png,a black and white photo of a person on a laptop .
Hawkins_Hall___Residence_hall_where_a_student_hung.png,a street sign on a pole on a city street
Covey_Road___Images_of_green_mist_and_the__Green_L.png,a red fire hydrant sitting in the middle of a forest .
A_boy_has_been_spotted_at_the_bottom_of_the_pool_.png,a row of urinals mounted to a wall .
Thompson_Hall___Thompson_Hall_was_where_Gross_Anat.png,a window with a clock on top of it .
Just_outside_of_Big_Spring__Supposedly_the_school_.png,a red fire hydrant sitting in front of a building .
basement_of_the_building_believed_that_a_staff_wor.png,a train station with a train on the tracks .
This_area_is_now_a_church_but_was_abandon_for_year.png,a man sitting on a bench in front of a building .
Home_to_President_Andrew_Jackson___Several_Caretak.png,a clock tower in the middle of a park .
The_old_court_house_building_is_haunted_by_an_esca.png,a large clock mounted to the side of a wall .
The_first_house_ever_built_in_Port_Charlotte_is_lo.png,a red and white house in front of a house .
_now_vacant____This_is_the_Church_used_in_the_film.png,a man sitting on a bench in front of a building .
Coyotes_are_native_to_this_area__So_every_fall_spr.png,a dog laying on a bed next to a book .
a_lot_of_the_places_in_the_downtown_area_are_claim.png,a large building with a large clock on it .
Smith_Hall____Before_Smith_Hall_was_built__there_u.png,a tall building with a clock on the top of it .
Powell_Symphony_Hall___The_Powell_ghost__dubbed__G.png,a large clock mounted to the side of a building .
The_entire_town_seems_to_be_haunted__the_roads_hav.png,a black and white photo of a city street .
There_was_this_boy__who_suffocated_in_the_janitor.png,a young boy holding a nintendo wii game controller .
There_is_a_section_that_is_closed_off_because_it_i.png,a man standing in front of a mirror in a room .
Located_off_of_Interstate_10_between_San_Antonio_a.png,a dog is looking out of a window .
There_was_a_girl_raped_and_killed_there_in_the_lat.png,a close up of a person holding a cell phone
There_has_been_blood_on_the_mirrors_in_the_gym_bat.png,a pair of scissors sitting on top of a table .
walking_though_the_north_hall_you_can_some_times_h.png,a black and white photo of a person on a laptop .
Several_entities_have_been_seen__including_Jemima.png,a woman standing in a living room holding a wii controller .
Objects_moving_and_a_smoky_apparition_have_been_ob.png,a room with a clock on the wall
In_the_men_s_restroom__the_first_one_on_the_left_.png,a group of different types of ties on display .
A_long_time_ago_a_teacher_got_really_mad_at_a_boy.png,a picture of a man in a suit and tie .
Many_years_ago__an_African_American_woman_drowned.png,a display case with a clock on top of it .
Bridal_Cave___Chanting_and_singing_from_the_Osage.png,a view of a building with a clock on it .
can_see_figure_standing_in_window_at_night_on_the.png,a view of a window from inside a house .
A_little_boy_haunts_this_national_landmark_.png,a tall building with a clock on top of it .
Dominican_Hall____the_former_Yale_Psychiatric_Inst.png,a clock on a wall in a room
Located_in_the_woods__on_the_side_of_an_abandoned.png,a house with a house in the background .
